plume_id,emission_source_id,wind_independent_emission_rate_kghmps,wind_mps
1883,1191,19.17593113,5.790145874
1885,855,37.29294302,5.282588482
1891,679,269.1796956,3.517699957
1892,853,39.71509811,3.071576834
1893,1172,24.39823176,3.459829569
1894,1170,26.59738167,3.487607241
1895,1173,766.6034026,3.066946983
1896,679,153.7423291,3.517699957
1897,1174,126.6101859,3.378811121
1898,1174,57.57233977,3.378811121
1900,1192,32.5702055,3.057687759
1901,1175,16.95132435,3.057687759
1902,853,49.23697491,3.071576834
1903,1176,46.60471957,3.717410088
1905,1198,115.586877,3.066946983
1906,1186,14.6534759,2.97743535
1907,1194,54.00252823,3.489922047
1908,652,64.78784454,3.066946983
1909,652,62.44953021,3.066946983
1910,1195,28.74131148,2.955836058
1911,892,24.08776744,3.476033211
1914,1112,13.88869317,3.417250156
1915,855,9.620652807,2.97743535
1916,1187,16.89455701,3.494551659
1921,871,5.998411483,3.324657679
1925,894,5.565218048,3.376496315
1926,894,7.047605715,3.376496315
1927,1211,22.08453619,3.060002565
1930,1212,11.21984203,3.057687759
1931,1212,10.20060058,3.057687759
1933,941,10.75134676,3.164169312
1937,887,14.3932658,3.594088793
1938,1196,12.92940387,3.594088793
1942,1213,8.895477499,8.795641899
1943,1214,66.05418227,9.057215691
1944,1197,11.06487169,9.16801548
1945,1043,13.62141584,3.628811121
1946,1039,26.25459743,3.619551659
1947,903,9.097469306,4.158903599
1948,1042,7.884614239,4.200570107
1949,1199,13.29995217,4.200570107
1950,1038,27.98415958,3.762157202
1951,1045,9.652323325,3.192713022
1952,1200,392.6998476,3.109379768
1953,1201,378.3931716,3.104750156
1954,1202,57.01358883,2.919564962
1955,1203,12.8959358,2.870953798
1956,1202,28.25034098,2.919564962
1957,1215,9.141602247,2.995953798
1958,1202,45.49467066,2.919564962
1959,1204,128.8430621,2.686936617
1960,1205,20.65719209,2.686936617
1962,1216,6.449107434,2.795732737
1963,1216,21.35880236,2.795732737
1964,1206,57.74257166,2.962399483
1965,1206,53.95158546,2.962399483
1966,1207,224.5270624,2.795732737
1967,1205,24.8717536,3.182958841
1968,1204,42.34360878,3.182958841
1969,1204,43.36366,3.182958841
1970,1205,35.09602819,3.182958841
1971,1207,74.16384673,3.296384811
1972,1217,11.26639328,3.335736513
1973,1206,40.55530386,3.437588453
1974,1184,29.98972187,3.968085289
1976,1219,12.00533429,3.794474363
1977,799,26.69992689,3.794474363
1978,1172,20.81318395,3.713065863
1981,1208,216.5567871,3.921399117
1982,1209,13.45756941,4.263991833
1983,1209,11.39991334,4.263991833
1984,1210,26.46478468,3.502417088
1987,1228,14.11778841,11.85845375
1989,1220,32.02992198,10.36539745
1990,1226,125.5582453,10.36539745
1991,1221,12.00869651,7.440453053
1992,1222,27.31138465,7.440453053
1993,1222,31.86310214,7.440453053
1994,1222,26.08284484,7.440453053
1995,1223,14.25714319,7.27841568
1996,1223,9.242924007,7.27841568
1997,1224,18.37163868,7.63079834
1998,1224,17.47093406,7.63079834
1999,1225,83.37927753,8.107649803
2000,1225,87.43541391,8.107649803
2001,1227,11.16693231,8.499341011
2002,1228,17.30194599,11.85845375
2006,1229,9.267601275,4.758823395
2007,1230,11.65363085,4.059616089
2008,1230,14.35786956,4.059616089
2009,1239,23.4974431,4.758823395
2011,1231,12.78001737,4.490915775
2012,1239,24.69935536,4.758823395
2013,1230,19.70199781,4.059616089
2014,1232,26.43059797,6.040533066
2016,1233,42.55475074,4.791231155
2017,1234,36.56000546,3.593251467
2018,1234,27.41365083,3.593251467
2019,1235,27.14670278,5.559051514
2020,1233,57.3288248,4.791231155
2021,1234,33.04146192,3.593251467
2022,1236,54.8341866,4.300490379
2027,1096,54.99736301,5.787744522
2028,1237,13.78079425,5.84561491
2074,1245,329.0453654,5.88713932
2077,1236,6.738689553,7.591870785
2078,1236,11.21743725,7.591870785
2083,1254,20.08803003,6.343157768
2086,1233,19.9378427,7.341871262
2171,878,8.189755051,8.180448532
2172,1282,26.1919112,8.527402878
2173,1282,14.30483752,8.527402878
2174,1282,16.15393593,8.527402878
2178,1096,32.17779022,7.843459606
2180,1237,11.33420875,7.968459606
2183,1237,6.415183334,7.968459606
2184,1237,10.1543704,7.968459606
2188,1290,20.52732292,7.905959606
2192,1290,17.93497182,7.905959606
2194,1290,12.02840487,7.905959606
2195,1244,25.51141297,7.748552322
2196,1244,12.40091983,7.748552322
2199,1340,13.41371897,7.748552322
2204,900,213.5084622,6.457376957
2205,904,16.16644551,6.610155106
2207,1291,12.15970979,6.936543941
2209,1334,32.88046808,6.586174965
2213,1334,12.75571646,6.586174965
2214,1292,311.2692549,6.384786129
2219,1292,618.9412127,6.384786129
2220,1296,31.12241594,6.586174965
2271,1299,18.05120473,5.729693413
2273,1329,6.348276058,6.787238121
2278,1298,31.61840471,6.912801266
2279,1298,24.02672061,6.912801266
2280,1298,39.83784802,6.65066433
2285,1330,18.02147898,6.945208549
2287,1309,30.24857449,6.929004669
2289,1309,17.76023672,6.929004669
2292,1309,15.39635073,6.929004669
2296,1310,16.01544166,7.128181934
2298,1310,8.861147427,7.239544392
2301,1310,29.21956526,7.239544392
2305,1311,14.35362914,7.239544392
2307,1311,11.26036205,7.239544392
2308,1311,12.29853903,7.239544392
2309,1312,21.07739738,7.223340511
2310,1312,26.02914118,7.223340511
2311,1315,10.3592172,7.313618183
2312,1315,7.072906566,7.313618183
2313,1220,28.29393814,6.952255726
2314,1220,15.65266317,6.952255726
2315,1313,40.37498955,6.973089218
2316,1313,40.61337514,6.973089218
2317,1313,32.73621596,6.973089218
2318,1220,18.62693802,6.952255726
2319,1316,4.314571903,6.952255726
2320,1314,35.58076931,7.074941158
2634,1522,12.52728845,6.21458149
2636,1334,66.19371246,6.21458149
2638,1296,33.57269878,6.21458149
2639,1296,30.17096294,5.492441654
2640,1296,50.67653514,5.492441654
2642,1356,8.663109742,6.121988773
2643,1356,11.28037206,6.121988773
2644,1356,10.30149183,6.121988773
2645,1356,14.83580928,5.635976791
2647,1358,28.4802083,6.251618385
2648,1360,10.29604011,5.506347179
2650,1359,70.58352467,4.407389641
2651,1359,62.57473183,4.407389641
2653,1361,47.94688122,4.53933382
2654,1292,12.93527627,5.473923206
2656,1523,9.346810111,6.08263731
2657,1364,12.73522277,5.473923206
2658,1524,8.549053437,4.472204208
2659,1362,16.21541917,4.532389641
2680,1518,16.6009945,5.082736492
2682,1370,16.56136801,5.043384552
2712,1387,217.6555336,4.436304569
2713,1388,52.58332451,4.348341942
2714,1387,108.2676038,4.436304569
2718,1391,10.83833956,4.482601166
2720,1519,16.74877979,4.535841942
2721,1536,61.55176234,4.535841942
2722,1397,1246.11607,4.878434181
2723,1402,37.4665967,4.82750845
2726,1254,58.78526083,4.535841942
2727,1370,16.94810241,4.482601166
2728,1391,16.1018001,4.482601166
2733,1387,54.52320853,4.436304569
2734,1388,30.83248678,4.348341942
2740,1418,484.035228,4.576728344
2744,1428,125.1394076,4.238765717
2745,916,69.93309822,4.111450672
2752,915,21.8157952,4.072098732
2760,1148,16.70275835,4.340617657
2761,1418,54.20939595,4.576728344
2883,1430,34.78686127,4.111450672
2889,1518,4.115101439,4.535841942
2892,942,35.16667936,9.208438873
2893,658,51.25308682,9.208438873
2894,1558,9.036430491,8.168833733
2895,1558,9.211327684,8.168833733
2896,1558,22.8122973,8.168833733
2900,1559,7.8096647,8.328556061
2901,1559,10.22570718,8.328556061
2903,1560,22.13732549,8.527629852
2904,1560,9.754997943,8.527629852
2905,1560,19.80116477,8.527629852
2906,1561,10.04366834,8.777629852
2907,1595,5.214520888,8.777629852
2908,1561,19.86883897,8.777629852
2909,1595,11.51129129,8.777629852
2910,1561,34.68649138,8.777629852
2911,1595,6.641544152,8.777629852
2913,1561,20.29602599,8.777629852
2914,1562,16.96282921,7.851704121
2916,1562,12.7314082,7.851704121
2917,1563,9.88953511,9.319296837
2918,1563,17.4231958,9.319296837
2920,1563,34.00008769,9.088959694
2923,1563,65.90160173,9.088959694
2927,1564,42.48479462,7.972074509
2928,1564,70.9866906,8.169978142
2930,1564,60.99166831,8.169978142
2932,1564,28.26888446,8.169978142
2933,1594,8.146045505,8.176922798
2934,1565,7.745556589,8.216274261
2936,1565,12.16684961,8.216274261
2937,1565,10.782412,8.216274261
2938,1566,17.18532297,8.165349007
2940,1567,6.892581471,8.644515038
2941,1567,11.86858405,8.644515038
2942,1590,5.810322485,8.306552887
2948,1573,80.51945262,3.539474487
2950,1574,54.32022378,3.560307741
2951,1573,45.05744834,3.539474487
2958,1574,86.43688766,4.32542944
2959,1574,98.5222674,4.32542944
2960,1575,53.93721401,3.750122547
2961,1574,44.67428815,3.560307741
2962,1576,38.38703019,4.244410992
2963,1575,26.72160712,3.750122547
2965,1559,31.93446875,4.244410992
2967,1597,24.37940491,3.726974487
2969,1573,24.72520297,4.276818275
2971,1578,23.94079056,3.750122547
2972,1579,16.52506394,3.641326427
2973,1580,13.02510328,4.441170216
2974,1575,14.03287668,3.750122547
2975,1575,22.32102062,4.302280903
2984,1581,7.793847586,3.794104099
2991,1598,7.325399013,4.309225559
2997,996,25.43587202,9.924559593
2998,997,11.72128836,9.924559593
2999,1582,181.7155072,5.169496536
3000,1582,115.4862577,5.169496536
3001,1582,113.7814649,6.372739792
3003,1592,16.61643185,7.263943672
3004,1592,9.586099199,7.263943672
3006,1583,15.91395481,6.521348
3007,1584,29.77025767,6.585702896
3008,1584,14.41244219,6.585702896
3009,1584,24.0330789,6.585702896
3010,1600,23.9843,6.585702896
3011,1600,16.67547111,6.585702896
3012,1600,33.23953954,5.9433465
3013,1585,261.9161409,6.375054836
3014,1585,264.3165256,6.375054836
3015,1585,299.4114136,6.375054836
3026,1586,151.9526422,6.100753784
3030,1586,124.0742867,6.423666
3053,1587,235.5273364,5.169496536
3054,1587,229.256471,6.372739792
3055,1587,200.904017,6.372739792
3056,1588,60.27123061,4.146614552
3057,783,23.76859283,8.389754295
3058,785,38.05323898,8.4152174
3060,785,42.18275288,8.4152174
3061,785,81.81742132,5.97505188
3064,785,59.30262309,5.97505188
3065,1593,15.59879841,5.259774208
3066,827,17.73385425,2.615316391
3068,826,74.82298695,2.615316391
3069,927,15.14505194,3.571334839
3073,928,22.68434626,3.798186779
3074,928,41.33433465,3.798186779
3077,672,184.7810494,3.791242361
3078,821,161.1905706,3.555131197
3079,836,10.02821046,3.339853287
3080,836,36.35540049,3.147723675
3082,822,25.4957819,3.194020033
3084,822,29.69228117,3.194020033
3085,933,51.95613647,3.231057167
3086,933,148.6196819,3.231057167
3087,2429,10.3667615,3.231057167
3088,1607,27.24083277,3.372260809
3091,1607,23.37571347,3.372260809
3094,821,147.9930393,3.555131197
3102,1608,58.4555993,3.761757135
3103,1608,53.05296852,3.761757135
3107,1609,32.17987069,3.865923882
3108,1609,28.12671234,3.865923882
3109,1609,29.74476165,5.190666676
3111,1611,78.36481947,3.652961493
3112,1611,83.69613127,3.652961493
3113,1608,473.5861942,3.761757135
3114,1612,45.12898272,3.893701553
3115,1612,35.85251838,5.292518139
3116,1612,35.88133517,5.292518139
3117,1614,55.99694277,3.893701553
3118,1614,31.27868712,5.292518139
3119,1615,62.74081568,3.884442329
3120,1615,34.00977457,3.884442329
3122,1615,67.82018222,5.148999691
3123,1616,87.62566281,3.91222024
3124,1616,113.4283154,3.884442329
3125,1616,87.43013592,5.128166676
3127,1613,9.874853161,5.172147751
3129,1613,3.147187393,5.172147751
3132,1611,49.73709017,4.48927784
3133,1611,64.89110025,4.48927784
3138,1617,12.68185579,5.172147751
3140,1618,29.15999511,4.572611332
3170,981,15.01087371,3.231057167
3172,1687,21.14313446,3.231057167
3173,1687,52.61362686,3.231057167
3174,983,14.51851153,3.231057167
3175,823,20.4705608,3.231057167
3176,984,5.345427281,3.231057167
3179,1628,31.74821193,3.898331165
3180,1628,9.965821836,5.297147751
3183,1618,240.6850723,1.732259989
3187,1630,47.29693306,3.119547844
3188,1630,43.31340538,3.119547844
3189,1630,19.46016433,3.119547844
3191,1631,21.01210162,3.119547844
3196,1681,24.63053888,3.119547844
3197,1681,14.45161856,3.119547844
3198,1681,35.09503439,3.596799612
3199,1632,20.36933495,2.982973814
3200,1632,23.48787737,2.982973814
3201,1633,17.82963223,2.982973814
3202,1633,23.34989011,2.982973814
3206,1634,13.45066005,5.97179985
3207,1634,29.55957593,5.97179985
3209,1635,401.8386488,3.307447672
3210,1636,80.75010972,3.307447672
3211,1637,51.43738753,3.856058836
3212,1637,63.67377499,3.909075737
3213,1637,43.530104,3.730834961
3214,1637,93.53563165,3.730834961
3215,1638,27.35107663,3.569021702
3219,1685,13.45090989,5.575741768
3220,1685,16.59415598,5.575741768
3222,1639,97.09980504,4.580371857
3224,1640,380.3658851,3.193797827
3225,1693,126.1523286,3.404446125
3226,1641,53.30718017,3.404446125
3227,1641,33.74348108,3.404446125
3228,1693,236.3019216,3.404446125
3230,1642,61.39715715,3.543334961
3231,1639,24.49048705,4.580371857
3233,1643,58.00307859,5.890556812
3234,1643,28.65514655,5.890556812
3236,1644,26.65287769,5.890556812
3238,1639,112.4104774,4.580371857
3239,1693,62.53761402,3.404446125
3241,1645,8.554618998,5.442216873
3242,1359,71.87569913,5.618142605
3244,1524,15.01701397,5.960735321
3245,1362,10.86668716,6.048697948
3292,1624,17.47612068,5.653419018
3293,1624,17.96049701,5.653419018
3294,1625,10.3269754,5.824715614
3295,1625,13.05108652,5.824715614
3299,1626,113.8158076,5.167308807
3300,1626,270.383656,5.167308807
3302,1626,38.68384625,5.167308807
3303,1629,11.02071552,4.186718464
3304,1629,10.67277077,4.186718464
3306,1646,23.55957524,4.186718464
3307,1646,26.34391298,4.186718464
3308,1646,16.31921634,4.186718464
3309,1650,14.73476371,4.043200016
3312,1359,30.71577129,3.913570642
3313,1651,26.65574659,3.80708909
3316,1652,53.71884894,3.737644672
3322,1618,113.5367053,3.289214611
3324,1618,127.2781526,3.289214611
3325,1660,6.99327661,3.117918253
3326,1660,12.82520768,3.117918253
3328,1617,15.65696323,2.999862671
3329,1617,15.48578,2.999862671
3330,1662,32.89201809,3.060047865
3331,1662,10.19491836,3.060047865
3335,672,218.8150253,5.47665596
3336,1614,36.97986563,5.474340916
3337,1693,41.84150208,3.814619303
3339,1642,25.60209136,3.664156199
3340,1643,9.991470703,4.694248199
3342,1694,144.9905988,4.694248199
3345,1644,36.14652063,4.694248199
3346,1644,36.82180956,4.694248199
3382,1673,13.39155642,6.841880322
3383,1673,7.492545961,6.545126438
3384,1673,11.57749304,6.545126438
3385,1674,10.99671415,6.772436142
3386,1122,26.21687555,6.867343426
3387,1122,20.18164235,6.359941483
3389,1119,31.96406413,6.969195366
3392,1675,29.53758879,6.403922558
3393,1675,32.28827815,6.403922558
3394,1675,23.38805034,6.403922558
3396,1603,5669.11805,6.963893414
3398,1603,1281.237095,5.00345993
3399,1602,16.25375627,6.40160799
3400,1602,19.78235269,6.40160799
3415,1610,15.27828288,4.172899246
3417,1610,8.890392596,4.172899246
3420,1648,205.65717,6.413181782
3421,1648,174.8255854,6.413181782
3422,1648,103.3906684,6.413181782
3430,1657,38.00520829,6.359941483
3432,1657,21.81240989,6.359941483
3436,1692,45.51022446,6.359941483
3437,1654,29.76014739,7.158337593
3439,1692,26.11969955,6.359941483
3440,1659,100.3909462,6.359941483
3446,1659,89.35625611,6.359941483
3447,1659,84.22316178,6.359941483
3456,1679,8.64548955,6.359941483
3457,1679,5.733316908,6.359941483
3458,1683,7.52566582,6.413181782
3459,1683,6.050665089,6.716015816
3460,1677,7.252143846,6.729904652
3461,1677,4.719418976,6.729904652
3463,1678,35.95180045,6.695182323
3465,1678,35.60165236,6.695182323
3466,1678,22.9736719,6.695182323
3468,793,31.81244295,6.757682323
3471,793,38.40875287,7.220837593
3472,1606,30.84742765,7.188430309
3473,1606,17.71358347,7.188430309
3474,1606,19.01296332,7.188430309
3475,1684,8.855482626,7.262504101
3476,1682,11.10381663,7.230096817
3477,1610,30.64657534,4.945589542
3480,1698,9.378596606,6.698985577
3481,1698,7.38409684,6.698985577
3482,1737,16.6823629,6.698985577
3483,1737,8.855594797,6.698985577
3484,1699,23.17531123,6.405736923
3504,1667,19.24731179,4.946413994
3505,1667,16.2918094,4.946413994
3506,1667,19.08778523,4.946413994
3507,1610,10.84942587,4.766247272
3508,1610,9.294335093,4.766247272
3509,1610,16.21234972,4.766247272
3524,1141,46.6342997,4.791321754
3525,1141,31.58471352,4.791321754
3526,1141,32.47452619,4.791321754
3531,1711,9.271036894,4.699117661
3536,1153,17.2156434,4.664007187
3540,1668,10.17591178,4.079074383
3541,1669,125.1980092,4.148519039
3553,1723,10.23494597,4.148519039
3555,1723,14.33264919,4.148519039
3572,1724,15.08726364,4.224907398
3575,1725,29.40652666,4.13533926
3576,1725,32.99635203,4.13533926
3578,1726,3.550256174,4.13533926
3579,1726,24.90481128,4.13533926
3581,1732,6.456488648,4.070524216
3582,1732,13.90389504,4.070524216
3584,1733,25.05381436,3.878394842
3585,1734,402.7749983,3.767283678
3590,1747,34.82632599,3.685170174
3591,1747,28.23032412,3.685170174
3593,1741,142.7235368,3.685170174
3597,1741,74.01760712,3.685170174
3598,1741,95.25923318,3.638873816
3601,1742,26.97414934,3.701373816
3603,1743,13.37347011,4.971799374
3605,1744,28.11144046,6.002765656
3610,1744,25.91654928,6.002765656
3756,1773,58.22867007,3.535009146
3757,1773,54.85170992,3.535009146
3758,1586,189.9270004,3.535009146
3760,1586,152.3954595,3.535009146
3762,1775,32.48375957,3.634546041
3763,1775,52.68080097,2.302740812
3764,1775,38.77824412,2.302740812
3765,1775,13.16347074,2.302740812
3766,1773,56.35459736,3.535009146
3767,1776,56.77146337,3.648434877
3769,1777,27.71524362,3.648434877
3770,1777,68.75348596,3.648434877
3772,1776,59.9413918,3.648434877
3774,1778,22.17971338,2.47403717
3775,1777,50.75112374,2.47403717
3776,1778,10.63471621,2.47403717
3777,1782,17.94463897,2.302740812
3778,1780,19.32500565,2.328203917
3779,1780,28.54190334,2.328203917
3780,1780,68.78848866,2.328203917
3781,1780,32.15034059,2.051866293
3782,1796,8.365607066,2.439314842
3783,1782,13.34236814,2.302740812
3997,1849,11.90916634,7.54849577
3999,1850,31.01921106,5.650745392
4003,1851,19.70602853,5.650745392
4008,1852,54.82028825,5.546578407
4012,1849,10.0781951,5.85676384
4021,1853,50.12872325,6.0766716
4026,1854,55.8901734,6.0766716
4166,1853,44.12004773,4.378190517
4171,1917,2708.10909,4.378190517
4173,1853,65.56241827,4.378190517
4174,1917,6249.607694,4.378190517
4183,1853,52.65500394,4.799519062
4185,1918,13.33300608,4.531902313
4186,1919,100.677738,3.39230895
4188,1919,76.80272151,3.496475458
4190,1919,48.53516095,3.39230895
4194,1920,82.23603733,3.362216234
4195,1920,94.00789711,3.362216234
4196,1920,63.30629924,3.362216234
4198,1920,64.26577352,3.362216234
4200,1921,16.84617417,3.366845846
4201,1921,11.33075803,3.366845846
4203,1921,19.43462799,3.366845846
4204,1921,18.25242968,3.366845846
4205,1922,34.40578117,4.813605309
4206,1922,53.95257918,4.813605309
4208,1922,23.64042803,4.813605309
4209,1923,28.01537443,3.369160652
4211,1923,18.65063172,3.369160652
4215,1923,25.34929514,3.855167627
4217,1923,21.48456266,3.855167627
4219,1924,8.160870811,3.380734682
4220,1924,12.60641397,3.380734682
4221,1924,9.622949169,3.968593359
4222,1924,17.87131085,3.968593359
4224,1907,8.790353614,3.369160652
4227,1925,78.74489476,3.584438562
4230,1926,17.73912394,4.014994144
4231,1926,26.90569058,4.082019329
4233,1926,36.9114826,4.082019329
4234,1926,41.70851296,4.082019329
4235,1927,43.41817358,3.848222971
4236,1927,60.21679792,3.848222971
4238,1927,85.69563295,3.848222971
4240,1927,1873.162646,3.848222971
4244,1928,36.63433605,4.065815449
4245,1928,27.68002858,4.065815449
4246,1929,18.28701238,3.968593359
4248,1930,17.81504609,4.007945538
4249,1930,7.373463012,4.007945538
4250,1931,11.39718598,3.880630493
4251,1931,15.08417131,3.880630493
4253,1932,332.2539783,3.968593359
4254,1932,29.7032198,3.968593359
4256,1932,28.83793387,3.968593359
4257,1934,10.78807816,4.065815449
4258,1934,13.68104979,4.065815449
4259,1934,11.2668534,4.348097801
4260,1935,6.225622297,4.855167389
4261,1935,16.780955,4.855167389
4263,1935,19.48030416,4.526338577
4264,1936,13.83257127,3.931556463
4266,1936,22.73275663,4.693005085
4268,1936,62.76988589,4.693005085
4271,1936,71.50880892,4.693005085
4273,1938,25.15331345,4.334208965
4274,1938,44.62636507,4.334208965
4277,1939,83.23557312,4.408283234
4278,1947,45.25228202,4.408283234
4281,1939,99.54845542,4.408283234
4282,1947,64.8080526,4.408283234
4283,1947,48.22665945,4.408283234
4285,1947,48.48138708,4.843500614
4287,1940,64.70007736,4.361986637
4288,1940,72.74362252,4.361986637
4290,1940,53.48502164,4.781000614
4294,1941,29.68191298,5.017111778
4297,1942,33.18079533,4.845782757
4299,1942,18.6824052,5.262482166
4301,1943,20.71662825,4.334208965
4303,1943,20.14583197,4.778686047
4308,1854,21.35312655,4.799519062
5134,2169,584.1075817,1.93827188
5135,2169,75.1488069,3.847478628
5136,2170,33.60866025,2.172068119
5137,2170,9.060373469,4.11368227
5140,2171,626.3413504,1.857253313
5141,2171,612.4149276,1.857253313
5142,2171,212.2344551,1.857253313
5144,2172,10.44911377,1.64891994
5146,2172,37.24296796,1.604167223
5149,2172,61.8249288,1.604167223
5152,2174,509.2512183,5.704706669
5156,997,57.37094836,5.889892101
5157,996,67.03624031,5.889892101
5160,2175,11.79029329,5.829706669
5162,996,126.4160545,5.889892101
5165,997,61.65769954,5.889892101
5166,2176,22.04164127,5.704706669
5169,2174,337.6738003,5.704706669
5170,649,51.94849891,5.688503265
5171,1673,10.6548024,5.690817833
5173,2177,53.80885158,5.751003265
5174,2182,36.79677079,7.62240839
5175,2182,44.25693917,6.746373653
5176,2182,27.92476923,6.746373653
5177,2178,10.83227381,5.707021713
5178,2202,28.97391605,6.746373653
5179,2202,39.63077706,6.746373653
5180,2202,43.61701139,6.746373653
5181,2201,4.961639751,6.746373653
5182,2179,7.968516418,5.700077057
5183,2178,13.02499215,5.707021713
5184,2180,29.46435957,6.638611794
5185,2180,12.76530485,6.638611794
5187,2200,46.77063756,5.707021713
5387,2221,72.5625017,7.932926655
5388,2181,27.49581117,8.349593163
5389,2222,24.41507714,8.779222488
5390,2222,21.59992433,8.779222488
5391,2222,26.72047469,8.779222488
5392,2223,18.48797861,8.735240936
5393,2223,16.16934259,8.328760147
5394,2224,12.00990374,8.749130249
5395,2224,6.860408248,8.749130249
5397,1213,13.84980645,8.749130249
5398,1213,13.29993423,8.749130249
5399,1213,12.19209874,8.749130249
5400,2225,39.46643791,6.212369442
5403,643,74.48009667,7.152288437
5404,643,65.77269368,8.684315681
5406,2244,18.35816164,7.840969563
5407,2244,26.41773466,7.840969563
5408,2244,17.70017607,7.840969563
5410,2245,22.65155614,7.854858398
5411,2245,15.93881326,7.854858398
5412,2246,6.811991268,7.579031467
5413,2246,7.449740109,7.579031467
5414,2247,11.69341735,7.551253796
5415,2247,10.84633183,7.551253796
5433,2248,668.5956756,4.00532198
5436,1849,955.0430446,3.70902586
5438,2248,696.7567393,3.70902586
5439,2248,632.1051875,3.70902586
5440,1849,907.9699508,3.70902586
5443,2249,348.8179949,3.70902586
5444,2249,474.4950096,3.70902586
5445,1849,786.7890678,3.70902586
5446,2248,472.3969964,3.70902586
5447,2249,463.7637065,3.70902586
5451,2251,1310.119228,5.109488487
5456,2251,1014.607297,5.109488487
5457,2251,376.3387085,5.109488487
5458,2251,319.9764382,5.109488487
5460,2252,41.8187606,4.505322456
5461,2252,22.7468191,4.505322456
5462,2252,38.7847034,4.505322456
5464,2253,76.07054347,4.00532198
5465,2253,55.59739413,4.00532198
5466,2253,74.70991568,4.00532198
5467,2249,378.819553,3.70902586
5469,2254,184.0622823,5.222549915
5470,2254,115.9985335,5.222549915
5471,2254,248.7450792,5.222549915
5472,2241,24.39817522,5.222549915
5473,2254,125.6704359,3.70902586
5474,2265,6.504138113,3.70902586
5475,2266,28.80767224,3.70902586
5477,2241,108.5364054,3.70902586
5478,2262,19.7861316,3.70902586
5479,2241,482.8969821,3.70902586
5481,2263,74.40617853,3.70902586
5486,2264,202.2582617,3.70902586
5488,2263,82.76284881,3.70902586
5489,2241,542.4560889,3.70902586
5490,2263,231.1554355,3.70902586
5491,2264,110.2207464,3.70902586
5494,2264,105.2169215,3.70902586
5495,2256,36.8129786,3.581711054
5496,2256,32.61575901,3.581711054
5497,2256,60.87664033,3.581711054
5498,2256,31.97151595,3.581711054
5499,2255,9.314738532,3.567822218
5500,2257,44.92027723,3.567822218
5501,1943,93.32285057,3.567822218
5503,2257,40.71337993,3.567822218
5504,2258,19.38561566,3.567822218
5505,2258,21.94958862,3.567822218
5507,2259,70.02706851,3.58402586
5508,2259,83.59159367,3.58402586
5509,2259,111.2144912,3.58402586
5511,2259,55.12070972,5.210976124
5512,1940,25.93524062,3.58402586
5513,2260,13.24369195,5.188192368
5514,2260,8.648260641,5.188192368
5517,2242,22.77754187,4.00532198
5518,2242,19.36950113,4.00532198
5519,2242,12.04117311,4.00532198
5520,2267,28.72015383,3.58402586
5521,2267,35.87024317,5.210976124
5522,2267,11.32758792,5.210976124
5523,2226,10.09467216,5.229494572
5524,2226,39.98656599,5.229494572
5525,2227,16.09592936,5.250327587
5526,2227,5.517007812,5.250327587
5527,2228,16.32051952,5.250327587
5528,2229,11.01707746,5.398476124
5530,1854,17.94643371,5.250327587
5531,1854,10.15870527,5.250327587
5532,2243,65.82086655,5.43551302
5533,2230,62.57098275,5.229494572
5534,2268,6.284263708,5.229494572
5538,2269,627.6510835,4.726143837
5539,2269,563.6218641,4.587255001
5546,2231,9.39055346,4.385866165
5547,2231,8.538087416,4.385866165
5548,2231,20.5740566,4.385866165
5549,2232,24.09863733,4.478458881
5550,2232,8.633523974,4.478458881
5551,2232,13.19286954,4.478458881
5552,2232,14.88202394,4.399696827
5553,2234,21.88424783,4.531699657
5554,2233,205.6707984,4.339511871
5556,2233,50.45971312,4.339511871
5557,2233,71.41758126,4.339511871
5560,2239,14.00992308,4.415900707
5561,2239,7.301250329,4.415900707
5564,2235,83.8656187,4.311733723
5566,2235,60.58113333,4.356846809
5568,2235,64.10480733,4.356846809
5570,2236,13.43981988,4.354532242
5571,2236,24.34420701,4.354532242
5572,2236,71.46359985,4.354532242
5573,2237,12.05303776,4.141569138
5574,2238,20.92085074,4.250365257
5575,2271,10.72657048,5.362659454
5576,2272,12.32133854,5.418215275
5580,2273,16.63933387,5.44373703
5581,2270,82.65383792,5.44373703
5582,2292,294.1819172,5.44373703
5583,2270,60.33074302,5.44373703
5584,2292,301.6479136,5.44373703
5587,2270,58.73154021,5.44373703
5588,2292,229.2530197,5.44373703
5590,2292,156.9411899,5.44373703
5594,2274,56.69483592,5.614974499
5596,2274,69.00822322,5.614974499
5599,2275,6.606295194,5.506177902
5600,2275,4.70708174,5.506177902
5602,2278,19.48649604,5.42753315
5603,2276,30.10189938,5.42753315
5605,2277,66.75635605,5.903143883
5606,2277,105.8459004,5.903143883
5608,2277,208.9953425,5.798977375
5616,1201,73.76330343,5.570992947
5618,1201,66.04864089,5.974903107
5619,1201,104.0780028,5.974903107
5620,2279,472.0476538,5.570992947
5621,2280,361.5049622,5.570992947
5622,2279,713.2287189,5.570992947
5624,2280,127.5241681,5.570992947
5628,2280,49.82593987,5.570992947
5630,2279,713.5775716,5.570992947
5641,2281,33.16605957,5.501607418
5642,2281,89.87466924,5.501607418
5663,2288,11.97353822,5.486486912
5665,2286,11.84128289,5.336023808
5666,2286,12.27258856,5.324450016
5667,1174,222.3971996,2.779832125
