,level_0,index,PerformerExperimentID,FacilityID,EquipmentUnitID,DateOfSurvey,Operator_Timestamp,StartTime,EndTime,SurveyTime,Gas,PlumeLength (hyperspectral technologies only),FacilityEmissionRate,FacilityEmissionRateUpper,FacilityEmissionRateLower,UncertaintyType,WindSpeed,WindDirection,TransitDirection,QC filter,NumberOfEmissionSourcesReported,Stanford_timestamp,Round 3 test set,WindType,OperatorSet,UnblindingStage,Notes,Satellite,Team,UncertaintyTypeManual,cr_quad_scfh,PipeSize_inch,MeterCode,cr_allmeters_scfh,Flag_field_recorded,cr_Coriolis_gps,cr_scfh_mean30,cr_scfh_mean60,cr_scfh_mean90,cr_scfh_mean300,cr_scfh_mean600,cr_scfh_mean900,TestLocation,Wind_MPS_mean30,Wind_MPS_mean60,Wind_MPS_mean90,Wind_MPS_mean300,Wind_MPS_mean600,Wind_MPS_mean900,Wind_dir_mean30,Wind_dir_mean60,Wind_dir_mean90,Wind_dir_mean300,Wind_dir_mean600,Wind_dir_mean900,cr_start,cr_end,cr_idx,PlumeLength_m,PlumeEstablished,PlumeDevelopTime,PlumeSteady,tc_Classification,Detection,cr_kgh_CH4_mean30,cr_kgh_CH4_lower30,cr_kgh_CH4_upper30,cr_kgh_CH4_mean60,cr_kgh_CH4_lower60,cr_kgh_CH4_upper60,cr_kgh_CH4_mean90,cr_kgh_CH4_lower90,cr_kgh_CH4_upper90,cr_kgh_CH4_mean300,cr_kgh_CH4_lower300,cr_kgh_CH4_upper300,cr_kgh_CH4_mean600,cr_kgh_CH4_lower600,cr_kgh_CH4_upper600,cr_kgh_CH4_mean900,cr_kgh_CH4_lower900,cr_kgh_CH4_upper900
10,1746,,27,1.0,1.0,,2021-10-16 18:36:26+00:00,,,,Methane,703,3379,4328,2430,1-sigma confidence interval,6.18,15.1,191.0,,,2021-10-16 18:36:26+00:00,,,PRISMA/Kayrros,2,,PRISMA,Kayrros,+/- 1 sigma,129412.8,8.0,218645.0,129412.8,True,,129561.17000000029,130340.99833333351,127318.71066666699,130047.82086666867,131662.461933333,134751.22206666676,AZ,8.34799999999999,7.837500000000002,7.83988888888892,7.064633333333324,6.918116666666666,6.918116666666666,19.366666666666667,22.716666666666665,23.18888888888889,27.84,47.346666666666664,40.79555555555555,2021-10-16 18:11:14+00:00,0.0,2002.0,9804.84,True,25.2,True,TP,1.0,2334.948139952321,2195.830907873659,2472.0887079656745,2346.1107238730397,2201.1094497752615,2505.0612096130044,2301.122038599215,2063.9051447307775,2552.427347226805,1998.7624753089983,-13554.5863040154,18312.421850882096,966.4707058251723,-22743.173278456576,24767.075013895846,1603.3851254228696,-25365.60976645186,28821.457109164607
11,1676,,5,1.0,1.0,,2021-10-21 18:23:12+00:00,,,,Methane,1004.9,4985,,,1691,2.736019525,169.1555,,,,2021-10-21 18:23:12+00:00,,,PRISMA/UPV,1,,PRISMA,UPV,UT 1 sigma,248685.0,8.0,218645.0,248685.0,False,,249130.8666666673,249464.31666666604,250304.6333333328,248276.68666666705,239922.84333333347,237138.22888888817,AZ,3.081333333333346,3.663999999999969,3.743777777777775,4.048066666666671,3.9371333333333305,3.9371333333333305,35.333333333333336,38.86666666666667,41.91111111111111,34.9,36.96,38.57555555555555,2021-10-21 17:55:38+00:00,0.0,2005.0,6527.635,True,27.566666666666666,True,TP,1.0,4497.886326991384,4251.126601035223,4746.674205060095,4489.737771213475,4232.17170193516,4767.630151827405,4496.467822268996,4249.074471696553,4740.677931989514,4477.046687360193,4242.460178858873,4731.500842323126,4315.800818131756,4085.6332332437587,4562.150580853047,4276.204630034339,4063.726885001763,4518.927814386396
12,1699,,28,1.0,1.0,,2021-10-21 18:23:12+00:00,,,,Methane,1228,3561,4401,2721,1-sigma confidence interval,2.2,6,191,,,2021-10-21 18:23:12+00:00,,,PRISMA/Kayrros,1,,PRISMA,Kayrros,+/- 1 sigma,248685.0,8.0,218645.0,248685.0,False,,249130.8666666673,249464.31666666604,250304.6333333328,248276.68666666705,239922.84333333347,237138.22888888817,AZ,3.081333333333346,3.663999999999969,3.743777777777775,4.048066666666671,3.9371333333333305,3.9371333333333305,35.333333333333336,38.86666666666667,41.91111111111111,34.9,36.96,38.57555555555555,2021-10-21 17:55:38+00:00,0.0,2005.0,6527.635,True,27.566666666666666,True,TP,1.0,4494.645827922484,4247.820349117979,4748.150697349889,4492.789673925446,4264.255527933028,4756.5082672435055,4513.085984079212,4272.991359241479,4768.967735771909,4464.805755134247,4230.679260916742,4717.832986739568,4317.83677053692,4097.172973890056,4571.198658115912,4277.771649940224,4041.7224511421146,4525.097083902502
13,1724,,5,1.0,1.0,,2021-10-21 18:23:12+00:00,,,,Methane,1004.9,6469,,,2434,3.935766667,,,,,2021-10-21 18:23:12+00:00,,,PRISMA/UPV,2,,PRISMA,UPV,UT 1 sigma,248685.0,8.0,218645.0,248685.0,False,,249130.8666666673,249464.31666666604,250304.6333333328,248276.68666666705,239922.84333333347,237138.22888888817,AZ,3.081333333333346,3.663999999999969,3.743777777777775,4.048066666666671,3.9371333333333305,3.9371333333333305,35.333333333333336,38.86666666666667,41.91111111111111,34.9,36.96,38.57555555555555,2021-10-21 17:55:38+00:00,0.0,2005.0,6527.635,True,27.566666666666666,True,TP,1.0,4493.915428547978,4246.275970128674,4751.748410282153,4499.01364092787,4260.774800936006,4766.732906019355,4511.016337476784,4273.753460748581,4750.888947829263,4467.251154711197,4222.161356170945,4716.0922996445615,4338.416157765995,4097.599251616068,4585.299745400933,4277.590109223637,4040.217461017366,4530.896299829299
14,1747,,28,1.0,1.0,,2021-10-21 18:23:12+00:00,,,,Methane,1228,4781,5727,3835,1-sigma confidence interval,3.89,42.9,191.0,,,2021-10-21 18:23:12+00:00,,,PRISMA/Kayrros,2,,PRISMA,Kayrros,+/- 1 sigma,248685.0,8.0,218645.0,248685.0,False,,249130.8666666673,249464.31666666604,250304.6333333328,248276.68666666705,239922.84333333347,237138.22888888817,AZ,3.081333333333346,3.663999999999969,3.743777777777775,4.048066666666671,3.9371333333333305,3.9371333333333305,35.333333333333336,38.86666666666667,41.91111111111111,34.9,36.96,38.57555555555555,2021-10-21 17:55:38+00:00,0.0,2005.0,6527.635,True,27.566666666666666,True,TP,1.0,4494.92465224054,4249.4665034874015,4747.7851715330635,4490.4373119511265,4263.544292474947,4731.055099788282,4510.472207444508,4266.19121421725,4782.906109873378,4465.756902795916,4228.9458811735085,4705.421058056887,4321.637714509122,4096.4505476781205,4551.29237182064,4276.828310548145,4040.7227351762185,4527.697980759841
15,1677,,6,1.0,1.0,,2021-10-27 18:26:30+00:00,,,,Methane,1020.9,7226,,,2890,5.155525006,183.9472,,,,2021-10-27 18:26:30+00:00,,,PRISMA/UPV,1,,PRISMA,UPV,UT 1 sigma,188145.0,8.0,218645.0,188145.0,False,,187899.5999999997,188305.3000000003,188790.54444444456,190816.70666666978,192626.13333333013,182011.75111110907,AZ,3.937333333333333,4.453833333333335,4.421111111111116,4.0885333333333485,3.746483333333321,3.746483333333321,59.9,64.06666666666666,63.93333333333333,51.00666666666667,45.85333333333333,52.35333333333333,2021-10-27 18:13:45+00:00,0.0,2011.0,2812.0099999999998,True,12.75,True,TP,1.0,3388.0613631540223,3199.456308378139,3579.462965610256,3399.7902578626017,3215.267976292702,3600.57555795002,3398.563584088153,3225.0968683136794,3585.7764911180557,3432.666159833313,3250.2640830444516,3620.604103002564,3459.5351904856257,3258.8875747724423,3661.648029707171,3280.5782500549826,3110.6499086133235,3464.1251571536177
16,1700,,29,1.0,1.0,,2021-10-27 18:26:30+00:00,,,,Methane,422,5479,6821,4137,1-sigma confidence interval,3.8,350,191,,,2021-10-27 18:26:30+00:00,,,PRISMA/Kayrros,1,,PRISMA,Kayrros,+/- 1 sigma,188145.0,8.0,218645.0,188145.0,False,,187899.5999999997,188305.3000000003,188790.54444444456,190816.70666666978,192626.13333333013,182011.75111110907,AZ,3.937333333333333,4.453833333333335,4.421111111111116,4.0885333333333485,3.746483333333321,3.746483333333321,59.9,64.06666666666666,63.93333333333333,51.00666666666667,45.85333333333333,52.35333333333333,2021-10-27 18:13:45+00:00,0.0,2011.0,2812.0099999999998,True,12.75,True,TP,1.0,3390.199632362501,3198.7334118834174,3581.8272251119934,3393.413428063259,3207.5132857728818,3592.6882039098555,3399.6468403783842,3237.0009486216304,3600.1906892891147,3445.6938866922383,3266.6008167279374,3621.0722755334405,3465.4729443509123,3279.9793847718784,3676.2802321002573,3271.501046085072,3103.317368035227,3437.9268269270724
17,1725,,6,1.0,1.0,,2021-10-27 18:26:30+00:00,,,,Methane,1020.9,5645,,,2098,3.744716667,,,,,2021-10-27 18:26:30+00:00,,,PRISMA/UPV,2,,PRISMA,UPV,UT 1 sigma,188145.0,8.0,218645.0,188145.0,False,,187899.5999999997,188305.3000000003,188790.54444444456,190816.70666666978,192626.13333333013,182011.75111110907,AZ,3.937333333333333,4.453833333333335,4.421111111111116,4.0885333333333485,3.746483333333321,3.746483333333321,59.9,64.06666666666666,63.93333333333333,51.00666666666667,45.85333333333333,52.35333333333333,2021-10-27 18:13:45+00:00,0.0,2011.0,2812.0099999999998,True,12.75,True,TP,1.0,3390.576423567637,3195.6253700858215,3584.568597784944,3397.322909519055,3207.324353356225,3598.0266947645428,3394.2156903278155,3214.8004672542006,3586.737849101327,3429.8592500686887,3232.0445947422477,3621.142446581547,3468.589544177346,3294.6764932594306,3670.886355830353,3277.659194711226,3092.621904253278,3472.5592854233046
18,1748,,29,1.0,1.0,,2021-10-27 18:26:30+00:00,,,,Methane,422,5051,6454,3648,1-sigma confidence interval,3.36,46.7,191.0,,,2021-10-27 18:26:30+00:00,,,PRISMA/Kayrros,2,,PRISMA,Kayrros,+/- 1 sigma,188145.0,8.0,218645.0,188145.0,False,,187899.5999999997,188305.3000000003,188790.54444444456,190816.70666666978,192626.13333333013,182011.75111110907,AZ,3.937333333333333,4.453833333333335,4.421111111111116,4.0885333333333485,3.746483333333321,3.746483333333321,59.9,64.06666666666666,63.93333333333333,51.00666666666667,45.85333333333333,52.35333333333333,2021-10-27 18:13:45+00:00,0.0,2011.0,2812.0099999999998,True,12.75,True,TP,1.0,3392.592143642249,3201.793578673352,3579.084813043335,3388.9205658003602,3198.113358131237,3584.684286616299,3402.2567819019155,3209.3146687308517,3602.4081015623246,3439.0450709942957,3269.642862554193,3635.911775492318,3467.163712472638,3277.4677018309903,3646.1598870120733,3268.6143065475085,3078.096053067269,3445.57876072028
19,1678,,7,1.0,1.0,,2021-10-19 18:24:58+00:00,,,,Methane,170.88,5468,,,1446,1.481,-96.7,,,,2021-10-19 18:24:58+00:00,,,Sentinel-2/UPV,1,,Sentinel-2,UPV,UT 1 sigma,409664.08,8.0,218645.0,409664.08,False,,409695.3840000004,408949.2794999996,408024.5067777771,398437.5124333338,382612.9313666663,377712.3534999988,AZ,2.431666666666671,1.8085000000000109,1.662999999999996,1.9673333333333332,2.3976666666666606,2.3976666666666606,42.43333333333333,47.516666666666666,101.4,73.77,51.25666666666667,69.87666666666667,2021-10-19 18:05:36+00:00,0.0,2004.0,2874.49,True,19.366666666666667,True,TP,1.0,7388.828724919447,6986.113913174806,7800.418943389685,7377.074854141099,6988.390326105096,7813.0704046877645,7343.231525262786,6962.6102528076935,7753.059603110294,7178.815666709522,6794.0558292615915,7597.814524223908,6894.415565986451,6525.029686610126,7268.7795579173335,6802.641327634808,6464.857326151918,7166.5570471288775
