timestamp,channel 1,channel 2,channel 3,channel 4
11/03/2021 16:32:13,-17,-214.9,,
11/03/2021 16:32:14,-17.4,-215.2,,
11/03/2021 16:32:15,-17.1,-214.9,,
11/03/2021 16:32:16,-16.8,-215.2,,
11/03/2021 16:32:17,-17.2,-215.3,,
11/03/2021 16:32:18,-16.7,-213.3,,
11/03/2021 16:32:19,-16.5,-213.8,,
11/03/2021 16:32:20,-16.4,-214.2,,
11/03/2021 16:32:21,-16.5,-214.2,,
11/03/2021 16:32:22,-16,-213.9,,
11/03/2021 16:32:23,-16,-213.1,,
11/03/2021 16:32:24,-15.8,-213.6,,
11/03/2021 16:32:25,-15.7,-214.5,,
11/03/2021 16:32:26,-16.4,-215,,
11/03/2021 16:32:27,-16.2,-214.6,,
11/03/2021 16:32:28,-15.9,-214.6,,
11/03/2021 16:32:29,-16.1,-214.6,,
11/03/2021 16:32:30,-16.6,-214.4,,
11/03/2021 16:32:31,-16.4,-214.9,,
11/03/2021 16:32:32,-16.7,-215.2,,
11/03/2021 16:32:33,-16.6,-215.3,,
11/03/2021 16:32:34,-16.3,-215,,
11/03/2021 16:32:35,-16,-215.2,,
11/03/2021 16:32:36,-16,-214.8,,
11/03/2021 16:32:37,-15.9,-215.1,,
11/03/2021 16:32:38,-15.9,-217.9,,
11/03/2021 16:32:39,-15.7,-220.8,,
11/03/2021 16:32:40,-16,-222.3,,
11/03/2021 16:32:41,-16.9,-223.1,,
11/03/2021 16:32:42,-16.9,-225.1,,
11/03/2021 16:32:43,-17.3,-225.6,,
11/03/2021 16:32:44,-16.5,-224.2,,
11/03/2021 16:32:45,-16.7,-221.5,,
11/03/2021 16:32:46,-17.2,-220.7,,
11/03/2021 16:32:47,-17.2,-218.4,,
11/03/2021 16:32:48,-16.8,-217,,
11/03/2021 16:32:49,-17.2,-216.3,,
11/03/2021 16:32:50,-17,-215.9,,
11/03/2021 16:32:51,-17.2,-215.7,,
11/03/2021 16:32:52,-17,-215.6,,
11/03/2021 16:32:53,-16.9,-215.9,,
11/03/2021 16:32:54,-16.8,-215.9,,
11/03/2021 16:32:55,-17,-215.7,,
11/03/2021 16:32:56,-17,-215.6,,
11/03/2021 16:32:57,-17.1,-215.1,,
11/03/2021 16:32:58,-17.2,-215.9,,
11/03/2021 16:32:59,-16.7,-216.2,,
11/03/2021 16:33:00,-17.1,-218.7,,
11/03/2021 16:33:01,-17,-217.3,,
11/03/2021 16:33:02,-17.4,-216.4,,
11/03/2021 16:33:03,-17.1,-216,,
11/03/2021 16:33:04,-17.1,-215.7,,
11/03/2021 16:33:05,-16.8,-215.1,,
11/03/2021 16:33:06,-17.2,-215.3,,
11/03/2021 16:33:07,-17.1,-214.3,,
11/03/2021 16:33:08,-17.4,-213.3,,
11/03/2021 16:33:09,-17.3,-213.9,,
11/03/2021 16:33:10,-17.4,-214.7,,
11/03/2021 16:33:11,-17.5,-215,,
11/03/2021 16:33:12,-17.5,-215.2,,
11/03/2021 16:33:13,-17.5,-215.4,,
11/03/2021 16:33:14,-17.6,-214.7,,
11/03/2021 16:33:15,-17.4,-214.1,,
11/03/2021 16:33:16,-17.6,-214.1,,
11/03/2021 16:33:17,-17.7,-214.2,,
11/03/2021 16:33:18,-17.6,-213.7,,
11/03/2021 16:33:19,-17.6,-214.1,,
11/03/2021 16:33:20,-17.5,-214.2,,
11/03/2021 16:33:21,-17.7,-213.6,,
11/03/2021 16:33:22,-17.5,-214.5,,
11/03/2021 16:33:23,-17.5,-214.3,,
11/03/2021 16:33:24,-17.3,-214.4,,
11/03/2021 16:33:25,-17.2,-214.9,,
11/03/2021 16:33:26,-17,-215.2,,
11/03/2021 16:33:27,-17.2,-215.3,,
11/03/2021 16:33:28,-17.1,-215.4,,
11/03/2021 16:33:29,-17.1,-215.4,,
11/03/2021 16:33:30,-17.1,-215.4,,
11/03/2021 16:33:31,-17.2,-215.5,,
11/03/2021 16:33:32,-17.1,-215.5,,
11/03/2021 16:33:33,-16.6,-214.8,,
11/03/2021 16:33:34,-17,-215.1,,
11/03/2021 16:33:35,-17.1,-214.9,,
11/03/2021 16:33:36,-16.9,-215.2,,
11/03/2021 16:33:37,-16.8,-215.3,,
11/03/2021 16:33:38,-16.8,-215.4,,
11/03/2021 16:33:39,-17,-215.8,,
11/03/2021 16:33:40,-17.4,-215.8,,
11/03/2021 16:33:41,-17.2,-215.6,,
11/03/2021 16:33:42,-17.3,-215.6,,
11/03/2021 16:33:43,-17.3,-215.5,,
11/03/2021 16:33:44,-17.5,-216.1,,
11/03/2021 16:33:45,-17.5,-215.8,,
11/03/2021 16:33:46,-17.6,-216,,
11/03/2021 16:33:47,-17.3,-217.2,,
11/03/2021 16:33:48,-17,-219.9,,
11/03/2021 16:33:49,-16.7,-221.3,,
11/03/2021 16:33:50,-16.3,-222.6,,
11/03/2021 16:33:51,-16.3,-222.7,,
11/03/2021 16:33:52,-16,-221.3,,
11/03/2021 16:33:53,-16.3,-219,,
11/03/2021 16:33:54,-15.9,-217.3,,
11/03/2021 16:33:55,-16.1,-216.4,,
11/03/2021 16:33:56,-16.5,-215.5,,
11/03/2021 16:33:57,-17.6,-215,,
11/03/2021 16:33:58,-16.8,-214.8,,
11/03/2021 16:33:59,-16.2,-214,,
11/03/2021 16:34:00,-15.9,-213.9,,
11/03/2021 16:34:01,-16,-214.5,,
11/03/2021 16:34:02,-16.4,-214.5,,
11/03/2021 16:34:03,-16.8,-213.6,,
