timestamp,channel 1,channel 2,channel 3,channel 4
11/04/2021 16:41:37,,-220.9,,0.9
11/04/2021 16:41:38,,-221.5,,0.9
11/04/2021 16:41:39,,-220.4,,0.9
11/04/2021 16:41:40,,-221.3,,0.9
11/04/2021 16:41:41,,-221.2,,0.9
11/04/2021 16:41:42,,-219,,0.9
11/04/2021 16:41:43,,-219.8,,0.9
11/04/2021 16:41:44,,-221,,0.9
11/04/2021 16:41:45,,-219.3,,0.9
11/04/2021 16:41:46,,-218.8,,0.9
11/04/2021 16:41:47,,-219,,0.9
11/04/2021 16:41:48,,-217.2,,0.9
11/04/2021 16:41:49,,-218.4,,0.9
11/04/2021 16:41:50,,-217.6,,0.9
11/04/2021 16:41:51,,-218.6,,0.9
11/04/2021 16:41:52,,-219.4,,0.9
11/04/2021 16:41:53,,-217,,0.9
11/04/2021 16:41:54,,-219.8,,0.9
11/04/2021 16:41:55,,-217.8,,0.9
11/04/2021 16:41:56,,-220.7,,0.9
11/04/2021 16:41:57,,-218.8,,0.9
11/04/2021 16:41:58,,-217.7,,0.9
11/04/2021 16:41:59,,-217.3,,0.9
11/04/2021 16:42:00,,-218.4,,0.9
11/04/2021 16:42:01,,-220.6,,0.9
11/04/2021 16:42:02,,-218.3,,0.9
11/04/2021 16:42:03,,-217.9,,0.9
11/04/2021 16:42:04,,-217.9,,0.9
11/04/2021 16:42:05,,-218.2,,0.9
11/04/2021 16:42:06,,-217.4,,0.9
11/04/2021 16:42:07,,-220.4,,0.9
11/04/2021 16:42:08,,-219.9,,0.9
11/04/2021 16:42:09,,-218.4,,0.9
11/04/2021 16:42:10,,-217.7,,0.9
11/04/2021 16:42:11,,-218.8,,0.9
11/04/2021 16:42:12,,-216.8,,0.9
11/04/2021 16:42:13,,-216.6,,0.9
11/04/2021 16:42:14,,-215.8,,0.9
11/04/2021 16:42:15,,-216,,0.9
11/04/2021 16:42:16,,-216.9,,0.9
11/04/2021 16:42:17,,-215.2,,0.9
11/04/2021 16:42:18,,-214.8,,0.9
11/04/2021 16:42:19,,-214.7,,0.9
11/04/2021 16:42:20,,-214.6,,0.9
11/04/2021 16:42:21,,-217.2,,0.9
11/04/2021 16:42:22,,-216.1,,0.9
11/04/2021 16:42:23,,-215.3,,0.9
11/04/2021 16:42:24,,-215.5,,0.9
11/04/2021 16:42:25,,-215,,0.9
11/04/2021 16:42:26,,-214.7,,0.9
11/04/2021 16:42:27,,-217.2,,0.9
11/04/2021 16:42:28,,-218,,0.9
11/04/2021 16:42:29,,-216.7,,0.9
11/04/2021 16:42:30,,-216.1,,0.9
11/04/2021 16:42:31,,-215.3,,0.9
11/04/2021 16:42:32,,-214.9,,0.9
11/04/2021 16:42:33,,-217,,0.9
11/04/2021 16:42:34,,-218.4,,0.9
11/04/2021 16:42:35,,-218.5,,0.9
11/04/2021 16:42:36,,-216.8,,0.9
11/04/2021 16:42:37,,-216.6,,0.9
11/04/2021 16:42:38,,-218.3,,0.9
11/04/2021 16:42:39,,-216.5,,0.9
11/04/2021 16:42:40,,-217,,0.9
11/04/2021 16:42:41,,-218.8,,0.9
11/04/2021 16:42:42,,-217.8,,0.9
11/04/2021 16:42:43,,-216.4,,0.9
11/04/2021 16:42:44,,-216,,0.9
11/04/2021 16:42:45,,-217.2,,0.9
11/04/2021 16:42:46,,-218.2,,0.9
11/04/2021 16:42:47,,-217.2,,0.9
11/04/2021 16:42:48,,-217.4,,0.9
11/04/2021 16:42:49,,-217.2,,0.9
