11/04/21 19:31:17,1.14
11/04/21 19:35:26,1.13
11/04/21 19:39:27,1.12
11/04/21 19:43:36,1.31
11/04/21 19:47:44,1.3
11/04/21 19:51:53,1.27
11/04/21 19:55:59,1.33
