time,release_scfh
30/07/2021 15:40:54,22131.1
30/07/2021 15:41:04,22288.2
30/07/2021 15:41:14,22263.9
30/07/2021 15:41:24,22265.1
30/07/2021 15:41:34,22235.7
30/07/2021 15:41:44,22163.2
30/07/2021 15:41:54,22168.9
30/07/2021 15:42:04,22184.3
30/07/2021 15:42:14,22099.8
30/07/2021 15:42:24,22075.2
30/07/2021 15:42:34,22063.8
30/07/2021 15:42:44,9713
30/07/2021 15:42:54,5286.3
30/07/2021 15:43:04,7336.8
30/07/2021 15:43:14,10985
30/07/2021 15:43:24,10922.9
30/07/2021 15:43:34,10994.3
30/07/2021 15:43:44,10877.8
30/07/2021 15:43:54,10815.3
30/07/2021 15:44:04,10640.9
30/07/2021 15:44:14,10828
30/07/2021 15:44:24,10692.2
30/07/2021 15:44:34,10719.3
30/07/2021 15:44:44,10348.2
30/07/2021 15:44:54,10012.3
30/07/2021 15:45:04,10768.7
30/07/2021 15:45:14,10738
30/07/2021 15:45:24,10759.2
30/07/2021 15:45:34,10769
30/07/2021 15:45:44,10820.3
30/07/2021 15:45:54,10752.3
30/07/2021 15:46:04,10769.5
30/07/2021 15:46:14,10738
30/07/2021 15:46:24,10831.5
30/07/2021 15:46:34,10739.8
30/07/2021 15:46:44,10733.6
30/07/2021 15:46:54,10780.5
30/07/2021 15:47:04,10734.8
30/07/2021 15:47:14,10764.8
30/07/2021 15:47:24,10721.3
30/07/2021 15:47:34,10788.1
30/07/2021 15:47:44,10730.3
30/07/2021 15:47:54,10709.6
30/07/2021 15:48:04,10769.3
30/07/2021 15:48:14,10780.3
30/07/2021 15:48:24,10719.1
30/07/2021 15:48:34,10660.3
30/07/2021 15:48:44,10202.4
30/07/2021 15:48:54,10754.2
30/07/2021 15:49:04,10730.6
30/07/2021 15:49:14,10661.6
30/07/2021 15:49:24,10664.2
30/07/2021 15:49:34,10759.8
30/07/2021 15:49:44,10727
30/07/2021 15:49:54,10620.7
30/07/2021 15:50:04,10746.5
30/07/2021 15:50:14,10722.2
30/07/2021 15:50:24,10754.7
30/07/2021 15:50:34,10754.8
30/07/2021 15:50:44,10704.2
30/07/2021 15:50:54,10628.2
30/07/2021 15:51:04,10285.3
30/07/2021 15:51:14,10665.4
30/07/2021 15:51:24,10685
30/07/2021 15:51:34,10669.9
30/07/2021 15:51:44,10659.5
30/07/2021 15:51:54,10759.6
30/07/2021 15:52:04,10666.4
30/07/2021 15:52:14,10218.4
30/07/2021 15:52:24,10622.7
30/07/2021 15:52:34,10663.5
30/07/2021 15:52:44,10622.4
30/07/2021 15:52:54,10634.2
30/07/2021 15:53:04,10624.3
30/07/2021 15:53:14,10592.8
30/07/2021 15:53:24,10646.4
30/07/2021 15:53:34,10681.3
30/07/2021 15:53:44,10623.4
30/07/2021 15:53:54,10622.1
30/07/2021 15:54:04,10662.6
30/07/2021 15:54:14,10652.7
30/07/2021 15:54:24,8648.2
30/07/2021 15:54:34,5795.9
30/07/2021 15:54:44,3253.8
30/07/2021 15:54:54,3234.6
30/07/2021 15:55:04,3243.2
30/07/2021 15:55:14,3217.5
30/07/2021 15:55:24,3223.2
30/07/2021 15:55:34,3220
30/07/2021 15:55:44,3218.2
30/07/2021 15:55:54,3224.7
30/07/2021 15:56:04,3192.8
30/07/2021 15:56:14,3191.9
30/07/2021 15:56:24,3182.2
30/07/2021 15:56:34,3199.3
30/07/2021 15:56:44,3184.7
30/07/2021 15:56:54,3173.5
30/07/2021 15:57:04,3195.2
30/07/2021 15:57:14,3106.2
30/07/2021 15:57:24,3184.3
30/07/2021 15:57:34,3182.6
30/07/2021 15:57:44,3176.1
30/07/2021 15:57:54,3145.8
30/07/2021 15:58:04,3123.1
30/07/2021 15:58:14,3161.7
30/07/2021 15:58:24,3153.4
30/07/2021 15:58:34,3164.5
30/07/2021 15:58:44,3166.5
30/07/2021 15:58:54,3106.2
30/07/2021 15:59:04,3143.5
30/07/2021 15:59:14,3156.3
30/07/2021 15:59:24,3172.1
30/07/2021 15:59:34,3153.2
30/07/2021 15:59:44,3147.4
30/07/2021 15:59:54,3163.3
30/07/2021 16:00:04,3146.3
30/07/2021 16:00:14,3156.8
30/07/2021 16:00:24,3139.4
30/07/2021 16:00:34,3130.3
30/07/2021 16:00:44,3140.4
30/07/2021 16:00:54,3193.3
30/07/2021 16:01:04,3150.4
30/07/2021 16:01:14,3167.6
30/07/2021 16:01:24,3136.7
30/07/2021 16:01:34,3161
30/07/2021 16:01:44,3144.2
30/07/2021 16:01:54,3133.6
30/07/2021 16:02:04,3143.6
30/07/2021 16:02:14,3153.4
30/07/2021 16:02:24,3136.5
30/07/2021 16:02:34,3115.3
30/07/2021 16:02:44,3129.3
30/07/2021 16:02:54,3139.1
30/07/2021 16:03:04,3170.9
30/07/2021 16:03:14,3128
30/07/2021 16:03:24,3133
30/07/2021 16:03:34,3130
30/07/2021 16:03:44,3121.1
30/07/2021 16:03:54,3117.1
30/07/2021 16:04:04,3138.2
30/07/2021 16:04:14,3112.5
30/07/2021 16:04:24,3109.1
30/07/2021 16:04:34,3131
30/07/2021 16:04:44,3123.9
30/07/2021 16:04:54,3115.6
30/07/2021 16:05:04,3135.5
30/07/2021 16:05:14,3105.2
30/07/2021 16:05:24,3006.9
30/07/2021 16:05:34,3106.4
30/07/2021 16:05:44,3133.5
30/07/2021 16:05:54,3101.6
30/07/2021 16:06:04,3176.5
30/07/2021 16:06:14,3104.2
30/07/2021 16:06:24,3007.8
30/07/2021 16:06:34,3079.4
30/07/2021 16:06:44,3069
30/07/2021 16:06:54,3054.5
30/07/2021 16:07:04,3091.8
30/07/2021 16:07:14,3079.6
30/07/2021 16:07:24,3069.8
30/07/2021 16:07:34,3087.2
30/07/2021 16:07:44,1545.1
30/07/2021 16:07:54,0
30/07/2021 16:08:04,0
30/07/2021 16:08:14,0
30/07/2021 16:08:24,0
30/07/2021 16:08:34,0
30/07/2021 16:08:44,0
30/07/2021 16:08:54,0
30/07/2021 16:09:04,0
30/07/2021 16:09:14,0
30/07/2021 16:09:24,0
30/07/2021 16:09:34,0
30/07/2021 16:09:44,0
30/07/2021 16:09:54,0
30/07/2021 16:10:04,0
30/07/2021 16:10:14,0
30/07/2021 16:10:24,0
30/07/2021 16:10:34,0
30/07/2021 16:10:44,0
30/07/2021 16:10:54,0
30/07/2021 16:11:04,0
30/07/2021 16:11:14,0
30/07/2021 16:11:24,0
30/07/2021 16:11:34,0
30/07/2021 16:11:44,0
30/07/2021 16:11:54,0
30/07/2021 16:12:04,0
30/07/2021 16:12:14,0
30/07/2021 16:12:24,0
30/07/2021 16:12:34,0
30/07/2021 16:12:44,0
30/07/2021 16:12:54,0
30/07/2021 16:13:04,0
30/07/2021 16:13:14,0
30/07/2021 16:13:24,0
30/07/2021 16:13:34,0
30/07/2021 16:13:44,0
30/07/2021 16:13:54,0
30/07/2021 16:14:04,0
30/07/2021 16:14:14,0
30/07/2021 16:14:24,0
30/07/2021 16:14:34,0
30/07/2021 16:14:44,0
30/07/2021 16:14:54,0
30/07/2021 16:15:04,0
30/07/2021 16:15:14,0
30/07/2021 16:15:24,0
30/07/2021 16:15:34,0
30/07/2021 16:15:44,0
30/07/2021 16:15:54,0
30/07/2021 16:16:04,0
30/07/2021 16:16:14,0
30/07/2021 16:16:24,0
30/07/2021 16:16:34,0
30/07/2021 16:16:44,0
30/07/2021 16:16:54,0
30/07/2021 16:17:04,0
30/07/2021 16:17:14,0
30/07/2021 16:17:24,0
30/07/2021 16:17:34,0
30/07/2021 16:17:44,0
30/07/2021 16:17:54,0
30/07/2021 16:18:04,0
30/07/2021 16:18:14,0
30/07/2021 16:18:24,0
30/07/2021 16:18:34,0
30/07/2021 16:18:44,0
30/07/2021 16:18:54,0
30/07/2021 16:19:04,0
30/07/2021 16:19:14,0
30/07/2021 16:19:24,0
30/07/2021 16:19:34,0
30/07/2021 16:19:44,0
30/07/2021 16:19:54,0
30/07/2021 16:20:04,0
30/07/2021 16:20:14,0
30/07/2021 16:20:24,0
30/07/2021 16:20:34,0
30/07/2021 16:20:44,0
30/07/2021 16:20:54,0
30/07/2021 16:21:04,0
30/07/2021 16:21:14,0
30/07/2021 16:21:24,0
30/07/2021 16:21:34,0
30/07/2021 16:21:44,0
30/07/2021 16:21:54,0
30/07/2021 16:22:04,0
30/07/2021 16:22:14,0
30/07/2021 16:22:24,0
30/07/2021 16:22:34,0
30/07/2021 16:22:44,0
30/07/2021 16:22:54,0
30/07/2021 16:23:04,0
30/07/2021 16:23:14,0
30/07/2021 16:23:24,12668.5
30/07/2021 16:23:34,11572.8
30/07/2021 16:23:44,13970.4
30/07/2021 16:23:54,13232.6
30/07/2021 16:24:04,13035.5
30/07/2021 16:24:14,14831.2
30/07/2021 16:24:24,14139.2
30/07/2021 16:24:34,14207
30/07/2021 16:24:44,14423.9
30/07/2021 16:24:54,14533.6
30/07/2021 16:25:04,14225.7
30/07/2021 16:25:14,14723.3
30/07/2021 16:25:24,14338.6
30/07/2021 16:25:34,14938.4
30/07/2021 16:25:44,14936.6
30/07/2021 16:25:54,14892
30/07/2021 16:26:04,14956.1
30/07/2021 16:26:14,14958.3
30/07/2021 16:26:24,14911.1
30/07/2021 16:26:34,14969.8
30/07/2021 16:26:44,14956
30/07/2021 16:26:54,15001.1
30/07/2021 16:27:04,15001.5
30/07/2021 16:27:14,14980.8
30/07/2021 16:27:24,14920.6
30/07/2021 16:27:34,14962.3
30/07/2021 16:27:44,14963.4
30/07/2021 16:27:54,14534.6
30/07/2021 16:28:04,15028.2
30/07/2021 16:28:14,15056.2
30/07/2021 16:28:24,15026.5
30/07/2021 16:28:34,15084.4
30/07/2021 16:28:44,15188.9
30/07/2021 16:28:54,15139.2
30/07/2021 16:29:04,15112.3
30/07/2021 16:29:14,15129.8
30/07/2021 16:29:24,15157.1
30/07/2021 16:29:34,15056.3
30/07/2021 16:29:44,15061
30/07/2021 16:29:54,15030.1
30/07/2021 16:30:04,15034.2
30/07/2021 16:30:14,15041.9
30/07/2021 16:30:24,15121.3
30/07/2021 16:30:34,
30/07/2021 16:30:44,15043.7
30/07/2021 16:30:54,
30/07/2021 16:31:04,
30/07/2021 16:31:14,15066.6
30/07/2021 16:31:24,15033.7
30/07/2021 16:31:34,14999.3
30/07/2021 16:31:44,15020.6
30/07/2021 16:31:54,15012
30/07/2021 16:32:04,14953.3
30/07/2021 16:32:14,14966.2
30/07/2021 16:32:24,15005.2
30/07/2021 16:32:34,14920.5
30/07/2021 16:32:44,14758.7
30/07/2021 16:32:54,14853.3
30/07/2021 16:33:04,14500.5
30/07/2021 16:33:14,14504.3
30/07/2021 16:33:24,14976.5
30/07/2021 16:33:34,14555.1
30/07/2021 16:33:44,14832.1
30/07/2021 16:33:54,14909.7
30/07/2021 16:34:04,14982.3
30/07/2021 16:34:14,14947.6
30/07/2021 16:34:24,14839.3
30/07/2021 16:34:34,14500.8
30/07/2021 16:34:44,14964.3
30/07/2021 16:34:54,14963.3
30/07/2021 16:35:04,14944.7
30/07/2021 16:35:14,14365.3
30/07/2021 16:35:24,14929.8
30/07/2021 16:35:34,14333.1
30/07/2021 16:35:44,14924.3
30/07/2021 16:35:54,14325
30/07/2021 16:36:04,14313.5
30/07/2021 16:36:14,14856.6
30/07/2021 16:36:24,14569.3
30/07/2021 16:36:34,14835.2
30/07/2021 16:36:44,14796.7
30/07/2021 16:36:54,14812.3
30/07/2021 16:37:04,14343.7
30/07/2021 16:37:14,14720.5
30/07/2021 16:37:24,14799.3
30/07/2021 16:37:34,14812.7
30/07/2021 16:37:44,14708.4
30/07/2021 16:37:54,14630.8
30/07/2021 16:38:04,14768
30/07/2021 16:38:14,18826.9
30/07/2021 16:38:24,18941.2
30/07/2021 16:38:34,19868.3
30/07/2021 16:38:44,19516.5
30/07/2021 16:38:54,19417.3
30/07/2021 16:39:04,19433.5
30/07/2021 16:39:14,19201.1
30/07/2021 16:39:24,19156.5
30/07/2021 16:39:34,19182.4
30/07/2021 16:39:44,19058.3
30/07/2021 16:39:54,19006.3
30/07/2021 16:40:04,18993.7
30/07/2021 16:40:14,18904.3
30/07/2021 16:40:24,18631.3
30/07/2021 16:40:34,18764
30/07/2021 16:40:44,18768.9
30/07/2021 16:40:54,18957.3
30/07/2021 16:41:04,18708.4
30/07/2021 16:41:14,18708.2
30/07/2021 16:41:24,18610.3
30/07/2021 16:41:34,18667.5
30/07/2021 16:41:44,18650.2
30/07/2021 16:41:54,18571.2
30/07/2021 16:42:04,18612.8
30/07/2021 16:42:14,18473.8
30/07/2021 16:42:24,18526.3
30/07/2021 16:42:34,18533.3
30/07/2021 16:42:44,18536.2
30/07/2021 16:42:54,18443.1
30/07/2021 16:43:04,18478.4
30/07/2021 16:43:14,18443.7
30/07/2021 16:43:24,18334.3
30/07/2021 16:43:34,18443.7
30/07/2021 16:43:44,18447.3
30/07/2021 16:43:54,18466.6
30/07/2021 16:44:04,18443.5
30/07/2021 16:44:14,18454.3
30/07/2021 16:44:24,18358.1
30/07/2021 16:44:34,18378.1
30/07/2021 16:44:44,18416.5
30/07/2021 16:44:54,18348.1
30/07/2021 16:45:04,18305.3
30/07/2021 16:45:14,18339.2
30/07/2021 16:45:24,18362.6
30/07/2021 16:45:34,18362.1
30/07/2021 16:45:44,18313.4
30/07/2021 16:45:54,18232.5
30/07/2021 16:46:04,18359.3
30/07/2021 16:46:14,18363.3
30/07/2021 16:46:24,18383.5
30/07/2021 16:46:34,18358.2
30/07/2021 16:46:44,18367.8
30/07/2021 16:46:54,18152.6
30/07/2021 16:47:04,18297.2
30/07/2021 16:47:14,18348.3
30/07/2021 16:47:24,18364.5
30/07/2021 16:47:34,18315.6
30/07/2021 16:47:44,18262
30/07/2021 16:47:54,18314.3
30/07/2021 16:48:04,18387.3
30/07/2021 16:48:14,18213.4
30/07/2021 16:48:24,18311.2
30/07/2021 16:48:34,18363.8
30/07/2021 16:48:44,18234.3
30/07/2021 16:48:54,18228.3
30/07/2021 16:49:04,18211.8
30/07/2021 16:49:14,18261.1
30/07/2021 16:49:24,18263.3
30/07/2021 16:49:34,18269.3
30/07/2021 16:49:44,18265
30/07/2021 16:49:54,18213.8
30/07/2021 16:50:04,18218.3
30/07/2021 16:50:24,18248.8
30/07/2021 16:50:34,18220.8
30/07/2021 16:50:44,18200.8
30/07/2021 16:50:54,18179.3
30/07/2021 16:51:04,18264.6
30/07/2021 16:51:24,18378.6
30/07/2021 16:51:34,18064
30/07/2021 16:51:44,18390.4
30/07/2021 16:51:54,18141.3
30/07/2021 16:52:04,18160.3
30/07/2021 16:52:14,18120.6
30/07/2021 16:52:24,18183.3
30/07/2021 16:52:34,18163.8
30/07/2021 16:52:44,18063.3
30/07/2021 16:52:54,18039.3
30/07/2021 16:53:04,18371.1
30/07/2021 16:53:14,14434
30/07/2021 16:53:24,11163
30/07/2021 16:53:34,8431.9
30/07/2021 16:53:44,6363.3
30/07/2021 16:53:54,6128.1
30/07/2021 16:54:04,6053.2
30/07/2021 16:54:14,6083.1
30/07/2021 16:54:24,6060.2
30/07/2021 16:54:34,6043.1
30/07/2021 16:54:44,6055.1
30/07/2021 16:54:54,6008.3
30/07/2021 16:55:04,6036.3
30/07/2021 16:55:14,6035.2
30/07/2021 16:55:24,6011.3
30/07/2021 16:55:34,6041.1
30/07/2021 16:55:44,6026.8
30/07/2021 16:55:54,6051.2
30/07/2021 16:56:04,6033.6
30/07/2021 16:56:14,6032.6
30/07/2021 16:56:24,6049.8
30/07/2021 16:56:34,6049.5
30/07/2021 16:56:44,6094.6
30/07/2021 16:56:54,6072.9
30/07/2021 16:57:04,6043.3
30/07/2021 16:57:14,6080.7
30/07/2021 16:57:34,6102.2
30/07/2021 16:57:44,6118.1
30/07/2021 16:57:54,6118.1
30/07/2021 16:58:04,6092
30/07/2021 16:58:14,6103.6
30/07/2021 16:58:24,6124.2
30/07/2021 16:58:34,6067.6
30/07/2021 16:58:44,6065
30/07/2021 16:58:54,6001.1
30/07/2021 16:59:04,6097
30/07/2021 16:59:14,6008
30/07/2021 16:59:24,6038
30/07/2021 16:59:34,6022.1
30/07/2021 16:59:44,6046.2
30/07/2021 16:59:54,6046.2
30/07/2021 17:00:04,6026.3
30/07/2021 17:00:14,6010.3
30/07/2021 17:00:24,6038.7
30/07/2021 17:00:34,6033.3
30/07/2021 17:00:44,6021.1
30/07/2021 17:00:54,6028.2
30/07/2021 17:01:04,6031.1
30/07/2021 17:01:14,5983.1
30/07/2021 17:01:24,5985
30/07/2021 17:01:34,5998.1
30/07/2021 17:01:44,5996.1
30/07/2021 17:01:54,5977.1
30/07/2021 17:02:04,5992.9
30/07/2021 17:02:14,5994.5
30/07/2021 17:02:24,5881.7
30/07/2021 17:02:34,5920.2
30/07/2021 17:02:44,5919.9
30/07/2021 17:02:54,5913.3
30/07/2021 17:03:04,5933.7
30/07/2021 17:03:14,5923.4
30/07/2021 17:03:24,5948.3
30/07/2021 17:03:34,5889.9
30/07/2021 17:03:44,5929.5
30/07/2021 17:03:54,5918
30/07/2021 17:04:04,5947.6
30/07/2021 17:04:14,5973.7
30/07/2021 17:04:24,5918
30/07/2021 17:04:34,5980.1
30/07/2021 17:04:44,5901.3
30/07/2021 17:04:54,5937.1
30/07/2021 17:05:04,5873.8
30/07/2021 17:05:14,5883.1
30/07/2021 17:05:24,5858.9
30/07/2021 17:05:34,5874.5
30/07/2021 17:05:44,5850.4
30/07/2021 17:05:54,5868.2
30/07/2021 17:06:04,5950
30/07/2021 17:06:14,5846.2
30/07/2021 17:06:24,5858.1
30/07/2021 17:06:34,5885.2
30/07/2021 17:06:44,5854.1
30/07/2021 17:06:54,5901.9
30/07/2021 17:07:14,5857.5
30/07/2021 17:07:24,5836.7
30/07/2021 17:07:34,5963.1
30/07/2021 17:07:44,5978.9
30/07/2021 17:07:54,5876.8
30/07/2021 17:08:04,5819
30/07/2021 17:08:14,5839
30/07/2021 17:08:24,19774.5
30/07/2021 17:08:34,21755.1
30/07/2021 17:08:44,27762
30/07/2021 17:08:54,34204
30/07/2021 17:09:04,30135.5
30/07/2021 17:09:14,28965
30/07/2021 17:09:24,28389.3
30/07/2021 17:09:34,28145
30/07/2021 17:09:44,27134.3
30/07/2021 17:09:54,27633.2
30/07/2021 17:10:04,27651.3
30/07/2021 17:10:14,27637.8
30/07/2021 17:10:24,27220.1
30/07/2021 17:10:44,27728
30/07/2021 17:10:54,27724.1
30/07/2021 17:11:04,27528
30/07/2021 17:11:14,27740.3
30/07/2021 17:11:24,27963.5
30/07/2021 17:11:34,27864.3
30/07/2021 17:11:44,24311
30/07/2021 17:11:54,24387.3
30/07/2021 17:12:04,24261.3
30/07/2021 17:12:14,24286.9
30/07/2021 17:12:24,24389.9
30/07/2021 17:12:34,24391.2
30/07/2021 17:12:44,24185.3
30/07/2021 17:12:54,24273.9
30/07/2021 17:13:04,24786.3
30/07/2021 17:13:14,24206.3
30/07/2021 17:13:24,24361.9
30/07/2021 17:13:34,24142.9
30/07/2021 17:13:44,24259.9
30/07/2021 17:13:54,24250.2
30/07/2021 17:14:04,24230.9
30/07/2021 17:14:14,24253.3
30/07/2021 17:14:24,24249.5
30/07/2021 17:14:34,24246.3
30/07/2021 17:14:44,24138.3
30/07/2021 17:14:54,24172.4
30/07/2021 17:15:04,24245.2
30/07/2021 17:15:14,24256.7
30/07/2021 17:15:24,24133
30/07/2021 17:15:34,24131.7
30/07/2021 17:15:44,24139.2
30/07/2021 17:15:54,24817.8
30/07/2021 17:16:04,23910
30/07/2021 17:16:14,24050.4
30/07/2021 17:16:24,23908
30/07/2021 17:16:34,23996
30/07/2021 17:16:44,23958
30/07/2021 17:16:54,23718.4
30/07/2021 17:17:04,23980
30/07/2021 17:17:14,23782.9
30/07/2021 17:17:24,23918
30/07/2021 17:17:34,23902.8
30/07/2021 17:17:44,24009.5
30/07/2021 17:17:54,23944.4
30/07/2021 17:18:04,23915.8
30/07/2021 17:18:14,23859.2
30/07/2021 17:18:24,23892.8
30/07/2021 17:18:34,23809
30/07/2021 17:18:44,23812.3
30/07/2021 17:18:54,23242
30/07/2021 17:19:04,23911
30/07/2021 17:19:14,23764.3
30/07/2021 17:19:24,23995.9
30/07/2021 17:19:34,23760.5
30/07/2021 17:19:44,23749
30/07/2021 17:19:54,23759
30/07/2021 17:20:04,23933.9
30/07/2021 17:20:14,23812.2
30/07/2021 17:20:24,23713.8
30/07/2021 17:20:34,23715.1
30/07/2021 17:20:44,23782.1
30/07/2021 17:20:54,23761.1
30/07/2021 17:21:04,23709.3
30/07/2021 17:21:14,23980
30/07/2021 17:21:24,23833.5
30/07/2021 17:21:34,23080
30/07/2021 17:21:44,23280
30/07/2021 17:21:54,23710
30/07/2021 17:22:04,23819.8
30/07/2021 17:22:14,23769.9
30/07/2021 17:22:24,23200.3
30/07/2021 17:22:34,23763.3
30/07/2021 17:22:44,25106.3
30/07/2021 17:22:54,0
30/07/2021 17:24:34,0
30/07/2021 17:24:44,0
30/07/2021 17:24:54,0
30/07/2021 17:25:04,0
30/07/2021 17:25:54,74787
30/07/2021 17:27:44,92142
30/07/2021 17:28:34,92595
30/07/2021 17:29:04,92422
30/07/2021 17:29:14,92422
30/07/2021 17:30:54,91640
30/07/2021 17:32:34,90277
30/07/2021 17:32:44,90643
30/07/2021 17:33:04,90277
30/07/2021 17:33:14,90277
30/07/2021 17:33:24,89574
30/07/2021 17:33:34,89571
30/07/2021 17:33:44,89350
30/07/2021 17:33:54,89273
30/07/2021 17:34:34,89436
30/07/2021 17:34:44,89128
30/07/2021 17:35:04,88828
30/07/2021 17:35:14,88828
30/07/2021 17:35:24,88400
30/07/2021 17:35:34,88386
30/07/2021 17:36:14,88152
30/07/2021 17:36:44,87783
30/07/2021 17:38:14,85415
30/07/2021 17:38:34,85415
30/07/2021 17:41:14,43700
30/07/2021 17:42:14,43214
30/07/2021 17:42:44,43200
30/07/2021 17:43:04,42945
30/07/2021 17:43:14,42945
30/07/2021 17:43:24,42958
30/07/2021 17:43:34,42958
30/07/2021 17:43:44,42580
30/07/2021 17:43:54,42500
30/07/2021 17:44:04,42747
30/07/2021 17:44:14,42584
30/07/2021 17:44:54,42118
30/07/2021 17:45:04,42118
30/07/2021 17:45:34,41900
30/07/2021 17:47:04,41192
30/07/2021 17:47:34,41245
30/07/2021 17:47:44,41034
30/07/2021 17:48:04,41034
30/07/2021 17:48:44,40873
30/07/2021 17:49:04,40873
30/07/2021 17:49:14,40442
30/07/2021 17:49:54,40430
30/07/2021 17:50:04,40350
30/07/2021 17:50:14,40286
30/07/2021 17:51:44,39644
30/07/2021 17:53:34,38766
30/07/2021 17:53:44,38898
30/07/2021 17:53:54,38726
30/07/2021 17:54:34,38369
30/07/2021 17:54:44,38369
30/07/2021 17:55:14,38320
30/07/2021 17:55:24,38320
30/07/2021 17:56:14,0
30/07/2021 17:56:54,0
30/07/2021 17:57:04,0
30/07/2021 17:57:14,0
30/07/2021 17:57:24,0
30/07/2021 17:58:34,0
30/07/2021 17:58:44,0
30/07/2021 17:58:54,0
30/07/2021 17:59:04,0
30/07/2021 17:59:14,0
30/07/2021 17:59:24,0
30/07/2021 17:59:34,0
30/07/2021 17:59:54,0
30/07/2021 18:00:04,0
30/07/2021 18:00:14,0
30/07/2021 18:00:24,
30/07/2021 18:00:34,
30/07/2021 18:00:44,
30/07/2021 18:00:54,
30/07/2021 18:01:04,0
30/07/2021 18:01:14,0
30/07/2021 18:01:24,
30/07/2021 18:01:34,
30/07/2021 18:01:54,
30/07/2021 18:02:34,3815
30/07/2021 18:02:44,3947.5
30/07/2021 18:02:54,3839
30/07/2021 18:03:04,3865
30/07/2021 18:03:14,3858.4
30/07/2021 18:03:24,3862
30/07/2021 18:03:34,3885
30/07/2021 18:03:44,3861
30/07/2021 18:03:54,3868.8
