time,release_scfh
08/03/2021 18:01:35,9109
08/03/2021 18:01:45,9109
08/03/2021 18:01:55,9109
08/03/2021 18:02:05,9109
08/03/2021 18:02:15,9109
08/03/2021 18:02:25,9109
08/03/2021 18:02:55,0
08/03/2021 18:03:05,0
08/03/2021 18:03:15,0
08/03/2021 18:03:25,0
08/03/2021 18:03:35,3006.7
08/03/2021 18:03:45,12457.6
08/03/2021 18:03:55,8268.3
08/03/2021 18:04:05,8169.1
08/03/2021 18:04:15,8190.2
08/03/2021 18:04:25,8181.3
08/03/2021 18:04:35,8199.8
08/03/2021 18:04:45,8201.1
08/03/2021 18:04:55,8205.5
08/03/2021 18:05:05,8242.9
08/03/2021 18:05:15,8270
08/03/2021 18:05:25,8243.6
08/03/2021 18:05:35,8218.5
08/03/2021 18:05:45,8283.7
08/03/2021 18:05:55,8277.8
08/03/2021 18:06:05,8295.3
08/03/2021 18:06:15,8707.4
08/03/2021 18:06:25,8254.6
08/03/2021 18:06:35,8282.8
08/03/2021 18:06:45,8287.3
08/03/2021 18:06:55,8275.5
08/03/2021 18:07:05,8318.9
08/03/2021 18:07:15,8329.6
08/03/2021 18:07:25,8282.3
08/03/2021 18:07:35,8303.2
08/03/2021 18:07:45,8300
08/03/2021 18:07:55,8203.4
08/03/2021 18:08:05,8305.9
08/03/2021 18:08:15,8262.8
08/03/2021 18:08:25,8240.4
08/03/2021 18:08:35,8258.4
08/03/2021 18:08:45,8262.2
08/03/2021 18:08:55,8239.1
08/03/2021 18:09:05,8227.3
08/03/2021 18:09:15,8216.7
08/03/2021 18:09:25,8150
08/03/2021 18:09:35,8137.7
08/03/2021 18:09:45,8160.7
08/03/2021 18:09:55,8184.3
08/03/2021 18:10:05,8120.3
08/03/2021 18:10:15,8110
08/03/2021 18:10:25,8142.2
08/03/2021 18:10:35,8115.6
08/03/2021 18:10:45,8113.5
08/03/2021 18:10:55,8065.2
08/03/2021 18:11:05,8076.7
08/03/2021 18:11:15,8096
08/03/2021 18:11:25,8116.7
08/03/2021 18:11:35,8113.4
08/03/2021 18:11:45,8094.8
08/03/2021 18:11:55,8065.1
08/03/2021 18:12:05,8096.8
08/03/2021 18:12:15,8091.4
08/03/2021 18:12:25,8052.5
08/03/2021 18:12:35,8040.5
08/03/2021 18:12:45,8025.4
08/03/2021 18:12:55,8074.4
08/03/2021 18:13:05,8059.3
08/03/2021 18:13:15,8015.8
08/03/2021 18:13:25,8051.8
08/03/2021 18:13:35,8037.2
08/03/2021 18:13:45,8025.6
08/03/2021 18:13:55,8042.7
08/03/2021 18:14:05,8012.1
08/03/2021 18:14:15,8043.7
08/03/2021 18:14:25,8025.7
08/03/2021 18:14:35,7997.7
08/03/2021 18:14:45,8015.7
08/03/2021 18:14:55,8012.9
08/03/2021 18:15:05,7995.8
08/03/2021 18:15:15,7992.6
08/03/2021 18:15:25,8024.5
08/03/2021 18:15:35,8015.4
08/03/2021 18:15:45,7976.7
08/03/2021 18:15:55,8033.5
08/03/2021 18:16:05,7963.2
08/03/2021 18:16:15,7968.4
08/03/2021 18:16:25,7957.6
08/03/2021 18:16:35,7931.4
08/03/2021 18:16:45,7921.4
08/03/2021 18:16:55,7949.7
08/03/2021 18:17:05,7898.1
08/03/2021 18:17:15,7899.6
08/03/2021 18:17:25,7940.9
08/03/2021 18:17:35,7921.1
08/03/2021 18:17:45,5158.7
08/03/2021 18:17:55,4503.2
08/03/2021 18:18:05,4244.9
08/03/2021 18:18:15,4159.5
08/03/2021 18:18:25,4171.5
08/03/2021 18:18:35,4142.4
08/03/2021 18:18:45,4123.9
08/03/2021 18:18:55,0
08/03/2021 18:19:05,4101.3
08/03/2021 18:19:15,4058.3
08/03/2021 18:19:25,4000.9
08/03/2021 18:19:35,3947.5
08/03/2021 18:19:45,3939.8
08/03/2021 18:19:55,3915.7
08/03/2021 18:20:05,3851.1
08/03/2021 18:20:15,3805.1
08/03/2021 18:20:25,3894.4
08/03/2021 18:20:35,3802.5
08/03/2021 18:20:45,3797.7
08/03/2021 18:20:55,3806.2
08/03/2021 18:21:05,3760.7
08/03/2021 18:21:15,3778.5
08/03/2021 18:21:25,3781.6
08/03/2021 18:21:35,3768.2
08/03/2021 18:21:45,3721.4
08/03/2021 18:21:55,3747.4
08/03/2021 18:22:05,3726.6
08/03/2021 18:22:15,3730.8
08/03/2021 18:22:25,3720.1
08/03/2021 18:22:35,3728.2
08/03/2021 18:22:45,3728
08/03/2021 18:22:55,3739.7
08/03/2021 18:23:05,3707.1
08/03/2021 18:23:15,3729.2
08/03/2021 18:23:25,3699.4
08/03/2021 18:23:35,3668.6
08/03/2021 18:23:45,3680.7
08/03/2021 18:23:55,3650.3
08/03/2021 18:24:05,3650.1
08/03/2021 18:24:15,3656.2
08/03/2021 18:24:25,3644.5
08/03/2021 18:24:35,3617.7
08/03/2021 18:24:45,3628.4
08/03/2021 18:24:55,3636.9
08/03/2021 18:25:05,3627.1
08/03/2021 18:25:15,3619.9
08/03/2021 18:25:25,3614.6
08/03/2021 18:25:35,3598.5
08/03/2021 18:25:45,3614.9
08/03/2021 18:25:55,3589
08/03/2021 18:26:05,3575.9
08/03/2021 18:26:15,3586.2
08/03/2021 18:26:25,3576.5
08/03/2021 18:26:35,3562.8
08/03/2021 18:26:45,3550.1
08/03/2021 18:26:55,3556.3
08/03/2021 18:27:05,3550.4
08/03/2021 18:27:15,3551.7
08/03/2021 18:27:25,3539.6
08/03/2021 18:27:35,3559.8
08/03/2021 18:27:45,3553.5
08/03/2021 18:27:55,3534.3
08/03/2021 18:28:05,3553.8
08/03/2021 18:28:15,3517.8
08/03/2021 18:28:25,3564.4
08/03/2021 18:28:35,3563.1
08/03/2021 18:28:45,3531.4
08/03/2021 18:28:55,3552.8
08/03/2021 18:29:05,3555.5
08/03/2021 18:29:15,3542.8
08/03/2021 18:29:25,3529.2
08/03/2021 18:29:35,3546.2
08/03/2021 18:29:45,3521
08/03/2021 18:29:55,3536.9
08/03/2021 18:30:05,3531.6
08/03/2021 18:30:15,3529.4
08/03/2021 18:30:25,3525.9
08/03/2021 18:30:35,3539.5
08/03/2021 18:30:45,3521.3
08/03/2021 18:30:55,3517.6
08/03/2021 18:31:05,3520.8
08/03/2021 18:31:15,3514.2
08/03/2021 18:31:25,3506
08/03/2021 18:31:35,3517.7
08/03/2021 18:31:45,3511.2
08/03/2021 18:31:55,3506.5
08/03/2021 18:32:05,3519.4
08/03/2021 18:32:15,3491.8
08/03/2021 18:32:25,3519.7
08/03/2021 18:32:35,3534.3
08/03/2021 18:32:45,3516.5
08/03/2021 18:32:55,3503.8
08/03/2021 18:33:05,3504.8
08/03/2021 18:33:15,3503.5
08/03/2021 18:33:25,3485.6
08/03/2021 18:33:35,3477
08/03/2021 18:33:45,3497.9
08/03/2021 18:33:55,3473.2
08/03/2021 18:34:05,3479.9
08/03/2021 18:34:15,3456.6
08/03/2021 18:34:25,3484.8
08/03/2021 18:34:35,3478.4
08/03/2021 18:34:45,3476
08/03/2021 18:34:55,3453.8
08/03/2021 18:35:05,3473.5
08/03/2021 18:35:15,3449.8
08/03/2021 18:35:25,3430.8
08/03/2021 18:35:35,3443.3
08/03/2021 18:35:45,3452.5
08/03/2021 18:35:55,3404.6
08/03/2021 18:36:05,3420.4
08/03/2021 18:36:15,3411
08/03/2021 18:36:25,3389.4
08/03/2021 18:36:35,7660.9
08/03/2021 18:36:45,11920.8
08/03/2021 18:36:55,15920.2
08/03/2021 18:37:05,23686.9
08/03/2021 18:37:15,24254.5
08/03/2021 18:37:25,24926.6
08/03/2021 18:37:35,27143.7
08/03/2021 18:37:45,27210
08/03/2021 18:37:55,27318.8
08/03/2021 18:38:05,27500.9
08/03/2021 18:38:15,27493.2
08/03/2021 18:38:25,27589.6
08/03/2021 18:38:35,27634
08/03/2021 18:38:45,27597.3
08/03/2021 18:38:55,27790
08/03/2021 18:39:05,27956.6
08/03/2021 18:39:15,28121.6
08/03/2021 18:39:25,28300
08/03/2021 18:39:35,28434.3
08/03/2021 18:39:45,28445.6
08/03/2021 18:39:55,28454.5
08/03/2021 18:40:05,28287.3
08/03/2021 18:40:15,28345.6
08/03/2021 18:40:25,28416.2
08/03/2021 18:40:35,28466.8
08/03/2021 18:40:45,28530.9
08/03/2021 18:40:55,28418.3
08/03/2021 18:41:05,28449.5
08/03/2021 18:41:15,28550.1
08/03/2021 18:41:25,28347.3
08/03/2021 18:41:35,28512.9
08/03/2021 18:41:45,28464.4
08/03/2021 18:41:55,28350.1
08/03/2021 18:42:05,28395.2
08/03/2021 18:42:15,28294.5
08/03/2021 18:42:25,28312.2
08/03/2021 18:42:35,28376.4
08/03/2021 18:42:45,28316.6
08/03/2021 18:42:55,28351.5
08/03/2021 18:43:05,28434.4
08/03/2021 18:43:15,28405.7
08/03/2021 18:43:25,28475.5
08/03/2021 18:43:35,28408.1
08/03/2021 18:43:45,28507.5
08/03/2021 18:43:55,28390.1
08/03/2021 18:44:05,28527.6
08/03/2021 18:44:15,28538.6
08/03/2021 18:44:25,28461.8
08/03/2021 18:44:35,28492.4
08/03/2021 18:44:45,28306.3
08/03/2021 18:44:55,28303.5
08/03/2021 18:45:05,28194
08/03/2021 18:45:15,28238.3
08/03/2021 18:45:25,28215.3
08/03/2021 18:45:35,28321.8
08/03/2021 18:45:45,28261
08/03/2021 18:45:55,28207
08/03/2021 18:46:05,28175.9
08/03/2021 18:46:15,28212.2
08/03/2021 18:46:25,26205.6
08/03/2021 18:46:35,28238.4
08/03/2021 18:46:45,28192.7
08/03/2021 18:46:55,28207.9
08/03/2021 18:47:05,28163.6
08/03/2021 18:47:15,28160.1
08/03/2021 18:47:25,28184.5
08/03/2021 18:47:35,27991
08/03/2021 18:47:45,28094.8
08/03/2021 18:47:55,28018.5
08/03/2021 18:48:05,28159.8
08/03/2021 18:48:15,28151.6
08/03/2021 18:48:25,28216.7
08/03/2021 18:48:35,28055.6
08/03/2021 18:48:45,28137.5
08/03/2021 18:48:55,28152.9
08/03/2021 18:49:05,28050.4
08/03/2021 18:49:15,29015.6
08/03/2021 18:49:25,28100.3
08/03/2021 18:49:35,28104.8
08/03/2021 18:49:45,28000.1
08/03/2021 18:49:55,28073.7
08/03/2021 18:50:05,28027.7
08/03/2021 18:50:15,28014.1
08/03/2021 18:50:25,27976.4
08/03/2021 18:50:35,27837.4
08/03/2021 18:50:45,47937.5
08/03/2021 18:50:55,27894.2
08/03/2021 18:51:05,27934.5
08/03/2021 18:51:15,27909.5
08/03/2021 18:51:25,27798.9
08/03/2021 18:51:35,27824
08/03/2021 18:51:45,27783.6
08/03/2021 18:51:55,27676.9
08/03/2021 18:52:05,27722.4
08/03/2021 18:52:15,27719.9
08/03/2021 18:52:25,27695.5
08/03/2021 18:52:35,27551.3
08/03/2021 18:52:45,27618.5
08/03/2021 18:52:55,27607.8
08/03/2021 18:53:05,27543.7
08/03/2021 18:53:15,27529.6
08/03/2021 18:53:25,27614.1
08/03/2021 18:53:35,27507.5
08/03/2021 18:53:45,27492.3
08/03/2021 18:53:55,27453
08/03/2021 18:54:05,27335.5
08/03/2021 18:54:15,27305.8
08/03/2021 18:54:25,27346
08/03/2021 18:54:35,27289.4
08/03/2021 18:54:45,27139.7
08/03/2021 18:54:55,27179.1
08/03/2021 18:55:05,27235
08/03/2021 18:55:15,27075.8
08/03/2021 18:55:25,27063.9
08/03/2021 18:55:35,27140.3
08/03/2021 18:55:45,27172.8
08/03/2021 18:55:55,27046.1
08/03/2021 18:56:05,27099.7
08/03/2021 18:56:15,27084
08/03/2021 18:56:25,27117.6
08/03/2021 18:56:35,27083.9
08/03/2021 18:56:45,23624.8
08/03/2021 18:56:55,10585
08/03/2021 18:57:05,11280.4
08/03/2021 18:57:15,14212.1
08/03/2021 18:57:25,14193.3
08/03/2021 18:57:35,14194.8
08/03/2021 18:57:45,14262.3
08/03/2021 18:57:55,14264.6
08/03/2021 18:58:05,14204
08/03/2021 18:58:15,14234.2
08/03/2021 18:58:25,14232.6
08/03/2021 18:58:35,14242
08/03/2021 18:58:45,14142.2
08/03/2021 18:58:55,14165.7
08/03/2021 18:59:05,14159.4
08/03/2021 18:59:15,14168.1
08/03/2021 18:59:25,14129
08/03/2021 18:59:35,14189.4
08/03/2021 18:59:45,14103
08/03/2021 18:59:55,14097.3
08/03/2021 19:00:05,14126.6
08/03/2021 19:00:15,14084.8
08/03/2021 19:00:25,14112.5
08/03/2021 19:00:35,14142.5
08/03/2021 19:00:45,14074
08/03/2021 19:00:55,14047.5
08/03/2021 19:01:05,14048.6
08/03/2021 19:01:15,14088.1
08/03/2021 19:01:25,14053.7
08/03/2021 19:01:35,13974.2
08/03/2021 19:01:45,13997.6
08/03/2021 19:01:55,14020.3
08/03/2021 19:02:05,13953.3
08/03/2021 19:02:15,13978.9
08/03/2021 19:02:25,13963.5
08/03/2021 19:02:35,13909.7
08/03/2021 19:02:45,13985.4
08/03/2021 19:02:55,13946.2
08/03/2021 19:03:05,13970
08/03/2021 19:03:15,13917.1
08/03/2021 19:03:25,13872.1
08/03/2021 19:03:35,13916.2
08/03/2021 19:03:45,13943.4
08/03/2021 19:03:55,13923.6
08/03/2021 19:04:05,13885.3
08/03/2021 19:04:15,13882.6
08/03/2021 19:04:25,13891.3
08/03/2021 19:04:35,13899.4
08/03/2021 19:04:45,14037.6
08/03/2021 19:04:55,14123.9
08/03/2021 19:05:05,14079.7
08/03/2021 19:05:15,14016.7
08/03/2021 19:05:25,14052
08/03/2021 19:05:35,14033.3
08/03/2021 19:05:45,14040.7
08/03/2021 19:05:55,14057.7
08/03/2021 19:06:05,13983.3
08/03/2021 19:06:15,14020.3
08/03/2021 19:06:25,13950.1
08/03/2021 19:06:35,13981.4
08/03/2021 19:06:45,13972.5
08/03/2021 19:06:55,13915.2
08/03/2021 19:07:05,13884.1
08/03/2021 19:07:15,13970.3
08/03/2021 19:07:25,13922.7
08/03/2021 19:07:35,13976.4
08/03/2021 19:07:45,14065.6
08/03/2021 19:07:55,14004.4
08/03/2021 19:08:05,14056.3
08/03/2021 19:08:15,14070.3
08/03/2021 19:08:25,14057.9
08/03/2021 19:08:35,14000.6
08/03/2021 19:08:45,14049.9
08/03/2021 19:08:55,13953
08/03/2021 19:09:05,13958.3
08/03/2021 19:09:15,14011.6
08/03/2021 19:09:25,14019.1
08/03/2021 19:09:35,14031.1
08/03/2021 19:09:45,13994.2
08/03/2021 19:09:55,13989.4
08/03/2021 19:10:05,13962.5
08/03/2021 19:10:15,13951.2
08/03/2021 19:10:25,15932.8
08/03/2021 19:10:35,13904.8
08/03/2021 19:10:45,15914.4
08/03/2021 19:10:55,13950
08/03/2021 19:11:05,13870.5
08/03/2021 19:11:15,13891.7
08/03/2021 19:11:25,13815
08/03/2021 19:11:35,13959.8
08/03/2021 19:11:45,17891.2
08/03/2021 19:11:55,13890.1
08/03/2021 19:12:05,13924.3
08/03/2021 19:12:15,13913.1
08/03/2021 19:12:25,13879.9
08/03/2021 19:12:35,13920.2
08/03/2021 19:12:45,13890.1
08/03/2021 19:12:55,13893.8
08/03/2021 19:13:05,13903.1
08/03/2021 19:13:15,7618.4
08/03/2021 19:13:25,4254.9
08/03/2021 19:13:35,1619.2
08/03/2021 19:13:45,1468
08/03/2021 19:13:55,1424
08/03/2021 19:14:05,1409.5
08/03/2021 19:14:15,1378.9
08/03/2021 19:14:25,1373.7
08/03/2021 19:14:35,1369.9
08/03/2021 19:14:45,1347.1
08/03/2021 19:14:55,1321.7
08/03/2021 19:15:05,1315.2
08/03/2021 19:15:15,1293.5
08/03/2021 19:15:25,1288
08/03/2021 19:15:35,1281.5
08/03/2021 19:15:45,1260.1
08/03/2021 19:15:55,1247.6
08/03/2021 19:16:05,1242.9
08/03/2021 19:16:15,1239.2
08/03/2021 19:16:25,1197.6
08/03/2021 19:16:35,1201.9
08/03/2021 19:16:45,1172.9
08/03/2021 19:16:55,1150.2
08/03/2021 19:17:05,1141.3
08/03/2021 19:17:15,1104
08/03/2021 19:17:25,1093
08/03/2021 19:17:35,1075.6
08/03/2021 19:17:45,1043.6
08/03/2021 19:17:55,1016.4
08/03/2021 19:18:05,1004.4
08/03/2021 19:18:15,998.2
08/03/2021 19:18:25,975.4
08/03/2021 19:18:35,952
08/03/2021 19:18:45,3146.3
08/03/2021 19:18:55,2613.7
08/03/2021 19:19:05,1565.8
08/03/2021 19:19:15,1213.9
08/03/2021 19:19:25,1186.4
08/03/2021 19:19:35,1200.2
08/03/2021 19:19:45,1184.4
08/03/2021 19:19:55,1177.4
08/03/2021 19:20:05,1170.5
08/03/2021 19:20:15,1167.7
08/03/2021 19:20:25,1159.8
08/03/2021 19:20:35,1161.2
08/03/2021 19:20:45,1151.7
08/03/2021 19:20:55,1136.2
08/03/2021 19:21:05,1152.7
08/03/2021 19:21:15,1145.9
08/03/2021 19:21:25,1138.6
08/03/2021 19:21:35,1153.6
08/03/2021 19:21:45,1100.7
08/03/2021 19:21:55,1126.9
08/03/2021 19:22:05,1099.5
08/03/2021 19:22:15,1116.5
08/03/2021 19:22:25,1126.9
08/03/2021 19:22:35,1121
08/03/2021 19:22:45,1120.8
08/03/2021 19:22:55,1105.4
08/03/2021 19:23:05,1101.4
08/03/2021 19:23:15,1088.9
08/03/2021 19:23:25,1091
08/03/2021 19:23:35,1083.2
08/03/2021 19:23:45,1095.2
08/03/2021 19:23:55,1077.2
08/03/2021 19:24:05,1078
08/03/2021 19:24:15,1074.9
08/03/2021 19:24:25,1068.9
08/03/2021 19:24:35,1058.6
08/03/2021 19:24:45,1056
08/03/2021 19:24:55,1048
08/03/2021 19:25:05,1046.2
08/03/2021 19:25:15,1041.9
08/03/2021 19:25:25,1060.3
08/03/2021 19:25:35,1051
08/03/2021 19:25:45,1053.6
08/03/2021 19:25:55,1037.8
08/03/2021 19:26:05,1045.7
08/03/2021 19:26:15,1039.2
08/03/2021 19:26:25,1035.8
08/03/2021 19:26:35,1034.7
08/03/2021 19:26:45,1015.1
08/03/2021 19:26:55,1038.5
08/03/2021 19:27:05,1047.6
08/03/2021 19:27:15,1036.9
08/03/2021 19:27:25,1015.3
08/03/2021 19:27:35,1015.9
08/03/2021 19:27:45,1010.4
08/03/2021 19:27:55,1025.6
08/03/2021 19:28:05,1015.3
08/03/2021 19:28:15,1017.1
08/03/2021 19:28:25,1010.2
08/03/2021 19:28:35,1003.4
08/03/2021 19:28:45,1010.3
08/03/2021 19:28:55,1001.6
08/03/2021 19:29:05,1008.2
08/03/2021 19:29:15,999.4
08/03/2021 19:29:25,989.4
08/03/2021 19:29:35,1006.1
08/03/2021 19:29:45,1000.4
08/03/2021 19:29:55,988.6
08/03/2021 19:30:05,992.3
08/03/2021 19:30:15,995.5
08/03/2021 19:30:25,995.1
08/03/2021 19:30:35,987.1
08/03/2021 19:30:45,990.1
08/03/2021 19:30:55,992.6
08/03/2021 19:31:05,974.8
08/03/2021 19:31:15,988.6
08/03/2021 19:31:25,985.2
08/03/2021 19:31:35,988.6
08/03/2021 19:31:45,644.7
08/03/2021 19:31:55,711.4
08/03/2021 19:32:05,696.8
08/03/2021 19:32:15,702.9
08/03/2021 19:32:25,707.3
08/03/2021 19:32:35,707.3
08/03/2021 19:32:45,696.1
08/03/2021 19:32:55,688.2
08/03/2021 19:33:05,689.8
08/03/2021 19:33:15,680.4
08/03/2021 19:33:25,685.4
08/03/2021 19:33:35,688.3
08/03/2021 19:33:45,685.6
08/03/2021 19:33:55,682.8
08/03/2021 19:34:05,685
08/03/2021 19:34:15,683.6
08/03/2021 19:34:25,686.5
08/03/2021 19:34:35,680.6
08/03/2021 19:34:45,683.5
08/03/2021 19:34:55,675.7
08/03/2021 19:35:05,679.8
08/03/2021 19:35:15,669
08/03/2021 19:35:25,665.4
08/03/2021 19:35:35,672.7
08/03/2021 19:35:45,668.1
08/03/2021 19:35:55,679.2
08/03/2021 19:36:05,660
08/03/2021 19:36:15,671.6
08/03/2021 19:36:25,664.5
08/03/2021 19:36:35,670.3
08/03/2021 19:36:45,647.4
08/03/2021 19:36:55,664.5
08/03/2021 19:37:05,655.3
08/03/2021 19:37:15,656.4
08/03/2021 19:37:25,653.8
08/03/2021 19:37:35,656.7
08/03/2021 19:37:45,663.5
08/03/2021 19:37:55,656.1
08/03/2021 19:38:05,658.2
08/03/2021 19:38:15,649.3
08/03/2021 19:38:25,657.6
08/03/2021 19:38:35,653.9
08/03/2021 19:38:45,649.4
08/03/2021 19:38:55,642.6
08/03/2021 19:39:05,642
08/03/2021 19:39:15,635
08/03/2021 19:39:25,646.3
08/03/2021 19:39:35,630.4
08/03/2021 19:39:45,647.7
08/03/2021 19:39:55,627.2
08/03/2021 19:40:05,640.6
08/03/2021 19:40:15,643.5
08/03/2021 19:40:25,634.3
08/03/2021 19:40:35,628.5
08/03/2021 19:40:45,627.4
08/03/2021 19:40:55,637.5
08/03/2021 19:41:05,632.9
08/03/2021 19:41:15,641.4
08/03/2021 19:41:25,624.3
08/03/2021 19:41:35,624.4
08/03/2021 19:41:45,631.7
08/03/2021 19:41:55,630.5
08/03/2021 19:42:05,627.4
08/03/2021 19:42:15,630.3
08/03/2021 19:42:25,638.9
08/03/2021 19:42:35,627.5
08/03/2021 19:42:45,640.4
08/03/2021 19:42:55,621.8
08/03/2021 19:43:05,620.7
08/03/2021 19:43:15,626.9
08/03/2021 19:43:25,624.9
08/03/2021 19:43:35,615.4
08/03/2021 19:43:45,626.5
08/03/2021 19:43:55,624
08/03/2021 19:44:05,617
08/03/2021 19:44:15,615.4
08/03/2021 19:44:25,615.6
08/03/2021 19:44:35,615.6
08/03/2021 19:44:45,619.5
08/03/2021 19:44:55,621.1
08/03/2021 19:45:05,619.3
08/03/2021 19:45:15,613.6
08/03/2021 19:45:25,620.9
08/03/2021 19:45:35,625.7
08/03/2021 19:45:45,609.2
08/03/2021 19:45:55,617.3
08/03/2021 19:46:05,619.3
08/03/2021 19:46:15,616.4
08/03/2021 19:46:25,609.2
08/03/2021 19:46:35,619
08/03/2021 19:46:45,612.2
08/03/2021 19:46:55,611.3
08/03/2021 19:47:05,607.9
08/03/2021 19:47:15,616.9
08/03/2021 19:47:25,611.6
08/03/2021 19:47:35,622.9
08/03/2021 19:47:45,607.1
08/03/2021 19:47:55,606.1
08/03/2021 19:48:05,610.5
08/03/2021 19:48:15,608.9
08/03/2021 19:48:25,609.4
08/03/2021 19:48:35,603.1
08/03/2021 19:48:45,600.1
08/03/2021 19:48:55,620.7
08/03/2021 19:49:05,600
08/03/2021 19:49:15,598
08/03/2021 19:49:25,17336.6
08/03/2021 19:49:35,20300.5
08/03/2021 19:49:45,20351.1
08/03/2021 19:49:55,20400.9
08/03/2021 19:50:05,22489.4
08/03/2021 19:50:15,24694.3
08/03/2021 19:50:25,24881.9
08/03/2021 19:50:35,24970.5
08/03/2021 19:50:45,25038.3
08/03/2021 19:50:55,25127.3
08/03/2021 19:51:05,25246
08/03/2021 19:51:15,25250.7
08/03/2021 19:51:25,25193.1
08/03/2021 19:51:35,25219.9
08/03/2021 19:51:45,25302.6
08/03/2021 19:51:55,25471
08/03/2021 19:52:05,25482
08/03/2021 19:52:15,25604.2
08/03/2021 19:52:25,25575
08/03/2021 19:52:35,25635.7
08/03/2021 19:52:45,25853.8
08/03/2021 19:52:55,25835.9
08/03/2021 19:53:05,25825.7
08/03/2021 19:53:15,25884.9
08/03/2021 19:53:25,25953.8
08/03/2021 19:53:35,25903.4
08/03/2021 19:53:45,25945.4
08/03/2021 19:53:55,25906.9
08/03/2021 19:54:05,26049.5
08/03/2021 19:54:15,26017.1
08/03/2021 19:54:25,26008.5
08/03/2021 19:54:35,25854.9
08/03/2021 19:54:45,25999.1
08/03/2021 19:54:55,25999.2
08/03/2021 19:55:05,25883.1
08/03/2021 19:55:15,25933
08/03/2021 19:55:25,25882.2
08/03/2021 19:55:35,25754.9
08/03/2021 19:55:45,25783.1
08/03/2021 19:55:55,25756.8
08/03/2021 19:56:05,25890.6
08/03/2021 19:56:15,25732.7
08/03/2021 19:56:25,25682.5
08/03/2021 19:56:35,25698.1
08/03/2021 19:56:45,25841.1
08/03/2021 19:56:55,25915.7
08/03/2021 19:57:05,25981.6
08/03/2021 19:57:15,25991.2
08/03/2021 19:57:25,25952.5
08/03/2021 19:57:35,25763.9
08/03/2021 19:57:45,25758.2
08/03/2021 19:57:55,25785.7
08/03/2021 19:58:05,25669.9
08/03/2021 19:58:15,25715.7
08/03/2021 19:58:25,25842.5
08/03/2021 19:58:35,25880.1
08/03/2021 19:58:45,25835.3
08/03/2021 19:58:55,25638.2
08/03/2021 19:59:05,25795.3
08/03/2021 19:59:15,25715.3
08/03/2021 19:59:25,25601
08/03/2021 19:59:35,25558.8
08/03/2021 19:59:45,25667.6
08/03/2021 19:59:55,25650.6
08/03/2021 20:00:05,25641.2
08/03/2021 20:00:15,25647.8
08/03/2021 20:00:25,25722.9
08/03/2021 20:00:35,25450.4
08/03/2021 20:00:45,25422.7
08/03/2021 20:00:55,25546.5
08/03/2021 20:01:05,25568.6
08/03/2021 20:01:15,25609.1
08/03/2021 20:01:25,25584.8
08/03/2021 20:01:35,25560.7
08/03/2021 20:01:45,25577.1
08/03/2021 20:01:55,25519.1
08/03/2021 20:02:05,25529.6
08/03/2021 20:02:15,25463.9
08/03/2021 20:02:25,25454
08/03/2021 20:02:35,25486.4
08/03/2021 20:02:45,25406
08/03/2021 20:02:55,25406.5
08/03/2021 20:03:05,25294.4
08/03/2021 20:03:15,25338.3
08/03/2021 20:03:25,25288.8
08/03/2021 20:03:35,25294.5
08/03/2021 20:03:45,25200.5
08/03/2021 20:03:55,25253.4
08/03/2021 20:04:05,25164.2
08/03/2021 20:04:15,25150.2
08/03/2021 20:04:25,25077.6
08/03/2021 20:04:35,25176.7
08/03/2021 20:04:45,25227.5
08/03/2021 20:04:55,25120.6
08/03/2021 20:05:05,25112.7
08/03/2021 20:05:15,25072.6
08/03/2021 20:05:25,24900.1
08/03/2021 20:05:35,24909.1
08/03/2021 20:05:45,24967.3
08/03/2021 20:05:55,24923.6
08/03/2021 20:06:05,24793.8
08/03/2021 20:06:15,24953.7
08/03/2021 20:06:25,24900.6
08/03/2021 20:06:35,24805.3
08/03/2021 20:06:45,24837.4
08/03/2021 20:06:55,24768.9
08/03/2021 20:07:05,24648.3
08/03/2021 20:07:15,24621.7
08/03/2021 20:07:25,24652.4
08/03/2021 20:07:35,24680.5
08/03/2021 20:07:45,24594.5
08/03/2021 20:07:55,24539.3
08/03/2021 20:08:05,24617.6
08/03/2021 20:08:15,24568.3
08/03/2021 20:08:25,11945.4
08/03/2021 20:08:35,11642.5
08/03/2021 20:08:45,11628.3
08/03/2021 20:08:55,11649.6
08/03/2021 20:09:05,11594.3
08/03/2021 20:09:15,11599.7
08/03/2021 20:09:25,11543.8
08/03/2021 20:09:35,11550.9
08/03/2021 20:09:45,11540.9
08/03/2021 20:09:55,11550.9
08/03/2021 20:10:05,11541.1
08/03/2021 20:10:15,11571.2
08/03/2021 20:10:25,11523.4
08/03/2021 20:10:35,11529.3
08/03/2021 20:10:45,11540.1
08/03/2021 20:10:55,11497.2
08/03/2021 20:11:05,11514.9
08/03/2021 20:11:15,11427.7
08/03/2021 20:11:25,11427.5
08/03/2021 20:11:35,11454.4
08/03/2021 20:11:45,11383.6
08/03/2021 20:11:55,11366.3
08/03/2021 20:12:05,11393
08/03/2021 20:12:15,11411.6
08/03/2021 20:12:25,11345.6
08/03/2021 20:12:35,11343.2
08/03/2021 20:12:45,11353.3
08/03/2021 20:12:55,11286.1
08/03/2021 20:13:05,11299.7
08/03/2021 20:13:15,11334.7
08/03/2021 20:13:25,11359.8
08/03/2021 20:13:35,11311
08/03/2021 20:13:45,11322.4
08/03/2021 20:13:55,11304.2
