,level_0,index,PerformerExperimentID,FacilityID,EquipmentUnitID,DateOfSurvey,Operator_Timestamp,StartTime,EndTime,SurveyTime,Gas,PlumeLength (hyperspectral technologies only),FacilityEmissionRate,FacilityEmissionRateUpper,FacilityEmissionRateLower,UncertaintyType,WindSpeed,WindDirection,TransitDirection,QC filter,NumberOfEmissionSourcesReported,Stanford_timestamp,Round 3 test set,WindType,OperatorSet,UnblindingStage,Notes,Satellite,Team,UncertaintyTypeManual,WindSpeedLow,WindSpeedHigh,cr_quad_scfh,PipeSize_inch,MeterCode,cr_allmeters_scfh,Flag_field_recorded,cr_Coriolis_gps,cr_scfh_mean30,cr_scfh_mean60,cr_scfh_mean90,cr_scfh_mean300,cr_scfh_mean600,cr_scfh_mean900,TestLocation,Wind_MPS_mean30,Wind_MPS_mean60,Wind_MPS_mean90,Wind_MPS_mean300,Wind_MPS_mean600,Wind_MPS_mean900,Wind_dir_mean30,Wind_dir_mean60,Wind_dir_mean90,Wind_dir_mean300,Wind_dir_mean600,Wind_dir_mean900,cr_start,cr_end,cr_idx,PlumeLength_m,PlumeEstablished,PlumeDevelopTime,PlumeSteady,tc_Classification,Detection,cr_kgh_CH4_mean30,cr_kgh_CH4_lower30,cr_kgh_CH4_upper30,cr_kgh_CH4_mean60,cr_kgh_CH4_lower60,cr_kgh_CH4_upper60,cr_kgh_CH4_mean90,cr_kgh_CH4_lower90,cr_kgh_CH4_upper90,cr_kgh_CH4_mean300,cr_kgh_CH4_lower300,cr_kgh_CH4_upper300,cr_kgh_CH4_mean600,cr_kgh_CH4_lower600,cr_kgh_CH4_upper600,cr_kgh_CH4_mean900,cr_kgh_CH4_lower900,cr_kgh_CH4_upper900
70,1711,,36,1,1,,2021-10-29 18:24:58+00:00,,,,Methane,122,2762,3915,1609,+/- 1 sigma,2.448409,10.779561,UnknownSentinel2Direction,,,2021-10-29 18:24:58+00:00,,,Sentinel-2/Harvard,1,,Sentinel-2,Harvard,+/- 1 sigma,,,281513,8,218645,281513,FALSE,,282310.6667,282645.8167,282310.3778,278775.0433,262685.7583,251671.5222,AZ,4.808,4.821333333,4.605333333,4.908366667,4.901583333,4.901583333,54.23333333,56.3,55.85555556,51.45333333,52.45,49.99111111,2021-10-29 18:09:15+00:00,0,2013,4719.235,TRUE,15.71666667,TRUE,TP,1,5094.565825,4812.040601,5384.048791,5095.32345,4855.671388,5367.185142,5082.826908,4805.025894,5360.868007,5018.909447,4754.660006,5258.268676,4729.100412,4470.153787,5010.145645,4527.481209,4290.857592,4783.7194
71,1721,,46,,,,2021-10-29 18:24:58+00:00,,,,Methane,0,0,0,0,0,0,0,,,,2021-10-29 18:24:58+00:00,,,Sentinel-2/SRON,1,,Sentinel-2,SRON,,,,281513,8,218645,281513,FALSE,,282310.6667,282645.8167,282310.3778,278775.0433,262685.7583,251671.5222,AZ,4.808,4.821333333,4.605333333,4.908366667,4.901583333,4.901583333,54.23333333,56.3,55.85555556,51.45333333,52.45,49.99111111,2021-10-29 18:09:15+00:00,0,2013,4719.235,TRUE,15.71666667,TRUE,TP,1,5093.726678,4816.917945,5375.753721,5098.015662,4813.839139,5398.373364,5090.0041,4803.396323,5393.631596,5013.318359,4755.030278,5309.60554,4728.142304,4471.185781,5009.729772,4532.713364,4301.817159,4806.167014
72,1739,,13,1,1,,2021-10-29 18:24:58+00:00,,,,Methane,,0,,,,,,,,,2021-10-29 18:24:58+00:00,,,Sentinel-2/LARS,2,,Sentinel-2,LARS,,,,281513,8,218645,281513,FALSE,,282310.6667,282645.8167,282310.3778,278775.0433,262685.7583,251671.5222,AZ,4.808,4.821333333,4.605333333,4.908366667,4.901583333,4.901583333,54.23333333,56.3,55.85555556,51.45333333,52.45,49.99111111,2021-10-29 18:09:15+00:00,0,2013,4719.235,TRUE,15.71666667,TRUE,TP,1,5093.267408,4818.933005,5378.138283,5087.614348,4807.192615,5377.192798,5085.998989,4806.540862,5360.449218,5025.417406,4761.320452,5322.034994,4728.769864,4482.7566,4996.880768,4532.979483,4299.61017,4804.110373
73,1748,,22,1,1,,2021-10-29 18:24:58+00:00,,,,Methane,348,7267,10546,3988,1-sigma confidence interval,4.86,46.1,189,,,2021-10-29 18:24:58+00:00,,,Sentinel-2/Kayrros,2,,Sentinel-2,Kayrros,+/- 1 sigma,,,281513,8,218645,281513,FALSE,,282310.6667,282645.8167,282310.3778,278775.0433,262685.7583,251671.5222,AZ,4.808,4.821333333,4.605333333,4.908366667,4.901583333,4.901583333,54.23333333,56.3,55.85555556,51.45333333,52.45,49.99111111,2021-10-29 18:09:15+00:00,0,2013,4719.235,TRUE,15.71666667,TRUE,TP,1,5093.781729,4816.811912,5376.237632,5094.709417,4811.952276,5392.829566,5079.946521,4811.04259,5367.482058,5015.088929,4750.943351,5303.822627,4733.258923,4491.467441,5003.790519,4530.07005,4287.359767,4811.272242
74,1763,,36,1,1,,2021-10-29 18:24:58+00:00,,,,Methane,,4757,5890,3624,+/- 1 sigma,4.727615,,,,,2021-10-29 18:24:58+00:00,,,Sentinel-2/Harvard,2,,Sentinel-2,Harvard,+/- 1 sigma,,,281513,8,218645,281513,FALSE,,282310.6667,282645.8167,282310.3778,278775.0433,262685.7583,251671.5222,AZ,4.808,4.821333333,4.605333333,4.908366667,4.901583333,4.901583333,54.23333333,56.3,55.85555556,51.45333333,52.45,49.99111111,2021-10-29 18:09:15+00:00,0,2013,4719.235,TRUE,15.71666667,TRUE,TP,1,5094.058188,4815.44823,5380.432984,5087.942987,4806.353133,5364.713862,5089.220442,4826.748406,5349.101696,5018.900733,4769.363712,5277.748787,4728.488816,4463.41762,4981.174341,4533.639749,4283.186811,4796.113487
75,1773,,46,,,,2021-10-29 18:24:58+00:00,,,,Methane,0,0,0,0,0,0,0,,,,2021-10-29 18:24:58+00:00,,,Sentinel-2/SRON,2,,Sentinel-2,SRON,,,,281513,8,218645,281513,FALSE,,282310.6667,282645.8167,282310.3778,278775.0433,262685.7583,251671.5222,AZ,4.808,4.821333333,4.605333333,4.908366667,4.901583333,4.901583333,54.23333333,56.3,55.85555556,51.45333333,52.45,49.99111111,2021-10-29 18:09:15+00:00,0,2013,4719.235,TRUE,15.71666667,TRUE,TP,1,5095.521441,4818.000658,5378.856658,5090.275982,4812.839817,5365.508844,5086.426154,4815.890987,5378.717801,5005.328619,4761.421243,5283.379731,4726.17583,4484.527602,4959.1996,4532.953797,4316.6006,4765.153952
76,1689,,15,1,1,,2021-11-03 18:25:01+00:00,,,,Methane,111.35,1191,,,458,3.024,-87.8,,,,2021-11-03 18:25:01+00:00,,,Sentinel-2/LARS,1,,Sentinel-2,LARS,UT 1 sigma,,,76596.4,4,308188,76596.4,FALSE,,76628.08333,76649.40667,76656.90778,77025.21667,77539.2735,70210.01289,AZ,4.524666667,4.038333333,3.639888889,3.6905,3.586,3.586,48.83333333,43.58333333,41.36666667,39.87666667,40.13833333,42.10666667,2021-11-03 18:12:18+00:00,0,2016,2606.13,TRUE,12.71666667,TRUE,TP,1,1382.800989,1308.235246,1459.950978,1384.573215,1307.427452,1468.745795,1383.756487,1309.267614,1464.54528,1390.730741,1318.684187,1466.375629,1398.293403,1333.404652,1480.348967,1265.855213,1196.193912,1341.382039
77,1698,,24,1,1,,2021-11-03 18:25:01+00:00,,,,Methane,330,2823,5657,1016,1-sigma confidence interval,2.5,353,189,,,2021-11-03 18:25:01+00:00,,,Sentinel-2/Kayrros,1,,Sentinel-2,Kayrros,+/- 1 sigma,,,76596.4,4,308188,76596.4,FALSE,,76628.08333,76649.40667,76656.90778,77025.21667,77539.2735,70210.01289,AZ,4.524666667,4.038333333,3.639888889,3.6905,3.586,3.586,48.83333333,43.58333333,41.36666667,39.87666667,40.13833333,42.10666667,2021-11-03 18:12:18+00:00,0,2016,2606.13,TRUE,12.71666667,TRUE,TP,1,1382.716917,1307.278715,1459.818693,1378.42368,1303.056589,1450.886249,1380.485376,1306.249946,1452.198151,1386.88593,1309.723945,1469.866725,1395.245898,1324.19773,1470.143348,1264.424833,1195.206205,1339.142376
78,1713,,38,1,1,,2021-11-03 18:25:01+00:00,,,,Methane,115,1300,1878,722,+/- 1 sigma,2.595344,3.860544,UnknownSentinel2Direction,,,2021-11-03 18:25:01+00:00,,,Sentinel-2/Harvard,1,,Sentinel-2,Harvard,+/- 1 sigma,,,76596.4,4,308188,76596.4,FALSE,,76628.08333,76649.40667,76656.90778,77025.21667,77539.2735,70210.01289,AZ,4.524666667,4.038333333,3.639888889,3.6905,3.586,3.586,48.83333333,43.58333333,41.36666667,39.87666667,40.13833333,42.10666667,2021-11-03 18:12:18+00:00,0,2016,2606.13,TRUE,12.71666667,TRUE,TP,1,1382.710845,1306.920434,1460.050189,1379.691563,1306.909245,1458.884148,1378.760321,1297.63978,1449.633334,1386.674808,1316.324182,1456.023708,1394.571191,1320.968937,1473.175343,1264.979647,1195.209694,1329.861231
79,1723,,48,,,,2021-11-03 18:25:01+00:00,,,,Methane,0,0,0,0,0,0,0,,,,2021-11-03 18:25:01+00:00,,,Sentinel-2/SRON,1,,Sentinel-2,SRON,,,,76596.4,4,308188,76596.4,FALSE,,76628.08333,76649.40667,76656.90778,77025.21667,77539.2735,70210.01289,AZ,4.524666667,4.038333333,3.639888889,3.6905,3.586,3.586,48.83333333,43.58333333,41.36666667,39.87666667,40.13833333,42.10666667,2021-11-03 18:12:18+00:00,0,2016,2606.13,TRUE,12.71666667,TRUE,TP,1,1382.450266,1306.571882,1459.973555,1378.496522,1302.903063,1451.200019,1381.127818,1305.432067,1454.186809,1387.17789,1312.010252,1461.871528,1395.9405,1323.395706,1478.438038,1264.362972,1190.812053,1336.761498
80,1741,,15,1,1,,2021-11-03 18:25:01+00:00,,,,Methane,111.35,1344,18:25:01.184114Z,25.45,539,3.59,,,,,2021-11-03 18:25:01+00:00,,,Sentinel-2/LARS,2,,Sentinel-2,LARS,UT 1 sigma,,,76596.4,4,308188,76596.4,FALSE,,76628.08333,76649.40667,76656.90778,77025.21667,77539.2735,70210.01289,AZ,4.524666667,4.038333333,3.639888889,3.6905,3.586,3.586,48.83333333,43.58333333,41.36666667,39.87666667,40.13833333,42.10666667,2021-11-03 18:12:18+00:00,0,2016,2606.13,TRUE,12.71666667,TRUE,TP,1,1382.897955,1305.821482,1460.00278,1384.167224,1323.5203,1464.259669,1378.739698,1306.303243,1459.778009,1387.361351,1314.406433,1470.890823,1396.880686,1320.647997,1480.563815,1265.216645,1196.902454,1331.326317
81,1750,,24,1,1,,2021-11-03 18:25:01+00:00,,,,Methane,330,3199,4899,1498,1-sigma confidence interval,2.96,36.9,189,,,2021-11-03 18:25:01+00:00,,,Sentinel-2/Kayrros,2,,Sentinel-2,Kayrros,+/- 1 sigma,,,76596.4,4,308188,76596.4,FALSE,,76628.08333,76649.40667,76656.90778,77025.21667,77539.2735,70210.01289,AZ,4.524666667,4.038333333,3.639888889,3.6905,3.586,3.586,48.83333333,43.58333333,41.36666667,39.87666667,40.13833333,42.10666667,2021-11-03 18:12:18+00:00,0,2016,2606.13,TRUE,12.71666667,TRUE,TP,1,1382.57066,1306.953755,1458.719405,1382.606116,1314.872351,1461.58358,1379.162061,1308.841019,1452.681932,1390.287782,1314.548346,1471.532464,1398.030559,1325.908616,1483.634295,1262.576239,1192.865454,1339.994114
82,1765,,38,1,1,,2021-11-03 18:25:01+00:00,,,,Methane,,1787,2333,1241,+/- 1 sigma,3.798211,,,,,2021-11-03 18:25:01+00:00,,,Sentinel-2/Harvard,2,,Sentinel-2,Harvard,+/- 1 sigma,,,76596.4,4,308188,76596.4,FALSE,,76628.08333,76649.40667,76656.90778,77025.21667,77539.2735,70210.01289,AZ,4.524666667,4.038333333,3.639888889,3.6905,3.586,3.586,48.83333333,43.58333333,41.36666667,39.87666667,40.13833333,42.10666667,2021-11-03 18:12:18+00:00,0,2016,2606.13,TRUE,12.71666667,TRUE,TP,1,1383.222714,1306.995925,1461.349637,1381.08986,1304.033211,1467.166511,1380.638369,1305.712466,1457.855991,1390.791073,1313.171506,1472.738408,1399.151455,1323.966644,1484.351627,1262.998014,1198.624045,1336.422486
83,1775,,48,,,,2021-11-03 18:25:01+00:00,,,,Methane,0,0,0,0,0,0,0,,,,2021-11-03 18:25:01+00:00,,,Sentinel-2/SRON,2,,Sentinel-2,SRON,,,,76596.4,4,308188,76596.4,FALSE,,76628.08333,76649.40667,76656.90778,77025.21667,77539.2735,70210.01289,AZ,4.524666667,4.038333333,3.639888889,3.6905,3.586,3.586,48.83333333,43.58333333,41.36666667,39.87666667,40.13833333,42.10666667,2021-11-03 18:12:18+00:00,0,2016,2606.13,TRUE,12.71666667,TRUE,TP,1,1383.096306,1307.475847,1462.229588,1381.298215,1305.373246,1464.839468,1378.069714,1306.711432,1466.177319,1389.457557,1318.920998,1464.995933,1396.41064,1322.195131,1480.935353,1264.563399,1198.685279,1336.348958
84,1690,,16,,,,2021-10-23 18:40:53+00:00,,,,Methane,277,4069,,,1515,3.771272995,47.0416,,,,2021-10-23 18:40:53+00:00,,,WV3/LARS,1,,WV3,LARS,UT 1 sigma,,,218027,8,218645,218027,FALSE,,218693.5667,218451.7833,218208,219472.7067,222886.7667,222823.6622,AZ,4.337666667,3.9235,3.858888889,4.1823,4.676916667,4.676916667,244.4333333,243,236.3111111,241.2033333,240.0533333,238.2966667,2021-10-23 18:26:42+00:00,0,2007,3908.2,TRUE,14.18333333,TRUE,TP,1,3945.45521,3729.522122,4167.062179,3930.165112,3717.680833,4160.153473,3929.866914,3726.435164,4140.896023,3952.424542,3743.625832,4187.19462,4004.832791,3787.086512,4243.688371,4010.383306,3800.408088,4229.52413
85,1705,,30,1,1,,2021-10-23 18:40:53+00:00,,,,Methane,318,1282,2758,522,1-sigma confidence interval,2.9,207,190,,,2021-10-23 18:40:53+00:00,,,WV3/Kayrros,1,,WV3,Kayrros,+/- 1 sigma,,,218027,8,218645,218027,FALSE,,218693.5667,218451.7833,218208,219472.7067,222886.7667,222823.6622,AZ,4.337666667,3.9235,3.858888889,4.1823,4.676916667,4.676916667,244.4333333,243,236.3111111,241.2033333,240.0533333,238.2966667,2021-10-23 18:26:42+00:00,0,2007,3908.2,TRUE,14.18333333,TRUE,TP,1,3945.930546,3730.416803,4167.20212,3933.693511,3720.192755,4160.994826,3931.92762,3744.44859,4153.541349,3955.316464,3748.290535,4193.972031,4014.331525,3790.717318,4230.247182,4012.918143,3792.390616,4230.598668
86,1742,,16,,,,2021-10-23 18:40:53+00:00,,,,Methane,277,4790,,,1876,4.673416667,,,,,2021-10-23 18:40:53+00:00,,,WV3/LARS,2,,WV3,LARS,UT 1 sigma,,,218027,8,218645,218027,FALSE,,218693.5667,218451.7833,218208,219472.7067,222886.7667,222823.6622,AZ,4.337666667,3.9235,3.858888889,4.1823,4.676916667,4.676916667,244.4333333,243,236.3111111,241.2033333,240.0533333,238.2966667,2021-10-23 18:26:42+00:00,0,2007,3908.2,TRUE,14.18333333,TRUE,TP,1,3946.318769,3729.335309,4166.013771,3934.368538,3729.735193,4162.371536,3932.488713,3722.279824,4133.895893,3952.239499,3736.908715,4193.7557,4015.11544,3797.127885,4255.465699,4009.584156,3791.726723,4247.820095
87,1757,,30,1,1,,2021-10-23 18:40:53+00:00,,,,Methane,318,1578,2053,1236,1-sigma confidence interval,4.31,207,190,,,2021-10-23 18:40:53+00:00,,,WV3/Kayrros,2,,WV3,Kayrros,+/- 1 sigma,,,218027,8,218645,218027,FALSE,,218693.5667,218451.7833,218208,219472.7067,222886.7667,222823.6622,AZ,4.337666667,3.9235,3.858888889,4.1823,4.676916667,4.676916667,244.4333333,243,236.3111111,241.2033333,240.0533333,238.2966667,2021-10-23 18:26:42+00:00,0,2007,3908.2,TRUE,14.18333333,TRUE,TP,1,3945.937862,3731.581743,4164.408764,3929.330367,3720.66152,4136.641578,3918.16218,3716.624104,4131.206854,3949.444326,3739.597455,4179.173071,4009.924144,3798.13017,4249.761455,4015.661091,3781.779199,4252.582419
