,level_0,index,PerformerExperimentID,FacilityID,EquipmentUnitID,DateOfSurvey,Operator_Timestamp,StartTime,EndTime,SurveyTime,Gas,PlumeLength (hyperspectral technologies only),FacilityEmissionRate,FacilityEmissionRateUpper,FacilityEmissionRateLower,UncertaintyType,WindSpeed,WindDirection,TransitDirection,QC filter,NumberOfEmissionSourcesReported,Stanford_timestamp,Round 3 test set,WindType,OperatorSet,UnblindingStage,Notes,Satellite,Team,UncertaintyTypeManual,WindSpeedLow,WindSpeedHigh,cr_quad_scfh,PipeSize_inch,MeterCode,cr_allmeters_scfh,Flag_field_recorded,cr_Coriolis_gps,cr_scfh_mean30,cr_scfh_mean60,cr_scfh_mean90,cr_scfh_mean300,cr_scfh_mean600,cr_scfh_mean900,TestLocation,Wind_MPS_mean30,Wind_MPS_mean60,Wind_MPS_mean90,Wind_MPS_mean300,Wind_MPS_mean600,Wind_MPS_mean900,Wind_dir_mean30,Wind_dir_mean60,Wind_dir_mean90,Wind_dir_mean300,Wind_dir_mean600,Wind_dir_mean900,Wind_MPS_sd30,Wind_MPS_sd60,Wind_MPS_sd90,Wind_MPS_sd300,Wind_MPS_sd600,Wind_MPS_sd900,Wind_dir_sd30,Wind_dir_sd60,Wind_dir_sd90,Wind_dir_sd300,Wind_dir_sd600,Wind_dir_sd900,cr_start,cr_end,cr_idx,PlumeLength_m,PlumeEstablished,PlumeDevelopTime,PlumeSteady,tc_Classification,Detection,cr_kgh_CH4_mean30,cr_kgh_CH4_lower30,cr_kgh_CH4_upper30,cr_kgh_CH4_mean60,cr_kgh_CH4_lower60,cr_kgh_CH4_upper60,cr_kgh_CH4_mean90,cr_kgh_CH4_lower90,cr_kgh_CH4_upper90,cr_kgh_CH4_mean300,cr_kgh_CH4_lower300,cr_kgh_CH4_upper300,cr_kgh_CH4_mean600,cr_kgh_CH4_lower600,cr_kgh_CH4_upper600,cr_kgh_CH4_mean900,cr_kgh_CH4_lower900,cr_kgh_CH4_upper900
20,1680,,,1.0,1.0,,2021-11-02 18:29:00+00:00,,,,Methane,NT,NT,NT,NT,NT,,,,,,2021-11-02 18:29:00+00:00,,,PRISMA/UPV,1,,PRISMA,UPV,,,,61385.8,4.0,218645.0,61385.8,False,,61434.906666666364,61450.77333333364,61480.38666666674,60867.71533333642,57491.60733333091,55935.9708888869,AZ,1.1326666666666698,0.9378333333333304,0.968555555555555,1.056300000000003,0.9524166666666707,0.9524166666666707,308.23333333333335,270.0833333333333,285.6,292.16333333333336,280.835,266.94444444444446,0.21665057411502037,0.276025617004903,0.2673278553988713,0.27591012665959236,0.29776966099190655,0.29776966099190655,103.86286825569054,137.59881400585977,114.48917322837498,64.53815849476312,78.08623571847406,70.61167066156686,2021-11-02 18:14:40+00:00,0.0,2014.0,827.58,True,14.333333333333334,True,TP,1.0,1108.196274591821,1047.528841919502,1171.863704131603,1106.2792879933515,1047.3387746648727,1171.4928240797383,1108.6885479399716,1049.7320767900455,1172.0258593750125,1097.6160858987314,1037.556356920977,1155.6471757628383,1033.2975314751816,977.613574689643,1092.1572716930923,1008.6972120483015,962.7664786967646,1066.7550206837918
21,1704,,,1.0,1.0,,2021-11-02 18:29:00+00:00,,,,Methane,NT,NT,NT,NT,NT,,,,,,2021-11-02 18:29:00+00:00,,,PRISMA/Kayrros,1,,PRISMA,Kayrros,,,,61385.8,4.0,218645.0,61385.8,False,,61434.906666666364,61450.77333333364,61480.38666666674,60867.71533333642,57491.60733333091,55935.9708888869,AZ,1.1326666666666698,0.9378333333333304,0.968555555555555,1.056300000000003,0.9524166666666707,0.9524166666666707,308.23333333333335,270.0833333333333,285.6,292.16333333333336,280.835,266.94444444444446,0.21665057411502037,0.276025617004903,0.2673278553988713,0.27591012665959236,0.29776966099190655,0.29776966099190655,103.86286825569054,137.59881400585977,114.48917322837498,64.53815849476312,78.08623571847406,70.61167066156686,2021-11-02 18:14:40+00:00,0.0,2014.0,827.58,True,14.333333333333334,True,TP,1.0,1109.0052629936722,1047.8711940907194,1172.1911405789929,1106.8658657419887,1049.8660156083529,1166.0457333413385,1106.983074291688,1049.1868940034085,1172.4045900790306,1095.2588703002286,1048.4914264650913,1155.0251962449847,1034.0136004655476,983.9922390404756,1084.24223797198,1007.9455589660421,949.7240547263498,1063.4215688650916
22,1732,,,1.0,1.0,,2021-11-02 18:29:00+00:00,,,,Methane,NT,NT,NT,NT,NT,,,,,,2021-11-02 18:29:00+00:00,,,PRISMA/UPV,2,,PRISMA,UPV,,,,61385.8,4.0,218645.0,61385.8,False,,61434.906666666364,61450.77333333364,61480.38666666674,60867.71533333642,57491.60733333091,55935.9708888869,AZ,1.1326666666666698,0.9378333333333304,0.968555555555555,1.056300000000003,0.9524166666666707,0.9524166666666707,308.23333333333335,270.0833333333333,285.6,292.16333333333336,280.835,266.94444444444446,0.21665057411502037,0.276025617004903,0.2673278553988713,0.27591012665959236,0.29776966099190655,0.29776966099190655,103.86286825569054,137.59881400585977,114.48917322837498,64.53815849476312,78.08623571847406,70.61167066156686,2021-11-02 18:14:40+00:00,0.0,2014.0,827.58,True,14.333333333333334,True,TP,1.0,1109.086968074035,1048.4021335492707,1171.7792482364148,1106.451185741036,1041.793631511948,1171.6981340197062,1108.7164207941923,1048.888443634317,1174.3321412180553,1098.0234251059128,1041.1513460339324,1162.925914215557,1035.5646876498038,979.9829201743853,1096.9519319894557,1005.4965888709606,953.6078068830275,1064.0692291505648
23,1756,,,1.0,1.0,,2021-11-02 18:29:00+00:00,,,,Methane,NT,NT,NT,NT,NT,,,,,,2021-11-02 18:29:00+00:00,,,PRISMA/Kayrros,2,,PRISMA,Kayrros,,,,61385.8,4.0,218645.0,61385.8,False,,61434.906666666364,61450.77333333364,61480.38666666674,60867.71533333642,57491.60733333091,55935.9708888869,AZ,1.1326666666666698,0.9378333333333304,0.968555555555555,1.056300000000003,0.9524166666666707,0.9524166666666707,308.23333333333335,270.0833333333333,285.6,292.16333333333336,280.835,266.94444444444446,0.21665057411502037,0.276025617004903,0.2673278553988713,0.27591012665959236,0.29776966099190655,0.29776966099190655,103.86286825569054,137.59881400585977,114.48917322837498,64.53815849476312,78.08623571847406,70.61167066156686,2021-11-02 18:14:40+00:00,0.0,2014.0,827.58,True,14.333333333333334,True,TP,1.0,1108.3882840008425,1048.424695794732,1170.899614643572,1108.2306980744945,1051.646235831322,1172.5300618490182,1106.1772571470747,1049.0041412109777,1172.7719289592821,1094.8143299553954,1036.2325940450478,1158.5068565405995,1034.8447455592247,980.6840355600473,1096.7140627641377,1008.062022931742,953.8352392878073,1061.7846963295242
24,1681,,7.0,1.0,1.0,,2021-10-19 18:24:58+00:00,,,,Methane,170.88,5468,,,1446,1.481,-96.7,,,,2021-10-19 18:24:58+00:00,,,Sentinel-2/UPV,1,,Sentinel-2,UPV,UT 1 sigma,,,409664.08,8.0,218645.0,409664.08,False,,409695.3840000004,408949.2794999996,408024.5067777771,398437.5124333338,382612.9313666663,377712.3534999988,AZ,2.431666666666671,1.8085000000000109,1.662999999999996,1.9673333333333332,2.3976666666666606,2.3976666666666606,42.43333333333333,47.516666666666666,101.4,73.77,51.25666666666667,69.87666666666667,0.35813774400104365,0.691159244816215,0.6342676038222521,0.6804171125461961,0.7952974615258196,0.7952974615258196,11.530120474693378,59.684052796305096,132.6085563358684,128.29743256984344,94.08374127788301,113.30826228725965,2021-10-19 18:05:36+00:00,0.0,2004.0,2874.49,True,19.366666666666667,True,TP,1.0,7395.480723759141,6994.303125699668,7806.14071985446,7354.076334699665,6947.274059222859,7806.082073445956,7356.936607983468,6948.8148153787315,7778.846782210242,7173.898151067391,6807.551309945347,7545.387318816383,6893.935650553155,6530.590972946278,7267.136555342871,6812.20450097505,6452.01930643485,7228.720356540172
25,1692,,18.0,1.0,1.0,,2021-10-19 18:24:58+00:00,,,,Methane,319,6790,10408,4095,1-sigma confidence interval,2.9,338,189,,,2021-10-19 18:24:58+00:00,,,Sentinel-2/Kayrros,1,,Sentinel-2,Kayrros,+/- 1 sigma,,,409664.08,8.0,218645.0,409664.08,False,,409695.3840000004,408949.2794999996,408024.5067777771,398437.5124333338,382612.9313666663,377712.3534999988,AZ,2.431666666666671,1.8085000000000109,1.662999999999996,1.9673333333333332,2.3976666666666606,2.3976666666666606,42.43333333333333,47.516666666666666,101.4,73.77,51.25666666666667,69.87666666666667,0.35813774400104365,0.691159244816215,0.6342676038222521,0.6804171125461961,0.7952974615258196,0.7952974615258196,11.530120474693378,59.684052796305096,132.6085563358684,128.29743256984344,94.08374127788301,113.30826228725965,2021-10-19 18:05:36+00:00,0.0,2004.0,2874.49,True,19.366666666666667,True,TP,1.0,7393.6245137268215,6988.493367119502,7812.244517900073,7346.39766192299,6947.780399061796,7743.7075406371105,7350.970410394201,6990.569808107097,7757.269261458365,7168.526668501402,6758.361460983105,7529.61158661173,6890.393350964861,6536.846159873865,7309.605563693258,6822.4882839913325,6480.085204704581,7209.558186146709
26,1707,,32.0,1.0,1.0,,2021-10-19 18:24:58+00:00,,,,Methane,188,4069,6322,1816,+/- 1 sigma,0.96373,4.321728,UnknownSentinel2Direction,,,2021-10-19 18:24:58+00:00,,,Sentinel-2/Harvard,1,,Sentinel-2,Harvard,+/- 1 sigma,,,409664.08,8.0,218645.0,409664.08,False,,409695.3840000004,408949.2794999996,408024.5067777771,398437.5124333338,382612.9313666663,377712.3534999988,AZ,2.431666666666671,1.8085000000000109,1.662999999999996,1.9673333333333332,2.3976666666666606,2.3976666666666606,42.43333333333333,47.516666666666666,101.4,73.77,51.25666666666667,69.87666666666667,0.35813774400104365,0.691159244816215,0.6342676038222521,0.6804171125461961,0.7952974615258196,0.7952974615258196,11.530120474693378,59.684052796305096,132.6085563358684,128.29743256984344,94.08374127788301,113.30826228725965,2021-10-19 18:05:36+00:00,0.0,2004.0,2874.49,True,19.366666666666667,True,TP,1.0,7388.6918795982165,6988.150583700876,7800.880914502103,7383.637739805962,7008.148466889497,7786.514712165132,7349.1834870671,6970.4502068972,7736.87828406575,7174.696150028209,6789.782473952661,7626.797935277928,6874.801346777204,6495.579853716829,7237.376180549971,6807.556780078253,6450.4525223043565,7141.926643214179
27,1715,,40.0,,,,2021-10-19 18:24:58+00:00,,,,Methane,340,3760,1970,6260,Min/max,1.8,175,,,,2021-10-19 18:24:58+00:00,,,Sentinel-2/SRON,1,,Sentinel-2,SRON,Min/max,0.8,2.9,409664.08,8.0,218645.0,409664.08,False,,409695.3840000004,408949.2794999996,408024.5067777771,398437.5124333338,382612.9313666663,377712.3534999988,AZ,2.431666666666671,1.8085000000000109,1.662999999999996,1.9673333333333332,2.3976666666666606,2.3976666666666606,42.43333333333333,47.516666666666666,101.4,73.77,51.25666666666667,69.87666666666667,0.35813774400104365,0.691159244816215,0.6342676038222521,0.6804171125461961,0.7952974615258196,0.7952974615258196,11.530120474693378,59.684052796305096,132.6085563358684,128.29743256984344,94.08374127788301,113.30826228725965,2021-10-19 18:05:36+00:00,0.0,2004.0,2874.49,True,19.366666666666667,True,TP,1.0,7388.946972763294,6980.397945543776,7805.311378262972,7356.166199803063,6988.184271112921,7776.410905456176,7344.774133266888,6938.1611463205645,7796.271517891508,7180.523524960663,6811.69816139279,7611.7994990230245,6875.216674337272,6514.567415178056,7267.711646471608,6808.190984838815,6447.174534622707,7216.774282291664
28,1733,,7.0,1.0,1.0,,2021-10-19 18:24:58+00:00,,,,Methane,170.88,7234,18:24:58.763092Z,276.5,2331,2.4,,,,,2021-10-19 18:24:58+00:00,,,Sentinel-2/UPV,2,,Sentinel-2,UPV,UT 1 sigma,,,409664.08,8.0,218645.0,409664.08,False,,409695.3840000004,408949.2794999996,408024.5067777771,398437.5124333338,382612.9313666663,377712.3534999988,AZ,2.431666666666671,1.8085000000000109,1.662999999999996,1.9673333333333332,2.3976666666666606,2.3976666666666606,42.43333333333333,47.516666666666666,101.4,73.77,51.25666666666667,69.87666666666667,0.35813774400104365,0.691159244816215,0.6342676038222521,0.6804171125461961,0.7952974615258196,0.7952974615258196,11.530120474693378,59.684052796305096,132.6085563358684,128.29743256984344,94.08374127788301,113.30826228725965,2021-10-19 18:05:36+00:00,0.0,2004.0,2874.49,True,19.366666666666667,True,TP,1.0,7392.5715244131,6986.62518410845,7811.665008893382,7371.859552330404,6959.452456606658,7797.098470201494,7358.474895013937,6975.636064220817,7779.654754480713,7181.592724264357,6826.271200732541,7609.234008490515,6882.328536954504,6509.307929794872,7274.562600373307,6798.82597464306,6431.377404809713,7193.590665623674
29,1744,,18.0,1.0,1.0,,2021-10-19 18:24:58+00:00,,,,Methane,319,6098,7431,4765,1-sigma confidence interval,2.49,14.79,189.0,,,2021-10-19 18:24:58+00:00,,,Sentinel-2/Kayrros,2,,Sentinel-2,Kayrros,+/- 1 sigma,,,409664.08,8.0,218645.0,409664.08,False,,409695.3840000004,408949.2794999996,408024.5067777771,398437.5124333338,382612.9313666663,377712.3534999988,AZ,2.431666666666671,1.8085000000000109,1.662999999999996,1.9673333333333332,2.3976666666666606,2.3976666666666606,42.43333333333333,47.516666666666666,101.4,73.77,51.25666666666667,69.87666666666667,0.35813774400104365,0.691159244816215,0.6342676038222521,0.6804171125461961,0.7952974615258196,0.7952974615258196,11.530120474693378,59.684052796305096,132.6085563358684,128.29743256984344,94.08374127788301,113.30826228725965,2021-10-19 18:05:36+00:00,0.0,2004.0,2874.49,True,19.366666666666667,True,TP,1.0,7388.764129785893,6991.0848540331035,7795.728781364283,7370.669176653113,6987.802061071146,7792.317218700238,7343.907167380779,6964.95714627742,7783.050289862653,7177.529140853216,6768.098895418912,7600.228852097775,6885.951427103976,6531.800666211768,7299.528998613779,6789.550806743681,6443.4221948140375,7192.469361941634
30,1759,,32.0,1.0,1.0,,2021-10-19 18:24:58+00:00,,,,Methane,,5684,7053,4315,+/- 1 sigma,1.545715,,,,,2021-10-19 18:24:58+00:00,,,Sentinel-2/Harvard,2,,Sentinel-2,Harvard,+/- 1 sigma,,,409664.08,8.0,218645.0,409664.08,False,,409695.3840000004,408949.2794999996,408024.5067777771,398437.5124333338,382612.9313666663,377712.3534999988,AZ,2.431666666666671,1.8085000000000109,1.662999999999996,1.9673333333333332,2.3976666666666606,2.3976666666666606,42.43333333333333,47.516666666666666,101.4,73.77,51.25666666666667,69.87666666666667,0.35813774400104365,0.691159244816215,0.6342676038222521,0.6804171125461961,0.7952974615258196,0.7952974615258196,11.530120474693378,59.684052796305096,132.6085563358684,128.29743256984344,94.08374127788301,113.30826228725965,2021-10-19 18:05:36+00:00,0.0,2004.0,2874.49,True,19.366666666666667,True,TP,1.0,7395.486984382978,6995.650556013527,7815.762036391677,7377.31944762073,6986.397187242728,7799.223645932322,7335.051293161259,6946.913211971069,7770.437432540444,7179.05540842953,6832.243946325676,7571.7995612438235,6896.177694462862,6538.5365940782485,7306.237859280485,6794.32742527949,6426.679783716767,7210.100327348356
31,1767,,40.0,,,,2021-10-19 18:24:58+00:00,,,,Methane,340,4680,3410,6000,Min/max,2.6,197,,,,2021-10-19 18:24:58+00:00,,,Sentinel-2/SRON,2,,Sentinel-2,SRON,Min/max,1.7,3.4,409664.08,8.0,218645.0,409664.08,False,,409695.3840000004,408949.2794999996,408024.5067777771,398437.5124333338,382612.9313666663,377712.3534999988,AZ,2.431666666666671,1.8085000000000109,1.662999999999996,1.9673333333333332,2.3976666666666606,2.3976666666666606,42.43333333333333,47.516666666666666,101.4,73.77,51.25666666666667,69.87666666666667,0.35813774400104365,0.691159244816215,0.6342676038222521,0.6804171125461961,0.7952974615258196,0.7952974615258196,11.530120474693378,59.684052796305096,132.6085563358684,128.29743256984344,94.08374127788301,113.30826228725965,2021-10-19 18:05:36+00:00,0.0,2004.0,2874.49,True,19.366666666666667,True,TP,1.0,7393.332738796617,6989.627125396313,7802.050177575209,7360.761104205254,6930.376452870422,7810.646190390037,7353.19034149318,6957.765372908889,7747.510953350617,7171.377058015335,6802.513664231979,7590.514328008952,6887.583643244473,6540.472295984255,7312.418216624244,6805.048967439082,6452.044023698421,7206.5433540200665
32,1682,,8.0,1.0,2.0,,2021-10-21 18:10:37+00:00,,,,Methane,278.21,3032,,,1012,2.606,-86.2,,,,2021-10-21 18:10:37+00:00,,,Landsat 8/UPV,1,,Landsat 8,UPV,UT 1 sigma,,,231569.0,8.0,218645.0,231569.0,True,,231569.00000000064,231568.9999999994,231568.99999999948,231569.0000000004,231569.00000000015,231568.99999999927,AZ,4.070666666666672,3.992333333333309,3.785333333333335,3.7921333333333327,3.9859833333333374,3.9859833333333374,51.96666666666667,48.766666666666666,46.111111111111114,38.903333333333336,43.72833333333333,46.894444444444446,0.3935508847030224,0.855235851436262,0.8093501346447254,0.6080354754069917,0.6297714292853746,0.6297714292853746,4.937424522920735,7.816468201255709,8.539984533370813,8.546977534317444,10.36904330144311,11.682153765410437,2021-10-21 17:55:38+00:00,0.0,2005.0,3552.435,True,14.983333333333333,True,TP,1.0,4173.7434223930595,3946.88109651802,4408.948250532813,4169.573297673114,3936.1015700122935,4402.600784659413,4166.797314736784,3927.8861106673103,4406.475623067916,4177.492078801737,3950.8258267519773,4438.189434381043,4237.825051220134,3918.552271896009,4593.296199577684,4354.349597439179,3876.2611635702287,4899.354245728373
33,1699,,25.0,1.0,1.0,,2021-10-21 18:10:37+00:00,,,,Methane,319,2171,4958,626,1-sigma confidence interval,2.2,6,189,,,2021-10-21 18:10:37+00:00,,,Landsat 8/Kayrros,1,,Landsat 8,Kayrros,+/- 1 sigma,,,231569.0,8.0,218645.0,231569.0,True,,231569.00000000064,231568.9999999994,231568.99999999948,231569.0000000004,231569.00000000015,231568.99999999927,AZ,4.070666666666672,3.992333333333309,3.785333333333335,3.7921333333333327,3.9859833333333374,3.9859833333333374,51.96666666666667,48.766666666666666,46.111111111111114,38.903333333333336,43.72833333333333,46.894444444444446,0.3935508847030224,0.855235851436262,0.8093501346447254,0.6080354754069917,0.6297714292853746,0.6297714292853746,4.937424522920735,7.816468201255709,8.539984533370813,8.546977534317444,10.36904330144311,11.682153765410437,2021-10-21 17:55:38+00:00,0.0,2005.0,3552.435,True,14.983333333333333,True,TP,1.0,4175.763683900853,3945.972535476836,4406.417444804804,4166.52025149611,3961.7135831117357,4378.534507611633,4167.890392016103,3954.162162915779,4409.263030541235,4187.824773492877,3948.412824991963,4437.563935682323,4229.29338781025,3886.581728151692,4588.097427995615,4355.670563046638,3891.6726820540543,4871.124290772059
34,1716,,41.0,,,,2021-10-21 18:10:37+00:00,,,,Methane,490,1810,1418,2110,Min/max,2.2,186,,,,2021-10-21 18:10:37+00:00,,,Landsat 8/SRON,1,,Landsat 8,SRON,Min/max,1.7,2.4,231569.0,8.0,218645.0,231569.0,True,,231569.00000000064,231568.9999999994,231568.99999999948,231569.0000000004,231569.00000000015,231568.99999999927,AZ,4.070666666666672,3.992333333333309,3.785333333333335,3.7921333333333327,3.9859833333333374,3.9859833333333374,51.96666666666667,48.766666666666666,46.111111111111114,38.903333333333336,43.72833333333333,46.894444444444446,0.3935508847030224,0.855235851436262,0.8093501346447254,0.6080354754069917,0.6297714292853746,0.6297714292853746,4.937424522920735,7.816468201255709,8.539984533370813,8.546977534317444,10.36904330144311,11.682153765410437,2021-10-21 17:55:38+00:00,0.0,2005.0,3552.435,True,14.983333333333333,True,TP,1.0,4177.794533120129,3947.224807997132,4416.320116192485,4167.364106425982,3940.5803916088207,4401.487580280502,4170.70545208198,3957.6483691585686,4384.42405549773,4193.99898151351,3954.6533166081454,4473.6033864819765,4255.446593516762,3930.2634921897857,4594.32042706825,4357.664702479916,3914.239724984661,4872.546197867014
35,1734,,8.0,1.0,2.0,,2021-10-21 18:10:37+00:00,,,,Methane,278.21,4085,18:10:37.5283260Z,178.88,1531,3.98,,,,,2021-10-21 18:10:37+00:00,,,Landsat 8/UPV,2,,Landsat 8,UPV,UT 1 sigma,,,231569.0,8.0,218645.0,231569.0,True,,231569.00000000064,231568.9999999994,231568.99999999948,231569.0000000004,231569.00000000015,231568.99999999927,AZ,4.070666666666672,3.992333333333309,3.785333333333335,3.7921333333333327,3.9859833333333374,3.9859833333333374,51.96666666666667,48.766666666666666,46.111111111111114,38.903333333333336,43.72833333333333,46.894444444444446,0.3935508847030224,0.855235851436262,0.8093501346447254,0.6080354754069917,0.6297714292853746,0.6297714292853746,4.937424522920735,7.816468201255709,8.539984533370813,8.546977534317444,10.36904330144311,11.682153765410437,2021-10-21 17:55:38+00:00,0.0,2005.0,3552.435,True,14.983333333333333,True,TP,1.0,4175.9411145563445,3947.3607173726,4409.230849215233,4171.3972090851785,3939.2073618460145,4413.048136211493,4157.198299229591,3953.0252660805577,4383.774104105767,4194.632270717837,3955.683908026421,4458.114572149082,4228.649111093316,3871.4590605257317,4590.9383294795025,4355.166713046737,3874.111938364511,4807.969770809086
36,1751,,25.0,1.0,1.0,,2021-10-21 18:10:37+00:00,,,,Methane,319,3234,3921,2547,1-sigma confidence interval,3.9,47.46,189.0,,,2021-10-21 18:10:37+00:00,,,Landsat 8/Kayrros,2,,Landsat 8,Kayrros,+/- 1 sigma,,,231569.0,8.0,218645.0,231569.0,True,,231569.00000000064,231568.9999999994,231568.99999999948,231569.0000000004,231569.00000000015,231568.99999999927,AZ,4.070666666666672,3.992333333333309,3.785333333333335,3.7921333333333327,3.9859833333333374,3.9859833333333374,51.96666666666667,48.766666666666666,46.111111111111114,38.903333333333336,43.72833333333333,46.894444444444446,0.3935508847030224,0.855235851436262,0.8093501346447254,0.6080354754069917,0.6297714292853746,0.6297714292853746,4.937424522920735,7.816468201255709,8.539984533370813,8.546977534317444,10.36904330144311,11.682153765410437,2021-10-21 17:55:38+00:00,0.0,2005.0,3552.435,True,14.983333333333333,True,TP,1.0,4175.963265219109,3949.6147360658997,4409.365993790385,4160.332772321089,3945.1989971036464,4381.328274342491,4175.021499509589,3938.999866203644,4422.8103546701805,4185.906204499629,3922.0117929387907,4440.3208512906895,4238.207933589553,3895.3428635157134,4588.940568359234,4338.785819500916,3866.3198056512992,4860.143464153014
37,1768,,41.0,,,,2021-10-21 18:10:37+00:00,,,,Methane,490,2780,2450,3170,Min/max,4.1,221,,,,2021-10-21 18:10:37+00:00,,,Landsat 8/SRON,2,,Landsat 8,SRON,Min/max,3.9,4.4,231569.0,8.0,218645.0,231569.0,True,,231569.00000000064,231568.9999999994,231568.99999999948,231569.0000000004,231569.00000000015,231568.99999999927,AZ,4.070666666666672,3.992333333333309,3.785333333333335,3.7921333333333327,3.9859833333333374,3.9859833333333374,51.96666666666667,48.766666666666666,46.111111111111114,38.903333333333336,43.72833333333333,46.894444444444446,0.3935508847030224,0.855235851436262,0.8093501346447254,0.6080354754069917,0.6297714292853746,0.6297714292853746,4.937424522920735,7.816468201255709,8.539984533370813,8.546977534317444,10.36904330144311,11.682153765410437,2021-10-21 17:55:38+00:00,0.0,2005.0,3552.435,True,14.983333333333333,True,TP,1.0,4177.273283816174,3950.989714282817,4405.089317964464,4156.793017218967,3941.8887428493877,4393.281599873706,4175.86735150803,3960.573997736043,4436.287174837754,4182.102756969364,3934.8859041359783,4443.399275500222,4225.986979449497,3923.905580415155,4530.250095004432,4334.236346672708,3858.749912112964,4868.926313400669
38,1683,,9.0,1.0,1.0,,2021-10-22 18:34:54+00:00,,,,Methane,164.92,3005,,,1011,2.371,8.6,,,,2021-10-22 18:34:54+00:00,,,Sentinel-2/UPV,1,,Sentinel-2,UPV,UT 1 sigma,,,92870.1,4.0,218645.0,92870.1,False,,92537.35666666731,92536.41499999938,92699.32777777732,93015.67433333375,93858.3521666671,94985.38955555535,AZ,2.0990000000000033,2.196500000000007,2.2753333333333297,2.342733333333328,2.081833333333345,2.081833333333345,305.1,300.51666666666665,296.77777777777777,301.8066666666667,309.52,298.47222222222223,0.2812821629119348,0.3568308007150982,0.33383101423837386,0.33200293480322574,0.47875601066912243,0.47875601066912243,4.520833002271238,7.268440409652659,8.19396568566003,9.582381175124901,54.14652352660148,75.71918662457468,2021-10-22 18:16:57+00:00,0.0,2006.0,2148.9,True,17.95,True,TP,1.0,1669.1016738643161,1578.9475558902423,1763.1322728738548,1663.1021956417821,1575.3544071070914,1768.6482376352521,1668.7843057227453,1574.1251725265652,1766.303604768018,1674.2983040505164,1583.127558552234,1778.382664220897,1690.6666710839509,1601.2036877522623,1789.6225049605478,1711.3854647192488,1631.166688258149,1801.1629765317753
39,1693,,19.0,1.0,1.0,,2021-10-22 18:34:54+00:00,,,,Methane,0,0,,,,,,,,,2021-10-22 18:34:54+00:00,,,Sentinel-2/Kayrros,1,,Sentinel-2,Kayrros,,,,92870.1,4.0,218645.0,92870.1,False,,92537.35666666731,92536.41499999938,92699.32777777732,93015.67433333375,93858.3521666671,94985.38955555535,AZ,2.0990000000000033,2.196500000000007,2.2753333333333297,2.342733333333328,2.081833333333345,2.081833333333345,305.1,300.51666666666665,296.77777777777777,301.8066666666667,309.52,298.47222222222223,0.2812821629119348,0.3568308007150982,0.33383101423837386,0.33200293480322574,0.47875601066912243,0.47875601066912243,4.520833002271238,7.268440409652659,8.19396568566003,9.582381175124901,54.14652352660148,75.71918662457468,2021-10-22 18:16:57+00:00,0.0,2006.0,2148.9,True,17.95,True,TP,1.0,1670.1886067806165,1577.5011767199367,1762.048418113187,1669.0329723648952,1583.428472502886,1756.5082702039847,1669.8795858195344,1582.5908334591336,1767.3263741120081,1675.7139866131652,1583.260644511242,1766.6199767653125,1690.8425171929182,1596.958822794244,1782.0939380067484,1712.4892774652294,1614.329148175455,1815.3496539386865
40,1708,,33.0,1.0,1.0,,2021-10-22 18:34:54+00:00,,,,Methane,148,2102,3056,1148,+/- 1 sigma,1.764591,269.780224,UnknownSentinel2Direction,,,2021-10-22 18:34:54+00:00,,,Sentinel-2/Harvard,1,,Sentinel-2,Harvard,+/- 1 sigma,,,92870.1,4.0,218645.0,92870.1,False,,92537.35666666731,92536.41499999938,92699.32777777732,93015.67433333375,93858.3521666671,94985.38955555535,AZ,2.0990000000000033,2.196500000000007,2.2753333333333297,2.342733333333328,2.081833333333345,2.081833333333345,305.1,300.51666666666665,296.77777777777777,301.8066666666667,309.52,298.47222222222223,0.2812821629119348,0.3568308007150982,0.33383101423837386,0.33200293480322574,0.47875601066912243,0.47875601066912243,4.520833002271238,7.268440409652659,8.19396568566003,9.582381175124901,54.14652352660148,75.71918662457468,2021-10-22 18:16:57+00:00,0.0,2006.0,2148.9,True,17.95,True,TP,1.0,1669.9372510542178,1578.8736953056202,1761.963958323921,1667.6563723201023,1575.4708391287345,1758.423637591074,1669.9302779444295,1581.6261432967563,1766.5913533351118,1671.8630575666925,1586.2592992618206,1776.5314364323808,1686.788299225546,1595.1507880995864,1793.9676493282768,1708.652666428078,1607.2369642846038,1813.2708256247374
