,level_0,index,PerformerExperimentID,FacilityID,EquipmentUnitID,DateOfSurvey,Operator_Timestamp,StartTime,EndTime,SurveyTime,Gas,PlumeLength (hyperspectral technologies only),FacilityEmissionRate,FacilityEmissionRateUpper,FacilityEmissionRateLower,UncertaintyType,WindSpeed,WindDirection,TransitDirection,QC filter,NumberOfEmissionSourcesReported,Stanford_timestamp,WindType,OperatorSet,UnblindingStage,Notes,cr_quad_scfh,PipeSize_inch,MeterCode,cr_allmeters_scfh,Flag_field_recorded,cr_Coriolis_gps,cr_scfh_mean30,cr_scfh_mean60,cr_scfh_mean90,cr_scfh_mean300,cr_scfh_mean600,TestLocation,Wind_MPS_mean300,cr_start,cr_end,cr_idx,PlumeLength_m,PlumeEstablished,PlumeDevelopTime,PlumeSteady,tc_Classification,Detection,cr_kgh_CH4_mean30,cr_kgh_CH4_lower30,cr_kgh_CH4_upper30,cr_kgh_CH4_mean60,cr_kgh_CH4_lower60,cr_kgh_CH4_upper60,cr_kgh_CH4_mean90,cr_kgh_CH4_lower90,cr_kgh_CH4_upper90,cr_kgh_CH4_mean300,cr_kgh_CH4_lower300,cr_kgh_CH4_upper300,cr_kgh_CH4_mean600,cr_kgh_CH4_lower600,cr_kgh_CH4_upper600
30,1699,,25,1.0,1.0,,2021-10-21 18:10:37+00:00,,,,Methane,319,3234,3921,2547,1-sigma confidence interval,3.9,47.46,189.0,,,2021-10-21 18:10:37+00:00,,Landsat 8/Kayrros,2,,231569.0,8.0,218645.0,231569.0,True,,231569.0,231569.0,231569.0,231569.0,231569.0,AZ,3.7921333333333327,2021-10-21 17:55:38+00:00,0.0,2005.0,3552.435,True,14.983333333333333,True,TP,1.0,4175.227826989077,3947.30385565068,4407.164197940536,4174.492930485769,3945.3851246287745,4404.870279877197,4180.358527640463,3949.874509813481,4412.882379247426,4195.2057981231255,3957.434666165094,4440.806053653205,4178.358213522415,3943.395712016389,4413.895760850981
31,1715,,41,,,,2021-10-21 18:10:37+00:00,,,,Methane,490,2780,2450,3170,Min/max,4.1 [3.9-4.4] ,221,,,,2021-10-21 18:10:37+00:00,,Landsat 8/SRON,2,,231569.0,8.0,218645.0,231569.0,True,,231569.0,231569.0,231569.0,231569.0,231569.0,AZ,3.7921333333333327,2021-10-21 17:55:38+00:00,0.0,2005.0,3552.435,True,14.983333333333333,True,TP,1.0,4177.637016729789,3949.477295970204,4411.250691498918,4173.549138662454,3943.14645064225,4411.013707684985,4179.760914644576,3951.808526556835,4406.231926669494,4194.422522378889,3948.497616885404,4442.412242135625,4178.737105407415,3944.171901367664,4414.423883549521
32,1635,,9,1.0,1.0,,2021-10-22 18:34:54+00:00,,,,Methane,164.92 ,3005 ,,,1011,2.371 ,8.6 ,,,,2021-10-22 18:34:54+00:00,,Sentinel-2/UPV,1,,92870.1,4.0,218645.0,92870.1,False,,92537.35666666667,92536.41500000001,92699.32777777778,93015.67433333333,93858.35216666666,AZ,2.3427333333333333,2021-10-22 18:16:57+00:00,0.0,2006.0,2148.9,True,17.95,True,TP,1.0,1670.2746884518501,1580.4311030968533,1762.507501073926,1669.8091960858212,1579.0907920827744,1764.3991204779595,1672.3788826107802,1581.357387771576,1767.6946720925064,1678.4316365009875,1587.8283114203402,1771.4237826108913,1693.1978090401076,1601.026609230417,1786.1623601893793
33,1645,,19,1.0,1.0,,2021-10-22 18:34:54+00:00,,,,Methane,0,0,,,,,,,,,2021-10-22 18:34:54+00:00,,Sentinel-2/Kayrros,1,,92870.1,4.0,218645.0,92870.1,False,,92537.35666666667,92536.41500000001,92699.32777777778,93015.67433333333,93858.35216666666,AZ,2.3427333333333333,2021-10-22 18:16:57+00:00,0.0,2006.0,2148.9,True,17.95,True,TP,1.0,1669.4451400726643,1577.843571440923,1762.095591611876,1669.3869251543929,1578.9730842517909,1763.0665109715683,1672.7808405090564,1582.1216660073976,1765.8746219997763,1678.3053129025457,1586.0099025830323,1772.2759328724771,1694.2008601736318,1602.4037954357198,1789.489240919045
34,1659,,33,1.0,1.0,,2021-10-22 18:34:54+00:00,,,,Methane,148,2102,3056,1148,+/- 1 sigma,1.764591,269.780224,UnknownSentinel2Direction,,,2021-10-22 18:34:54+00:00,,Sentinel-2/Harvard,1,,92870.1,4.0,218645.0,92870.1,False,,92537.35666666667,92536.41500000001,92699.32777777778,93015.67433333333,93858.35216666666,AZ,2.3427333333333333,2021-10-22 18:16:57+00:00,0.0,2006.0,2148.9,True,17.95,True,TP,1.0,1670.217719650378,1580.2885035104032,1762.6295806611995,1669.564815665265,1578.0034491612744,1764.082996337536,1672.161121180045,1581.7214834286076,1765.3017114095921,1678.5372187711541,1585.9980720963592,1773.4968618474063,1694.1199412450724,1601.3279213204573,1785.560705436508
35,1668,,42,,,,2021-10-22 18:34:54+00:00,,,,Methane,330,1160,570,2590,Min/max,1.4 [0.6-3.2],92,,,,2021-10-22 18:34:54+00:00,,Sentinel-2/SRON,1,,92870.1,4.0,218645.0,92870.1,False,,92537.35666666667,92536.41500000001,92699.32777777778,93015.67433333333,93858.35216666666,AZ,2.3427333333333333,2021-10-22 18:16:57+00:00,0.0,2006.0,2148.9,True,17.95,True,TP,1.0,1669.8732640246265,1578.8144115754733,1763.6116468001771,1669.6301037728904,1579.269475272714,1761.6569885616343,1673.8724237355168,1582.5192526255385,1766.1627169646317,1678.7062906983583,1586.9299024252239,1772.60030276067,1694.1024374157087,1602.0187609604784,1789.8034304517757
36,1683,,9,1.0,1.0,,2021-10-22 18:34:54+00:00,,,,Methane,164.92 ,2773 ,18:34:54.542039Z,111.71 ,893,2.08 ,,,,,2021-10-22 18:34:54+00:00,,Sentinel-2/UPV,2,,92870.1,4.0,218645.0,92870.1,False,,92537.35666666667,92536.41500000001,92699.32777777778,93015.67433333333,93858.35216666666,AZ,2.3427333333333333,2021-10-22 18:16:57+00:00,0.0,2006.0,2148.9,True,17.95,True,TP,1.0,1669.9985805116753,1578.3361551233115,1764.045354281468,1669.0855923521162,1577.2352797677681,1762.4430593727009,1672.9989885945429,1581.7350988644184,1766.5650281560522,1678.8401314004489,1588.8196632441116,1771.6442564014276,1694.0027881464612,1599.5673242233945,1789.9828439364464
37,1693,,19,1.0,1.0,,2021-10-22 18:34:54+00:00,,,,Methane,0,0,,,,,,,,,2021-10-22 18:34:54+00:00,,Sentinel-2/Kayrros,2,,92870.1,4.0,218645.0,92870.1,False,,92537.35666666667,92536.41500000001,92699.32777777778,93015.67433333333,93858.35216666666,AZ,2.3427333333333333,2021-10-22 18:16:57+00:00,0.0,2006.0,2148.9,True,17.95,True,TP,1.0,1669.1458868991033,1578.3349112645042,1762.654919020815,1668.8049418961975,1576.4850859955952,1762.0904512431212,1672.2614754937651,1579.7424965698056,1766.018435654092,1679.0039705953204,1588.4540866979426,1772.5115240814298,1693.973216186107,1600.6742786765772,1790.671105115675
38,1707,,33,1.0,1.0,,2021-10-22 18:34:54+00:00,,,,Methane,,2652,3335,1969,+/- 1 sigma,2.373983,,,,,2021-10-22 18:34:54+00:00,,Sentinel-2/Harvard,2,,92870.1,4.0,218645.0,92870.1,False,,92537.35666666667,92536.41500000001,92699.32777777778,93015.67433333333,93858.35216666666,AZ,2.3427333333333333,2021-10-22 18:16:57+00:00,0.0,2006.0,2148.9,True,17.95,True,TP,1.0,1669.8128551011755,1579.8639407663907,1763.8868672674932,1669.755217594636,1579.1110947489449,1763.0869927027018,1671.6686232106213,1580.7241847149992,1764.3127614686082,1677.7838509889723,1586.0323021509819,1771.671069235715,1692.9997763746053,1600.6740036015783,1789.3049620880295
39,1716,,42,,,,2021-10-22 18:34:54+00:00,,,,Methane,330,1500,1203,1790,Min/max,1.9 [1.4-2.3],113,,,,2021-10-22 18:34:54+00:00,,Sentinel-2/SRON,2,,92870.1,4.0,218645.0,92870.1,False,,92537.35666666667,92536.41500000001,92699.32777777778,93015.67433333333,93858.35216666666,AZ,2.3427333333333333,2021-10-22 18:16:57+00:00,0.0,2006.0,2148.9,True,17.95,True,TP,1.0,1669.6140604374502,1579.4255390614328,1763.5682629971486,1669.5988168855445,1578.7953460848205,1763.0424340086208,1672.5310438039348,1582.2463246632274,1765.5867077527464,1678.6137608439692,1586.3780280495018,1775.597238688782,1692.832495519065,1599.9834942720468,1790.3037743045393
40,1636,,10,1.0,1.0,,2021-10-24 18:25:02+00:00,,,,Methane,FR,FR,FR,FR,FR,,,,,,2021-10-24 18:25:02+00:00,,Sentinel-2/UPV,1,,225354.0,8.0,218645.0,225354.0,False,,225786.66666666666,225899.8,225898.02222222224,221737.36333333334,219167.52333333335,AZ,2.4756333333333336,2021-10-24 18:11:05+00:00,0.0,2009.0,1956.56,True,13.95,True,TP,1.0,4073.689691232094,3851.0152711519904,4304.57233204835,4074.9475048867366,3850.7782646594283,4309.383484964906,4075.909060189763,3854.431694815123,4299.660712176307,4000.2962719201832,3781.8627579460867,4218.192622734141,3954.2733967060744,3737.76628716756,4172.000792871049
41,1646,,20,1.0,1.0,,2021-10-24 18:25:02+00:00,,,,Methane,cloudy,cloudy,,,,,,,,,2021-10-24 18:25:02+00:00,,Sentinel-2/Kayrros,1,,225354.0,8.0,218645.0,225354.0,False,,225786.66666666666,225899.8,225898.02222222224,221737.36333333334,219167.52333333335,AZ,2.4756333333333336,2021-10-24 18:11:05+00:00,0.0,2009.0,1956.56,True,13.95,True,TP,1.0,4074.829550425136,3853.266401777085,4306.169928263992,4076.101923809841,3851.629654269186,4304.644985517298,4077.807546083165,3857.042478702371,4306.072288029797,4001.2779332576365,3782.5953847485134,4226.211158850932,3955.8809515644066,3736.6788827594964,4176.958575027578
42,1660,,34,1.0,1.0,,2021-10-24 18:25:02+00:00,,,,Methane,FR,FR,FR,FR,FR,FR,FR,UnknownSentinel2Direction,,,2021-10-24 18:25:02+00:00,,Sentinel-2/Harvard,1,,225354.0,8.0,218645.0,225354.0,False,,225786.66666666666,225899.8,225898.02222222224,221737.36333333334,219167.52333333335,AZ,2.4756333333333336,2021-10-24 18:11:05+00:00,0.0,2009.0,1956.56,True,13.95,True,TP,1.0,4074.7156974381737,3853.8880035107613,4299.506477583296,4077.3795323887957,3852.537817734819,4303.493095200363,4076.2249508525497,3853.584077842944,4309.419360098413,4001.272735538797,3784.558544347084,4225.808511892428,3955.042805833078,3737.0119810053975,4174.436534642862
43,1669,,43,,,,2021-10-24 18:25:02+00:00,,,,Methane,FR,FR,FR,FR,FR,FR,FR,,,,2021-10-24 18:25:02+00:00,,Sentinel-2/SRON,1,,225354.0,8.0,218645.0,225354.0,False,,225786.66666666666,225899.8,225898.02222222224,221737.36333333334,219167.52333333335,AZ,2.4756333333333336,2021-10-24 18:11:05+00:00,0.0,2009.0,1956.56,True,13.95,True,TP,1.0,4071.5932950399324,3847.680137664759,4298.616017484994,4073.279875080517,3849.485094608042,4289.283807785103,4075.8103365528987,3851.0657784333953,4307.650083193832,4000.799344468424,3782.4686393239126,4224.714686138345,3953.5958506720954,3735.40139091529,4169.540323383634
44,1684,,10,1.0,1.0,,2021-10-24 18:25:02+00:00,,,,Methane,,FR,FR,FR,FR,,,,,,2021-10-24 18:25:02+00:00,,Sentinel-2/UPV,2,,225354.0,8.0,218645.0,225354.0,False,,225786.66666666666,225899.8,225898.02222222224,221737.36333333334,219167.52333333335,AZ,2.4756333333333336,2021-10-24 18:11:05+00:00,0.0,2009.0,1956.56,True,13.95,True,TP,1.0,4074.255734857103,3852.2274263859463,4303.7595012012525,4075.7169203447484,3851.226847027096,4306.007806055662,4074.987541413181,3852.2626575746795,4303.032244281403,4001.19576230018,3780.268934319264,4224.661061304254,3955.6004351045235,3739.0538787567375,4178.267694892582
45,1694,,20,1.0,1.0,,2021-10-24 18:25:02+00:00,,,,Methane,cloudy,cloudy,,,,,,,,,2021-10-24 18:25:02+00:00,,Sentinel-2/Kayrros,2,,225354.0,8.0,218645.0,225354.0,False,,225786.66666666666,225899.8,225898.02222222224,221737.36333333334,219167.52333333335,AZ,2.4756333333333336,2021-10-24 18:11:05+00:00,0.0,2009.0,1956.56,True,13.95,True,TP,1.0,4074.350089666134,3852.25952746197,4303.4432003936,4077.205822133381,3856.9282651689227,4304.5771290925,4075.2124492470803,3852.6870492026915,4307.296797875279,4001.7245078903034,3783.2233907397576,4224.260919654458,3954.6375895056563,3740.607543131558,4176.27608318403
46,1708,,34,1.0,1.0,,2021-10-24 18:25:02+00:00,,,,Methane,,FR,FR,FR,FR,FR,,,,,2021-10-24 18:25:02+00:00,,Sentinel-2/Harvard,2,,225354.0,8.0,218645.0,225354.0,False,,225786.66666666666,225899.8,225898.02222222224,221737.36333333334,219167.52333333335,AZ,2.4756333333333336,2021-10-24 18:11:05+00:00,0.0,2009.0,1956.56,True,13.95,True,TP,1.0,4074.1288248417795,3847.410213642033,4304.8891689883485,4076.688630837687,3853.288501733906,4301.150398437148,4076.8367625996225,3853.82443960656,4307.909583970592,3999.635157676927,3779.736461130665,4227.206242611571,3954.9534099332236,3741.9480045844157,4175.487882046501
47,1717,,43,,,,2021-10-24 18:25:02+00:00,,,,Methane,FR,FR,FR,FR,FR,FR,FR,,,,2021-10-24 18:25:02+00:00,,Sentinel-2/SRON,2,,225354.0,8.0,218645.0,225354.0,False,,225786.66666666666,225899.8,225898.02222222224,221737.36333333334,219167.52333333335,AZ,2.4756333333333336,2021-10-24 18:11:05+00:00,0.0,2009.0,1956.56,True,13.95,True,TP,1.0,4075.827166125868,3852.1067026866867,4304.9922808573465,4077.8206048697157,3853.802347390098,4311.366060074411,4076.029978136132,3852.4676830975877,4306.341947960816,4000.676484405034,3788.428486972262,4227.661151018119,3952.9617935620204,3738.6178380261645,4171.379513071492
48,1637,,11,1.0,1.0,,2021-10-27 18:34:57+00:00,,,,Methane,184.39 ,5333 ,,,2108,4.881 ,-97.5 ,,,,2021-10-27 18:34:57+00:00,,Sentinel-2/UPV,1,,195078.0,8.0,218645.0,195078.0,False,,195152.83333333334,195377.56666666668,195553.47777777776,194120.96666666667,191475.10333333333,AZ,3.8032,2021-10-27 18:13:45+00:00,0.0,2011.0,4694.095,True,21.2,True,TP,1.0,3522.8378834612436,3329.259295602452,3718.489537858922,3525.1836538163543,3329.550719916376,3721.919124550085,3529.5291454212465,3334.334703433926,3727.7811509953112,3503.688548934612,3308.7185816836904,3702.0743001162073,3454.5645418854674,3260.1503716860893,3655.559946219634
49,1647,,21,1.0,1.0,,2021-10-27 18:34:57+00:00,,,,Methane,376,5614,9773,2634,1-sigma confidence interval,3.8,350,189,,,2021-10-27 18:34:57+00:00,,Sentinel-2/Kayrros,1,,195078.0,8.0,218645.0,195078.0,False,,195152.83333333334,195377.56666666668,195553.47777777776,194120.96666666667,191475.10333333333,AZ,3.8032,2021-10-27 18:13:45+00:00,0.0,2011.0,4694.095,True,21.2,True,TP,1.0,3522.2581180517764,3326.9628975497385,3722.906175089769,3524.251036243765,3327.1364055679833,3723.4818948803295,3529.1531985162437,3329.005463232317,3726.512419113876,3502.4340898579867,3310.465820450711,3695.379625822713,3454.356141635205,3259.979254251276,3648.2884568871827
50,1661,,35,1.0,1.0,,2021-10-27 18:34:57+00:00,,,,Methane,187,5187,6956,3418,+/- 1 sigma,4.407491,7.410631,UnknownSentinel2Direction,,,2021-10-27 18:34:57+00:00,,Sentinel-2/Harvard,1,,195078.0,8.0,218645.0,195078.0,False,,195152.83333333334,195377.56666666668,195553.47777777776,194120.96666666667,191475.10333333333,AZ,3.8032,2021-10-27 18:13:45+00:00,0.0,2011.0,4694.095,True,21.2,True,TP,1.0,3520.9169505409263,3321.7613240848173,3718.7382663503863,3525.7424292627647,3331.5588486382126,3722.305368097828,3529.123518363868,3334.6920979127362,3730.876172813118,3501.7931981662036,3303.5236673669615,3699.8800491062175,3453.570396661093,3257.900870589215,3650.279366784778
51,1670,,44,,,,2021-10-27 18:34:57+00:00,,,,Methane,260,2250,1440,2870,Min/max,3.8 [2.6-4.4],184,,,,2021-10-27 18:34:57+00:00,,Sentinel-2/SRON,1,,195078.0,8.0,218645.0,195078.0,False,,195152.83333333334,195377.56666666668,195553.47777777776,194120.96666666667,191475.10333333333,AZ,3.8032,2021-10-27 18:13:45+00:00,0.0,2011.0,4694.095,True,21.2,True,TP,1.0,3522.197955753416,3323.081376388242,3723.1599424251026,3527.006218133442,3330.531271880294,3724.981297516716,3529.2509450069288,3331.100858288927,3726.9523288051287,3504.082648627057,3307.038109014587,3699.752301239187,3457.507805419013,3260.2299903960497,3651.7262880250273
52,1685,,11,1.0,1.0,,2021-10-27 18:34:57+00:00,,,,Methane,184.39 ,4427 ,18:34:57.856604Z,132.57 ,1651,3.82 ,,,,,2021-10-27 18:34:57+00:00,,Sentinel-2/UPV,2,,195078.0,8.0,218645.0,195078.0,False,,195152.83333333334,195377.56666666668,195553.47777777776,194120.96666666667,191475.10333333333,AZ,3.8032,2021-10-27 18:13:45+00:00,0.0,2011.0,4694.095,True,21.2,True,TP,1.0,3519.6060467001216,3322.1352557880878,3720.4314776876295,3523.965166461321,3322.721336501909,3726.7798075551145,3529.299592492977,3333.094414738945,3730.397453561407,3504.1931240217305,3308.0220524947213,3704.610133212834,3455.4890887540914,3261.275006748793,3653.485296836734
53,1695,,21,1.0,1.0,,2021-10-27 18:34:57+00:00,,,,Methane,376,5134,6929,3340,1-sigma confidence interval,3.32,46.1,189.0,,,2021-10-27 18:34:57+00:00,,Sentinel-2/Kayrros,2,,195078.0,8.0,218645.0,195078.0,False,,195152.83333333334,195377.56666666668,195553.47777777776,194120.96666666667,191475.10333333333,AZ,3.8032,2021-10-27 18:13:45+00:00,0.0,2011.0,4694.095,True,21.2,True,TP,1.0,3521.6499775727734,3327.0600727154865,3717.6672248440104,3524.222279319656,3324.701907317715,3723.263368601984,3528.97577650249,3329.4477000467245,3727.5089467924477,3502.039749833969,3304.6076863767084,3699.0289411978115,3453.701442171808,3259.6411696064947,3643.8598894277798
54,1709,,35,1.0,1.0,,2021-10-27 18:34:57+00:00,,,,Methane,,4447,5582,3312,+/- 1 sigma,3.699061,,,,,2021-10-27 18:34:57+00:00,,Sentinel-2/Harvard,2,,195078.0,8.0,218645.0,195078.0,False,,195152.83333333334,195377.56666666668,195553.47777777776,194120.96666666667,191475.10333333333,AZ,3.8032,2021-10-27 18:13:45+00:00,0.0,2011.0,4694.095,True,21.2,True,TP,1.0,3520.408586550206,3321.4665067876294,3716.3057870863336,3523.3904676352054,3327.3615207207963,3722.5767788882295,3530.3431247823255,3330.3024320219583,3729.821917041937,3503.623683673206,3307.630205524064,3704.1235268313235,3455.759827860251,3264.4578413109457,3648.8042225854583
55,1718,,44,,,,2021-10-27 18:34:57+00:00,,,,Methane,260,2380,1940,2840,Min/max,4.2 [3.9-4.4] ,221,,,,2021-10-27 18:34:57+00:00,,Sentinel-2/SRON,2,,195078.0,8.0,218645.0,195078.0,False,,195152.83333333334,195377.56666666668,195553.47777777776,194120.96666666667,191475.10333333333,AZ,3.8032,2021-10-27 18:13:45+00:00,0.0,2011.0,4694.095,True,21.2,True,TP,1.0,3520.8757270633496,3325.512628345161,3717.6038898811125,3525.081177707611,3326.5715724600814,3725.9651370101633,3527.159275006594,3330.1349380643665,3725.525181165815,3501.6019214822604,3304.4172426473024,3699.3390395386004,3454.7439695304697,3258.1834323174457,3650.2665309846707
56,1638,,12,1.0,2.0,,2021-10-28 18:16:48+00:00,,,,Methane,120.00 ,1625 ,,,692,4.419 ,-103.5 ,,,,2021-10-28 18:16:48+00:00,,Landsat 8/UPV,1,,116668.0,8.0,218645.0,116668.0,False,,116825.9,116765.35,116573.96666666666,115473.97666666667,114725.47333333333,AZ,4.801633333333333,2021-10-28 18:05:30+00:00,0.0,2012.0,3237.54,True,11.3,True,TP,1.0,2108.4567822617364,1983.3001028969902,2232.986063713469,2106.8367768870717,1980.6079809018022,2229.2288959773505,2103.5232150820093,1982.6972350714582,2225.6815994096296,2082.814817874699,1960.0095498178366,2206.952368117301,2070.805016083377,1950.5752914541056,2192.905473597302
57,1652,,26,1.0,1.0,,2021-10-28 18:16:48+00:00,,,,Methane,280,2236,5136,363,1-sigma confidence interval,4,10,189,,,2021-10-28 18:16:48+00:00,,Landsat 8/Kayrros,1,,116668.0,8.0,218645.0,116668.0,False,,116825.9,116765.35,116573.96666666666,115473.97666666667,114725.47333333333,AZ,4.801633333333333,2021-10-28 18:05:30+00:00,0.0,2012.0,3237.54,True,11.3,True,TP,1.0,2107.341149252989,1981.1266802955877,2230.756007939958,2106.677700846771,1983.4698195493884,2229.5001249800584,2103.126530587738,1978.131580176555,2224.9481486416357,2083.9957871797847,1961.7603905331814,2204.8747682862713,2070.163745730568,1949.614098248279,2190.2502589031315
58,1671,,45,,,,2021-10-28 18:16:48+00:00,,,,Methane,FR,FR,FR,FR,FR,FR,FR,,,,2021-10-28 18:16:48+00:00,,Landsat 8/SRON,1,,116668.0,8.0,218645.0,116668.0,False,,116825.9,116765.35,116573.96666666666,115473.97666666667,114725.47333333333,AZ,4.801633333333333,2021-10-28 18:05:30+00:00,0.0,2012.0,3237.54,True,11.3,True,TP,1.0,2108.007540098477,1986.2965931668778,2231.1699628215797,2106.122327032724,1983.7408123387786,2230.108941924264,2102.059501039678,1977.4958432349576,2224.4346327294325,2083.7277236623772,1964.0360542697165,2205.849982708149,2069.6738028349982,1948.2833930675204,2190.4357873845715
59,1686,,12,1.0,2.0,,2021-10-28 18:16:48+00:00,,,,Methane,120.00 ,1735 ,18:16:48.2627780Z,28.38 ,710,4.81 ,,,,,2021-10-28 18:16:48+00:00,,Landsat 8/UPV,2,,116668.0,8.0,218645.0,116668.0,False,,116825.9,116765.35,116573.96666666666,115473.97666666667,114725.47333333333,AZ,4.801633333333333,2021-10-28 18:05:30+00:00,0.0,2012.0,3237.54,True,11.3,True,TP,1.0,2108.7710851091992,1984.9911872972161,2233.207225324602,2107.230689387925,1985.403622682273,2227.8798270907128,2103.640566445507,1979.352276927455,2226.788737642678,2083.248638981051,1960.8426826612995,2207.2990010323365,2070.2449727146986,1946.2365872048001,2191.841309788827
60,1700,,26,1.0,1.0,,2021-10-28 18:16:48+00:00,,,,Methane,280,2489,3024,1955,1-sigma confidence interval,4.6,45.59,189.0,,,2021-10-28 18:16:48+00:00,,Landsat 8/Kayrros,2,,116668.0,8.0,218645.0,116668.0,False,,116825.9,116765.35,116573.96666666666,115473.97666666667,114725.47333333333,AZ,4.801633333333333,2021-10-28 18:05:30+00:00,0.0,2012.0,3237.54,True,11.3,True,TP,1.0,2107.7468109105907,1984.9630294943695,2230.4040417878077,2107.2779045772268,1984.6656170010929,2228.037646297141,2102.706378214921,1982.0653168492533,2226.447525241552,2083.498156970347,1960.2489090148172,2207.3355655131522,2070.154529230256,1949.7269212143829,2190.8174361041965
61,1719,,45,,,,2021-10-28 18:16:48+00:00,,,,Methane,FR,FR,FR,FR,FR,FR,FR,,,,2021-10-28 18:16:48+00:00,,Landsat 8/SRON,2,,116668.0,8.0,218645.0,116668.0,False,,116825.9,116765.35,116573.96666666666,115473.97666666667,114725.47333333333,AZ,4.801633333333333,2021-10-28 18:05:30+00:00,0.0,2012.0,3237.54,True,11.3,True,TP,1.0,2107.377416257689,1982.6442248051796,2231.7754481666075,2105.929288599735,1982.0887320961463,2230.0577236225945,2103.142707325793,1980.659104096234,2228.3768708597536,2083.3420414857073,1962.4699908971688,2205.5705334085046,2068.9686247267255,1948.1415701699616,2192.9579067631585
62,1639,,13,1.0,1.0,,2021-10-29 18:24:58+00:00,,,,Methane,,0 ,,,,2.223 ,-89.5 ,,,,2021-10-29 18:24:58+00:00,,Sentinel-2/UPV,1,,281513.0,8.0,218645.0,281513.0,False,,282310.6666666667,282645.81666666665,282310.3777777778,278775.04333333333,262685.75833333336,AZ,4.908366666666667,2021-10-29 18:09:15+00:00,0.0,2013.0,4719.235,True,15.716666666666669,True,TP,1.0,5094.668239832188,4816.033467175936,5385.235564047793,5098.2702739435945,4820.729217655968,5388.692427211784,5093.799194618224,4819.765449291957,5378.673136788073,5029.781943195684,4758.917649041768,5309.723800269602,4739.895867894883,4478.286817232321,5004.45219337924
63,1648,,22,1.0,1.0,,2021-10-29 18:24:58+00:00,,,,Methane,348,4675,8052,2326,1-sigma confidence interval,2.6,1,189,,,2021-10-29 18:24:58+00:00,,Sentinel-2/Kayrros,1,,281513.0,8.0,218645.0,281513.0,False,,282310.6666666667,282645.81666666665,282310.3777777778,278775.04333333333,262685.75833333336,AZ,4.908366666666667,2021-10-29 18:09:15+00:00,0.0,2013.0,4719.235,True,15.716666666666669,True,TP,1.0,5092.949381064042,4815.070268995231,5384.412402137206,5098.764291184647,4821.130824912893,5385.943081620864,5093.977968840152,4816.840195099907,5379.3146668424115,5029.792008682348,4755.762405560286,5306.094490821587,4740.390582357853,4482.038130354785,4998.676023254888
64,1662,,36,1.0,1.0,,2021-10-29 18:24:58+00:00,,,,Methane,122,2762,3915,1609,+/- 1 sigma,2.448409,10.779561,UnknownSentinel2Direction,,,2021-10-29 18:24:58+00:00,,Sentinel-2/Harvard,1,,281513.0,8.0,218645.0,281513.0,False,,282310.6666666667,282645.81666666665,282310.3777777778,278775.04333333333,262685.75833333336,AZ,4.908366666666667,2021-10-29 18:09:15+00:00,0.0,2013.0,4719.235,True,15.716666666666669,True,TP,1.0,5093.597592811107,4820.010240326531,5381.475260352532,5102.081993219545,4823.06354523976,5389.810791481801,5093.605909175879,4816.549222285778,5377.865897506605,5031.421364618723,4759.327241231735,5314.541280213931,4739.497489113732,4479.3590660662,5006.990753473173
65,1672,,46,,,,2021-10-29 18:24:58+00:00,,,,Methane,0,0,0,0,0,0,0,,,,2021-10-29 18:24:58+00:00,,Sentinel-2/SRON,1,,281513.0,8.0,218645.0,281513.0,False,,282310.6666666667,282645.81666666665,282310.3777777778,278775.04333333333,262685.75833333336,AZ,4.908366666666667,2021-10-29 18:09:15+00:00,0.0,2013.0,4719.235,True,15.716666666666669,True,TP,1.0,5093.666243151615,4820.287358519681,5379.289803264659,5100.71119150598,4816.000225267104,5388.010825143208,5095.4636974905725,4817.287448379454,5380.639601073878,5030.665321618563,4755.898930396867,5311.068982482773,4740.413274631079,4480.157413824827,5013.5117949124115
66,1687,,13,1.0,1.0,,2021-10-29 18:24:58+00:00,,,,Methane,,0 ,,,,,,,,,2021-10-29 18:24:58+00:00,,Sentinel-2/UPV,2,,281513.0,8.0,218645.0,281513.0,False,,282310.6666666667,282645.81666666665,282310.3777777778,278775.04333333333,262685.75833333336,AZ,4.908366666666667,2021-10-29 18:09:15+00:00,0.0,2013.0,4719.235,True,15.716666666666669,True,TP,1.0,5092.708317480579,4809.466274193005,5379.673172167644,5099.993407099012,4818.884889131353,5383.231344417508,5091.540815277153,4813.928941868641,5375.259730819704,5033.7394004733715,4756.312392368165,5319.049070064821,4741.302540623014,4483.305706289613,5003.69706834597
67,1696,,22,1.0,1.0,,2021-10-29 18:24:58+00:00,,,,Methane,348,7267,10546,3988,1-sigma confidence interval,4.86,46.1,189.0,,,2021-10-29 18:24:58+00:00,,Sentinel-2/Kayrros,2,,281513.0,8.0,218645.0,281513.0,False,,282310.6666666667,282645.81666666665,282310.3777777778,278775.04333333333,262685.75833333336,AZ,4.908366666666667,2021-10-29 18:09:15+00:00,0.0,2013.0,4719.235,True,15.716666666666669,True,TP,1.0,5092.415047478241,4813.308491875234,5380.277326357625,5098.7189044193565,4822.356763388435,5393.452397258609,5091.122655373089,4817.0657639128685,5374.888799277601,5030.910259946329,4756.441232040799,5309.275063468233,4739.935985249171,4486.100096829222,5002.9967495598685
