,level_0,index,PerformerExperimentID,FacilityID,EquipmentUnitID,DateOfSurvey,Operator_Timestamp,StartTime,EndTime,SurveyTime,Gas,PlumeLength (hyperspectral technologies only),FacilityEmissionRate,FacilityEmissionRateUpper,FacilityEmissionRateLower,UncertaintyType,WindSpeed,WindDirection,TransitDirection,QC filter,NumberOfEmissionSourcesReported,Stanford_timestamp,WindType,OperatorSet,UnblindingStage,Notes,cr_quad_scfh,PipeSize_inch,MeterCode,cr_allmeters_scfh,Flag_field_recorded,cr_Coriolis_gps,cr_scfh_mean30,cr_scfh_mean60,cr_scfh_mean90,cr_scfh_mean300,cr_scfh_mean600,TestLocation,cr_start,cr_end,cr_idx,PlumeLength_m,PlumeEstablished,PlumeDevelopTime,PlumeSteady,tc_Classification,Detection,cr_kgh_CH4_mean30,cr_kgh_CH4_lower30,cr_kgh_CH4_upper30,cr_kgh_CH4_mean60,cr_kgh_CH4_lower60,cr_kgh_CH4_upper60,cr_kgh_CH4_mean90,cr_kgh_CH4_lower90,cr_kgh_CH4_upper90,cr_kgh_CH4_mean300,cr_kgh_CH4_lower300,cr_kgh_CH4_upper300,cr_kgh_CH4_mean600,cr_kgh_CH4_lower600,cr_kgh_CH4_upper600
34,1659,,33,1.0,1.0,,2021-10-22 18:34:54+00:00,,,,Methane,148,2102,3056,1148,+/- 1 sigma,1.764591,269.780224,UnknownSentinel2Direction,,,2021-10-22 18:34:54+00:00,,Sentinel-2/Harvard,1,,92870.1,4.0,218645.0,92870.1,False,,92537.35666666667,92536.41500000001,92699.32777777778,93015.67433333333,93858.35216666666,AZ,2021-10-22 18:16:57+00:00,0.0,2006.0,2148.9,True,17.95,True,TP,1.0,1662.8655739851258,1575.6503992568933,1759.4454249061478,1662.154054218792,1571.1455611125768,1759.640135939977,1670.8087201401152,1578.2124848738101,1767.5758435305227,1677.1609345211596,1595.468017117288,1771.0203297861376,1687.5713816366163,1592.6033410100326,1792.4602781949297
35,1668,,42,,,,2021-10-22 18:34:54+00:00,,,,Methane,330,1160,570,2590,Min/max,1.4 [0.6-3.2],92,,,,2021-10-22 18:34:54+00:00,,Sentinel-2/SRON,1,,92870.1,4.0,218645.0,92870.1,False,,92537.35666666667,92536.41500000001,92699.32777777778,93015.67433333333,93858.35216666666,AZ,2021-10-22 18:16:57+00:00,0.0,2006.0,2148.9,True,17.95,True,TP,1.0,1665.4981477703554,1576.5772946892894,1761.8666043838878,1666.3772853357061,1578.209551808586,1769.9692101241158,1671.3223797290377,1584.5286431788547,1766.5080165634577,1676.3652028810359,1594.4498035146476,1767.3378404180517,1691.079087719519,1597.5111888433903,1793.8998677456896
36,1683,,9,1.0,1.0,,2021-10-22 18:34:54+00:00,,,,Methane,164.92 ,2773 ,18:34:54.542039Z,111.71 ,893,2.08 ,,,,,2021-10-22 18:34:54+00:00,,Sentinel-2/UPV,2,,92870.1,4.0,218645.0,92870.1,False,,92537.35666666667,92536.41500000001,92699.32777777778,93015.67433333333,93858.35216666666,AZ,2021-10-22 18:16:57+00:00,0.0,2006.0,2148.9,True,17.95,True,TP,1.0,1667.659787313268,1582.591195136664,1761.4390344939118,1669.7897430078408,1582.4201397283089,1766.68850348939,1669.0232558663597,1582.8195851054527,1760.9444448044715,1676.1211574303861,1583.7117312648365,1762.3989857724953,1692.0425096611439,1598.0337868117251,1791.6006517559151
37,1693,,19,1.0,1.0,,2021-10-22 18:34:54+00:00,,,,Methane,0,0,,,,,,,,,2021-10-22 18:34:54+00:00,,Sentinel-2/Kayrros,2,,92870.1,4.0,218645.0,92870.1,False,,92537.35666666667,92536.41500000001,92699.32777777778,93015.67433333333,93858.35216666666,AZ,2021-10-22 18:16:57+00:00,0.0,2006.0,2148.9,True,17.95,True,TP,1.0,1668.0565164569236,1570.597299155673,1765.437844490183,1666.6966488592334,1573.4108398348228,1765.1156803399579,1669.3627177143508,1579.9902283956328,1757.4800356468393,1677.8880236647217,1583.9750347066663,1772.5443301469552,1691.9863937044022,1613.8236685685413,1788.5260190657707
38,1707,,33,1.0,1.0,,2021-10-22 18:34:54+00:00,,,,Methane,,2652,3335,1969,+/- 1 sigma,2.373983,,,,,2021-10-22 18:34:54+00:00,,Sentinel-2/Harvard,2,,92870.1,4.0,218645.0,92870.1,False,,92537.35666666667,92536.41500000001,92699.32777777778,93015.67433333333,93858.35216666666,AZ,2021-10-22 18:16:57+00:00,0.0,2006.0,2148.9,True,17.95,True,TP,1.0,1665.6543243559468,1575.2390769293677,1757.519674289889,1667.6025486146007,1577.5561110435335,1765.0382854791299,1671.8682457582886,1589.4738110318465,1767.1215539237464,1675.574279821684,1590.5237917110805,1772.8137294981107,1690.1495694335772,1600.9749010491,1793.5227648332584
39,1716,,42,,,,2021-10-22 18:34:54+00:00,,,,Methane,330,1500,1203,1790,Min/max,1.9 [1.4-2.3],113,,,,2021-10-22 18:34:54+00:00,,Sentinel-2/SRON,2,,92870.1,4.0,218645.0,92870.1,False,,92537.35666666667,92536.41500000001,92699.32777777778,93015.67433333333,93858.35216666666,AZ,2021-10-22 18:16:57+00:00,0.0,2006.0,2148.9,True,17.95,True,TP,1.0,1666.3091923824927,1573.026316276887,1741.5943571130094,1665.909712797999,1579.8387180756388,1755.4173522424805,1671.7775859608096,1590.5869894202028,1755.929020727786,1675.295360088837,1583.0289810555737,1758.1832084245402,1692.4523397497107,1602.536671383967,1792.8463985382855
40,1636,,10,1.0,1.0,,2021-10-24 18:25:02+00:00,,,,Methane,FR,FR,FR,FR,FR,,,,,,2021-10-24 18:25:02+00:00,,Sentinel-2/UPV,1,,225354.0,8.0,218645.0,225354.0,False,,225786.66666666666,225899.8,225898.02222222224,221737.36333333334,219167.52333333335,AZ,2021-10-24 18:11:05+00:00,0.0,2009.0,1956.56,True,13.95,True,TP,1.0,4068.6197826136563,3866.501201091892,4312.3832794854425,4065.888721724016,3844.771807503743,4286.070674388985,4069.720333774734,3859.9565653527284,4323.88441406929,3993.9236618256314,3799.8356675105547,4226.507783666122,3951.8734209502704,3729.796404949967,4188.489124633476
41,1646,,20,1.0,1.0,,2021-10-24 18:25:02+00:00,,,,Methane,cloudy,cloudy,,,,,,,,,2021-10-24 18:25:02+00:00,,Sentinel-2/Kayrros,1,,225354.0,8.0,218645.0,225354.0,False,,225786.66666666666,225899.8,225898.02222222224,221737.36333333334,219167.52333333335,AZ,2021-10-24 18:11:05+00:00,0.0,2009.0,1956.56,True,13.95,True,TP,1.0,4070.0307050653055,3859.7369189216415,4282.505425532841,4067.945046221514,3869.239558408017,4317.099693300165,4058.7647613514896,3844.891765302746,4288.722071763989,3989.8285568683073,3787.5260848497383,4218.3201330963075,3944.3311378204985,3733.2146298752573,4180.127549253464
42,1660,,34,1.0,1.0,,2021-10-24 18:25:02+00:00,,,,Methane,FR,FR,FR,FR,FR,FR,FR,UnknownSentinel2Direction,,,2021-10-24 18:25:02+00:00,,Sentinel-2/Harvard,1,,225354.0,8.0,218645.0,225354.0,False,,225786.66666666666,225899.8,225898.02222222224,221737.36333333334,219167.52333333335,AZ,2021-10-24 18:11:05+00:00,0.0,2009.0,1956.56,True,13.95,True,TP,1.0,4071.4877682665533,3882.5965472098133,4315.69040162887,4067.886817353972,3843.251485341577,4299.72146626113,4061.865958798937,3846.0196650522603,4316.626544737482,3987.4671049409435,3770.15682844705,4222.502362626373,3948.613397170254,3725.8261925744127,4183.6698540415455
43,1669,,43,,,,2021-10-24 18:25:02+00:00,,,,Methane,FR,FR,FR,FR,FR,FR,FR,,,,2021-10-24 18:25:02+00:00,,Sentinel-2/SRON,1,,225354.0,8.0,218645.0,225354.0,False,,225786.66666666666,225899.8,225898.02222222224,221737.36333333334,219167.52333333335,AZ,2021-10-24 18:11:05+00:00,0.0,2009.0,1956.56,True,13.95,True,TP,1.0,4070.379721212719,3863.704171921419,4270.067784727293,4073.4143039266364,3832.471197221788,4305.045818412849,4062.9407163921746,3855.9470981049726,4312.9363449003495,3997.6793707057536,3778.283649001598,4223.724161872531,3952.343271219101,3748.7349522520926,4173.791889155854
44,1684,,10,1.0,1.0,,2021-10-24 18:25:02+00:00,,,,Methane,,FR,FR,FR,FR,,,,,,2021-10-24 18:25:02+00:00,,Sentinel-2/UPV,2,,225354.0,8.0,218645.0,225354.0,False,,225786.66666666666,225899.8,225898.02222222224,221737.36333333334,219167.52333333335,AZ,2021-10-24 18:11:05+00:00,0.0,2009.0,1956.56,True,13.95,True,TP,1.0,4066.1474469677382,3855.935231406265,4290.807864020852,4070.5660968056113,3851.497792310658,4293.430997550936,4060.201806821406,3844.5140221817037,4276.224819657612,3987.153939632181,3776.29058071627,4222.372420322157,3944.091524166825,3718.5795681520385,4185.616210084963
45,1694,,20,1.0,1.0,,2021-10-24 18:25:02+00:00,,,,Methane,cloudy,cloudy,,,,,,,,,2021-10-24 18:25:02+00:00,,Sentinel-2/Kayrros,2,,225354.0,8.0,218645.0,225354.0,False,,225786.66666666666,225899.8,225898.02222222224,221737.36333333334,219167.52333333335,AZ,2021-10-24 18:11:05+00:00,0.0,2009.0,1956.56,True,13.95,True,TP,1.0,4058.02358980953,3844.4061332999327,4287.151824023179,4070.5154864383467,3857.0935902386063,4277.5859338251,4070.9826890010636,3845.0983621129276,4314.548577964533,3990.1329256820827,3775.0660386960285,4231.5121805150675,3942.9912041471225,3729.648069219217,4176.417126075948
46,1708,,34,1.0,1.0,,2021-10-24 18:25:02+00:00,,,,Methane,,FR,FR,FR,FR,FR,,,,,2021-10-24 18:25:02+00:00,,Sentinel-2/Harvard,2,,225354.0,8.0,218645.0,225354.0,False,,225786.66666666666,225899.8,225898.02222222224,221737.36333333334,219167.52333333335,AZ,2021-10-24 18:11:05+00:00,0.0,2009.0,1956.56,True,13.95,True,TP,1.0,4064.1079599884138,3852.1728220989007,4309.518164867725,4068.7599629281003,3839.6436917741203,4298.616976436802,4074.054030129591,3845.156119197101,4306.272005866205,3994.6312684711716,3773.6636556257367,4238.28867972421,3949.517092519676,3741.8288932590426,4159.463220917915
47,1717,,43,,,,2021-10-24 18:25:02+00:00,,,,Methane,FR,FR,FR,FR,FR,FR,FR,,,,2021-10-24 18:25:02+00:00,,Sentinel-2/SRON,2,,225354.0,8.0,218645.0,225354.0,False,,225786.66666666666,225899.8,225898.02222222224,221737.36333333334,219167.52333333335,AZ,2021-10-24 18:11:05+00:00,0.0,2009.0,1956.56,True,13.95,True,TP,1.0,4067.2361641084412,3859.223442814792,4306.199444932426,4067.5038338249915,3857.4145315044047,4290.081789194119,4075.8449248256256,3887.8308929645937,4282.123227054866,4005.011295034528,3774.5439144650104,4230.653340568574,3935.219935029678,3736.3645526721825,4125.378187188803
48,1637,,11,1.0,1.0,,2021-10-27 18:34:57+00:00,,,,Methane,184.39 ,5333 ,,,2108,4.881 ,-97.5 ,,,,2021-10-27 18:34:57+00:00,,Sentinel-2/UPV,1,,195078.0,8.0,218645.0,195078.0,False,,195152.83333333334,195377.56666666668,195553.47777777776,194120.96666666667,191475.10333333333,AZ,2021-10-27 18:13:45+00:00,0.0,2011.0,4694.095,True,21.2,True,TP,1.0,3512.477827220732,3331.825074662548,3722.0596488969554,3513.140604715374,3344.8757771740347,3716.2734867808963,3519.464575194777,3340.3316850756282,3717.3664835422414,3491.784629103642,3292.918606068075,3675.487948800961,3445.7703325467546,3266.724477147524,3652.1522727480974
49,1647,,21,1.0,1.0,,2021-10-27 18:34:57+00:00,,,,Methane,376,5614,9773,2634,1-sigma confidence interval,3.8,350,189,,,2021-10-27 18:34:57+00:00,,Sentinel-2/Kayrros,1,,195078.0,8.0,218645.0,195078.0,False,,195152.83333333334,195377.56666666668,195553.47777777776,194120.96666666667,191475.10333333333,AZ,2021-10-27 18:13:45+00:00,0.0,2011.0,4694.095,True,21.2,True,TP,1.0,3519.7276748630434,3334.7141270636976,3731.0038529210356,3515.4578192034774,3322.719260895932,3703.99987732067,3512.3420757123517,3329.3836758114635,3702.5481783090927,3492.088514035981,3311.540818509891,3680.77687094716,3443.939588754189,3235.521144832493,3639.52026974757
50,1661,,35,1.0,1.0,,2021-10-27 18:34:57+00:00,,,,Methane,187,5187,6956,3418,+/- 1 sigma,4.407491,7.410631,UnknownSentinel2Direction,,,2021-10-27 18:34:57+00:00,,Sentinel-2/Harvard,1,,195078.0,8.0,218645.0,195078.0,False,,195152.83333333334,195377.56666666668,195553.47777777776,194120.96666666667,191475.10333333333,AZ,2021-10-27 18:13:45+00:00,0.0,2011.0,4694.095,True,21.2,True,TP,1.0,3512.1551537035452,3331.2649139226005,3733.235628119512,3526.4305713852814,3331.5682398446547,3731.1032245386155,3523.250436316397,3341.040232830795,3710.0625622616626,3496.442264898737,3295.6841669294295,3695.50441541717,3448.795506017657,3274.1845643961137,3653.4182242685383
51,1670,,44,,,,2021-10-27 18:34:57+00:00,,,,Methane,260,2250,1440,2870,Min/max,3.8 [2.6-4.4],184,,,,2021-10-27 18:34:57+00:00,,Sentinel-2/SRON,1,,195078.0,8.0,218645.0,195078.0,False,,195152.83333333334,195377.56666666668,195553.47777777776,194120.96666666667,191475.10333333333,AZ,2021-10-27 18:13:45+00:00,0.0,2011.0,4694.095,True,21.2,True,TP,1.0,3515.604492245371,3337.588910416314,3736.5717539297,3521.692672827635,3322.0272096092613,3721.457706400568,3524.121825718346,3336.2562840901596,3729.7846933266096,3492.7152233838056,3300.4133792659327,3680.160274717171,3450.1684305906956,3242.2620575493906,3643.8974379199067
52,1685,,11,1.0,1.0,,2021-10-27 18:34:57+00:00,,,,Methane,184.39 ,4427 ,18:34:57.856604Z,132.57 ,1651,3.82 ,,,,,2021-10-27 18:34:57+00:00,,Sentinel-2/UPV,2,,195078.0,8.0,218645.0,195078.0,False,,195152.83333333334,195377.56666666668,195553.47777777776,194120.96666666667,191475.10333333333,AZ,2021-10-27 18:13:45+00:00,0.0,2011.0,4694.095,True,21.2,True,TP,1.0,3518.9525597936718,3318.9829247958587,3734.098861481889,3515.319164773399,3324.7296492563314,3739.0552969747278,3526.7844765550008,3341.82762060936,3730.26408627927,3490.7823921364575,3307.747261615837,3712.200995194697,3452.9759693799583,3255.765764413814,3663.744174109711
53,1695,,21,1.0,1.0,,2021-10-27 18:34:57+00:00,,,,Methane,376,5134,6929,3340,1-sigma confidence interval,3.32,46.1,189.0,,,2021-10-27 18:34:57+00:00,,Sentinel-2/Kayrros,2,,195078.0,8.0,218645.0,195078.0,False,,195152.83333333334,195377.56666666668,195553.47777777776,194120.96666666667,191475.10333333333,AZ,2021-10-27 18:13:45+00:00,0.0,2011.0,4694.095,True,21.2,True,TP,1.0,3519.140296114399,3338.680640111601,3723.0382021675537,3516.6415150353128,3317.505882300848,3718.4206639811587,3519.728821749054,3336.962964434934,3737.432374007613,3498.2304975792,3303.767976864754,3699.7119178921425,3450.261049969671,3269.1434603570337,3661.247751716191
54,1709,,35,1.0,1.0,,2021-10-27 18:34:57+00:00,,,,Methane,,4447,5582,3312,+/- 1 sigma,3.699061,,,,,2021-10-27 18:34:57+00:00,,Sentinel-2/Harvard,2,,195078.0,8.0,218645.0,195078.0,False,,195152.83333333334,195377.56666666668,195553.47777777776,194120.96666666667,191475.10333333333,AZ,2021-10-27 18:13:45+00:00,0.0,2011.0,4694.095,True,21.2,True,TP,1.0,3517.752017860045,3316.537282560335,3719.1649475239265,3512.966718751353,3316.351973502935,3704.5863838665123,3518.708050827046,3327.901167583758,3703.033550721559,3496.21673707768,3298.003318036196,3694.927191730603,3447.1422716430557,3254.9976268311625,3634.3705959722215
55,1718,,44,,,,2021-10-27 18:34:57+00:00,,,,Methane,260,2380,1940,2840,Min/max,4.2 [3.9-4.4] ,221,,,,2021-10-27 18:34:57+00:00,,Sentinel-2/SRON,2,,195078.0,8.0,218645.0,195078.0,False,,195152.83333333334,195377.56666666668,195553.47777777776,194120.96666666667,191475.10333333333,AZ,2021-10-27 18:13:45+00:00,0.0,2011.0,4694.095,True,21.2,True,TP,1.0,3516.1366892303677,3338.5738625107733,3722.0892031742274,3517.6497450278316,3322.9123972996626,3734.4296132893082,3517.915755517356,3310.8159806277426,3708.2102146935417,3496.4904474427103,3315.1810609929526,3701.7602022555866,3458.3202002026355,3280.467121006565,3656.706101355455
56,1638,,12,1.0,2.0,,2021-10-28 18:16:48+00:00,,,,Methane,120.00 ,1625 ,,,692,4.419 ,-103.5 ,,,,2021-10-28 18:16:48+00:00,,Landsat 8/UPV,1,,116668.0,8.0,218645.0,116668.0,False,,116825.9,116765.35,116573.96666666666,115473.97666666667,114725.47333333333,AZ,2021-10-28 18:05:30+00:00,0.0,2012.0,3237.54,True,11.3,True,TP,1.0,2105.555711341486,1987.4325478783421,2224.8131446859984,2097.7764495807155,1970.5860330153776,2221.0667945196524,2099.8478069033536,1980.8140695367217,2234.6722424441164,2077.7813705194926,1956.4093774809241,2207.3131979531213,2068.3042935089625,1942.8975926081496,2200.081891668136
57,1652,,26,1.0,1.0,,2021-10-28 18:16:48+00:00,,,,Methane,280,2236,5136,363,1-sigma confidence interval,4,10,189,,,2021-10-28 18:16:48+00:00,,Landsat 8/Kayrros,1,,116668.0,8.0,218645.0,116668.0,False,,116825.9,116765.35,116573.96666666666,115473.97666666667,114725.47333333333,AZ,2021-10-28 18:05:30+00:00,0.0,2012.0,3237.54,True,11.3,True,TP,1.0,2105.784118867428,1976.3352184167722,2241.5766851790754,2106.082334661654,1994.5032461444498,2238.7778210148845,2101.57146528493,1988.4688514464058,2230.322479036013,2081.013722274256,1961.0126890922843,2209.2888310911558,2072.1447048038617,1954.2908095821183,2192.982770986053
58,1671,,45,,,,2021-10-28 18:16:48+00:00,,,,Methane,FR,FR,FR,FR,FR,FR,FR,,,,2021-10-28 18:16:48+00:00,,Landsat 8/SRON,1,,116668.0,8.0,218645.0,116668.0,False,,116825.9,116765.35,116573.96666666666,115473.97666666667,114725.47333333333,AZ,2021-10-28 18:05:30+00:00,0.0,2012.0,3237.54,True,11.3,True,TP,1.0,2103.7192163339205,1986.967945548376,2232.0271815692163,2105.59864273137,1986.3383090991283,2237.267913883026,2098.6570893294083,1978.689296943931,2219.992589608421,2077.711982639175,1954.8860406495915,2206.8366356211745,2070.227840562459,1951.137454191796,2188.434754845341
59,1686,,12,1.0,2.0,,2021-10-28 18:16:48+00:00,,,,Methane,120.00 ,1735 ,18:16:48.2627780Z,28.38 ,710,4.81 ,,,,,2021-10-28 18:16:48+00:00,,Landsat 8/UPV,2,,116668.0,8.0,218645.0,116668.0,False,,116825.9,116765.35,116573.96666666666,115473.97666666667,114725.47333333333,AZ,2021-10-28 18:05:30+00:00,0.0,2012.0,3237.54,True,11.3,True,TP,1.0,2105.3245033190788,1993.3396347745543,2232.910635506166,2101.833504437555,1976.211248938768,2227.0551128222137,2101.030556832387,1978.4195299292987,2230.244542858022,2078.7770491176652,1955.957922408995,2210.2448993071685,2068.640874523577,1959.0198666361255,2187.5688593993204
60,1700,,26,1.0,1.0,,2021-10-28 18:16:48+00:00,,,,Methane,280,2489,3024,1955,1-sigma confidence interval,4.6,45.59,189.0,,,2021-10-28 18:16:48+00:00,,Landsat 8/Kayrros,2,,116668.0,8.0,218645.0,116668.0,False,,116825.9,116765.35,116573.96666666666,115473.97666666667,114725.47333333333,AZ,2021-10-28 18:05:30+00:00,0.0,2012.0,3237.54,True,11.3,True,TP,1.0,2103.8082058704263,1986.6628005027856,2236.6635404270055,2102.733284549999,1979.774051338115,2236.7301573929653,2097.1260959491224,1967.027811912427,2231.14002294704,2083.5134308911047,1965.0697950402825,2195.715766094817,2068.4583009398943,1955.6052789377359,2186.999863977673
61,1719,,45,,,,2021-10-28 18:16:48+00:00,,,,Methane,FR,FR,FR,FR,FR,FR,FR,,,,2021-10-28 18:16:48+00:00,,Landsat 8/SRON,2,,116668.0,8.0,218645.0,116668.0,False,,116825.9,116765.35,116573.96666666666,115473.97666666667,114725.47333333333,AZ,2021-10-28 18:05:30+00:00,0.0,2012.0,3237.54,True,11.3,True,TP,1.0,2103.0840008422665,1988.8514454903902,2227.6688711797588,2100.545977931618,1974.04490393539,2223.8523709903316,2097.3867094393772,1977.5515167632423,2234.2258915446473,2079.4394367728346,1952.2335318424705,2199.901281988034,2069.677248295119,1945.5428898270154,2187.3676745142507
62,1639,,13,1.0,1.0,,2021-10-29 18:24:58+00:00,,,,Methane,,0 ,,,,2.223 ,-89.5 ,,,,2021-10-29 18:24:58+00:00,,Sentinel-2/UPV,1,,281513.0,8.0,218645.0,281513.0,False,,282310.6666666667,282645.81666666665,282310.3777777778,278775.04333333333,262685.75833333336,AZ,2021-10-29 18:09:15+00:00,0.0,2013.0,4719.235,True,15.716666666666669,True,TP,1.0,5080.661905601345,4813.61628542157,5341.50331456011,5089.171804488049,4829.430878850973,5375.901533361816,5083.051797914148,4803.091474198014,5381.598707276147,5027.380169790505,4754.622244531842,5315.196912833779,4727.938674850639,4470.009256416729,5003.181294594204
63,1648,,22,1.0,1.0,,2021-10-29 18:24:58+00:00,,,,Methane,348,4675,8052,2326,1-sigma confidence interval,2.6,1,189,,,2021-10-29 18:24:58+00:00,,Sentinel-2/Kayrros,1,,281513.0,8.0,218645.0,281513.0,False,,282310.6666666667,282645.81666666665,282310.3777777778,278775.04333333333,262685.75833333336,AZ,2021-10-29 18:09:15+00:00,0.0,2013.0,4719.235,True,15.716666666666669,True,TP,1.0,5078.575369522168,4813.673297045589,5368.0799275067775,5083.7745581072895,4826.881374997303,5359.667871346292,5084.36429328095,4833.239373511993,5383.717458053512,5014.683545139104,4751.147571044579,5297.74347131439,4725.3527940509675,4482.154951493811,4962.679881477438
64,1662,,36,1.0,1.0,,2021-10-29 18:24:58+00:00,,,,Methane,122,2762,3915,1609,+/- 1 sigma,2.448409,10.779561,UnknownSentinel2Direction,,,2021-10-29 18:24:58+00:00,,Sentinel-2/Harvard,1,,281513.0,8.0,218645.0,281513.0,False,,282310.6666666667,282645.81666666665,282310.3777777778,278775.04333333333,262685.75833333336,AZ,2021-10-29 18:09:15+00:00,0.0,2013.0,4719.235,True,15.716666666666669,True,TP,1.0,5085.613574892077,4835.052350535171,5392.725384680871,5081.1712978762525,4829.805460669749,5398.675971648204,5091.509615783996,4814.774695239865,5403.852595025876,5009.808999607444,4747.300222066966,5274.573235404235,4729.84890784141,4471.775853528741,5013.904597361576
65,1672,,46,,,,2021-10-29 18:24:58+00:00,,,,Methane,0,0,0,0,0,0,0,,,,2021-10-29 18:24:58+00:00,,Sentinel-2/SRON,1,,281513.0,8.0,218645.0,281513.0,False,,282310.6666666667,282645.81666666665,282310.3777777778,278775.04333333333,262685.75833333336,AZ,2021-10-29 18:09:15+00:00,0.0,2013.0,4719.235,True,15.716666666666669,True,TP,1.0,5078.174141206389,4796.139559073394,5397.9119402266415,5087.91451690221,4811.856810471568,5378.0262533095565,5075.402748927211,4791.522337193561,5382.682216906762,5006.18753443701,4742.981732345742,5264.613788073614,4736.123307594425,4491.868298729288,5018.7485808522015
66,1687,,13,1.0,1.0,,2021-10-29 18:24:58+00:00,,,,Methane,,0 ,,,,,,,,,2021-10-29 18:24:58+00:00,,Sentinel-2/UPV,2,,281513.0,8.0,218645.0,281513.0,False,,282310.6666666667,282645.81666666665,282310.3777777778,278775.04333333333,262685.75833333336,AZ,2021-10-29 18:09:15+00:00,0.0,2013.0,4719.235,True,15.716666666666669,True,TP,1.0,5086.627070776802,4832.120526398649,5378.888894820479,5089.299733645699,4835.303430125849,5394.066197198487,5079.374537457503,4807.183018626311,5336.465989316127,5018.414483067501,4738.020906459489,5312.611652521104,4734.4943571498325,4472.935139291594,5021.040749538189
67,1696,,22,1.0,1.0,,2021-10-29 18:24:58+00:00,,,,Methane,348,7267,10546,3988,1-sigma confidence interval,4.86,46.1,189.0,,,2021-10-29 18:24:58+00:00,,Sentinel-2/Kayrros,2,,281513.0,8.0,218645.0,281513.0,False,,282310.6666666667,282645.81666666665,282310.3777777778,278775.04333333333,262685.75833333336,AZ,2021-10-29 18:09:15+00:00,0.0,2013.0,4719.235,True,15.716666666666669,True,TP,1.0,5091.906503624375,4835.527001350623,5373.901310060566,5095.443171125446,4829.424685827091,5348.134662547374,5085.779421663084,4806.219827234111,5380.89647806395,5022.030334428451,4751.685077360625,5313.833460107471,4727.691627549229,4493.467547925303,5006.981813171856
68,1710,,36,1.0,1.0,,2021-10-29 18:24:58+00:00,,,,Methane,,4757,5890,3624,+/- 1 sigma,4.727615,,,,,2021-10-29 18:24:58+00:00,,Sentinel-2/Harvard,2,,281513.0,8.0,218645.0,281513.0,False,,282310.6666666667,282645.81666666665,282310.3777777778,278775.04333333333,262685.75833333336,AZ,2021-10-29 18:09:15+00:00,0.0,2013.0,4719.235,True,15.716666666666669,True,TP,1.0,5085.220781050319,4832.9404273386,5394.160711342292,5096.571032369918,4826.079365917823,5402.439208421039,5082.32222422189,4805.044844308012,5343.90347699925,5028.113166537312,4767.872588598806,5283.206477775335,4727.858194965552,4475.980624162476,5003.564907554864
69,1720,,46,,,,2021-10-29 18:24:58+00:00,,,,Methane,0,0,0,0,0,0,0,,,,2021-10-29 18:24:58+00:00,,Sentinel-2/SRON,2,,281513.0,8.0,218645.0,281513.0,False,,282310.6666666667,282645.81666666665,282310.3777777778,278775.04333333333,262685.75833333336,AZ,2021-10-29 18:09:15+00:00,0.0,2013.0,4719.235,True,15.716666666666669,True,TP,1.0,5083.058111498125,4823.275743104795,5372.272420386865,5097.0359221193985,4827.80986479751,5399.239320810017,5093.013085422119,4807.0616151106,5378.282734665447,5018.173279127982,4729.72476798545,5323.191655155222,4734.442173505888,4502.682106434879,4998.023438678661
70,1641,,15,1.0,1.0,,2021-11-03 18:25:01+00:00,,,,Methane,111.35 ,1191 ,,,458,3.024 ,-87.8 ,,,,2021-11-03 18:25:01+00:00,,Sentinel-2/UPV,1,,76596.4,4.0,308188.0,76596.4,False,,76628.08333333333,76649.40666666666,76656.90777777779,77025.21666666666,77539.2735,AZ,2021-11-03 18:12:18+00:00,0.0,2016.0,2606.13,True,12.716666666666667,True,TP,1.0,1379.6565519560224,1302.5050547227079,1457.9734592569264,1381.0813098988137,1309.9079918960765,1467.5657932890517,1380.9437500362958,1307.1995937939948,1463.1533028852741,1387.4912065494216,1311.0493876638748,1468.8088435386717,1397.416644327586,1326.5100852890391,1474.0779757262974
71,1650,,24,1.0,1.0,,2021-11-03 18:25:01+00:00,,,,Methane,330,2823,5657,1016,1-sigma confidence interval,2.5,353,189,,,2021-11-03 18:25:01+00:00,,Sentinel-2/Kayrros,1,,76596.4,4.0,308188.0,76596.4,False,,76628.08333333333,76649.40666666666,76656.90777777779,77025.21666666666,77539.2735,AZ,2021-11-03 18:12:18+00:00,0.0,2016.0,2606.13,True,12.716666666666667,True,TP,1.0,1379.2781446116287,1307.2968318065261,1459.4537650338311,1381.6675358653754,1307.2546621945514,1448.7840591038084,1378.332248504352,1308.9316471515813,1457.3249373698118,1388.0696616578468,1309.3683631061458,1472.1311061041615,1399.7159185040355,1326.0966382219503,1476.248811148434
72,1664,,38,1.0,1.0,,2021-11-03 18:25:01+00:00,,,,Methane,115,1300,1878,722,+/- 1 sigma,2.595344,3.860544,UnknownSentinel2Direction,,,2021-11-03 18:25:01+00:00,,Sentinel-2/Harvard,1,,76596.4,4.0,308188.0,76596.4,False,,76628.08333333333,76649.40666666666,76656.90777777779,77025.21666666666,77539.2735,AZ,2021-11-03 18:12:18+00:00,0.0,2016.0,2606.13,True,12.716666666666667,True,TP,1.0,1379.7496193678783,1305.4620650992274,1462.522335647813,1381.5211231569938,1304.770522574911,1459.2352968333696,1383.4195816624826,1307.573101104585,1461.1050018269402,1384.9473669406966,1307.6018430876666,1457.3709414253701,1398.2810557923383,1324.4190334850575,1481.934982524104
