,level_0,index,PerformerExperimentID,FacilityID,EquipmentUnitID,DateOfSurvey,Operator_Timestamp,StartTime,EndTime,SurveyTime,Gas,PlumeLength (hyperspectral technologies only),FacilityEmissionRate,FacilityEmissionRateUpper,FacilityEmissionRateLower,UncertaintyType,WindSpeed,WindDirection,TransitDirection,QC filter,NumberOfEmissionSourcesReported,Stanford_timestamp,Round 3 test set,WindType,OperatorSet,UnblindingStage,Notes,Satellite,Team,UncertaintyTypeManual,WindSpeedLow,WindSpeedHigh,cr_quad_scfh,PipeSize_inch,MeterCode,cr_allmeters_scfh,Flag_field_recorded,cr_Coriolis_gps,cr_scfh_mean30,cr_scfh_mean60,cr_scfh_mean90,cr_scfh_mean300,cr_scfh_mean600,cr_scfh_mean900,TestLocation,Wind_MPS_mean30,Wind_MPS_mean60,Wind_MPS_mean90,Wind_MPS_mean300,Wind_MPS_mean600,Wind_MPS_mean900,Wind_dir_mean30,Wind_dir_mean60,Wind_dir_mean90,Wind_dir_mean300,Wind_dir_mean600,Wind_dir_mean900,cr_start,cr_end,cr_idx,PlumeLength_m,PlumeEstablished,PlumeDevelopTime,PlumeSteady,tc_Classification,Detection,cr_kgh_CH4_mean30,cr_kgh_CH4_lower30,cr_kgh_CH4_upper30,cr_kgh_CH4_mean60,cr_kgh_CH4_lower60,cr_kgh_CH4_upper60,cr_kgh_CH4_mean90,cr_kgh_CH4_lower90,cr_kgh_CH4_upper90,cr_kgh_CH4_mean300,cr_kgh_CH4_lower300,cr_kgh_CH4_upper300,cr_kgh_CH4_mean600,cr_kgh_CH4_lower600,cr_kgh_CH4_upper600,cr_kgh_CH4_mean900,cr_kgh_CH4_lower900,cr_kgh_CH4_upper900
10,1729,,4.0,1.0,1.0,,2021-10-16 18:36:26+00:00,,,,Methane,445,3778,,,1614,6.943938356,,,,,2021-10-16 18:36:26+00:00,,,PRISMA/UPV,2,,PRISMA,UPV,UT 1 sigma,,,129412.8,8.0,218645.0,129412.8,True,,129561.17000000029,130340.99833333351,127318.71066666699,130047.82086666867,131662.461933333,134751.22206666676,AZ,8.34799999999999,7.837500000000002,7.83988888888892,7.064633333333324,6.918116666666666,6.918116666666666,19.366666666666667,22.716666666666665,23.18888888888889,27.84,47.346666666666664,40.79555555555555,2021-10-16 18:11:14+00:00,0.0,2002.0,9804.84,True,25.2,True,TP,1.0,2336.6761058246816,2199.2542021236172,2473.489399981131,2342.376789707777,2211.2260479752886,2488.018266205748,2295.2643438154228,2162.52474069949,2424.0699180430875,2353.821828694937,2214.2516051586767,2499.871907408622,2409.7372230760798,2216.7023849290636,2631.932475667611,2535.874556037762,2226.478987776726,2806.890873546239
11,1753,,27.0,1.0,1.0,,2021-10-16 18:36:26+00:00,,,,Methane,703,3379,4328,2430,1-sigma confidence interval,6.18,15.1,191.0,,,2021-10-16 18:36:26+00:00,,,PRISMA/Kayrros,2,,PRISMA,Kayrros,+/- 1 sigma,,,129412.8,8.0,218645.0,129412.8,True,,129561.17000000029,130340.99833333351,127318.71066666699,130047.82086666867,131662.461933333,134751.22206666676,AZ,8.34799999999999,7.837500000000002,7.83988888888892,7.064633333333324,6.918116666666666,6.918116666666666,19.366666666666667,22.716666666666665,23.18888888888889,27.84,47.346666666666664,40.79555555555555,2021-10-16 18:11:14+00:00,0.0,2002.0,9804.84,True,25.2,True,TP,1.0,2336.776792313011,2201.480887117542,2470.501901435383,2342.579351028374,2199.2715882407283,2490.4660170626066,2287.5365909158136,2144.019135997973,2428.518239398462,2347.486252784577,2217.8414145362262,2483.5570587166076,2409.3128990391056,2212.288410367467,2610.898892990432,2522.7865484593285,2235.541534965852,2822.8885993750782
12,1678,,5.0,1.0,1.0,,2021-10-21 18:23:12+00:00,,,,Methane,1004.9,4985,,,1691,2.736019525,169.1555,,,,2021-10-21 18:23:12+00:00,,,PRISMA/UPV,1,,PRISMA,UPV,UT 1 sigma,,,248685.0,8.0,218645.0,248685.0,False,,249130.8666666673,249464.31666666604,250304.6333333328,248276.68666666705,239922.84333333347,237138.22888888817,AZ,3.081333333333346,3.663999999999969,3.743777777777775,4.048066666666671,3.9371333333333305,3.9371333333333305,35.333333333333336,38.86666666666667,41.91111111111111,34.9,36.96,38.57555555555555,2021-10-21 17:55:38+00:00,0.0,2005.0,6527.635,True,27.566666666666666,True,TP,1.0,4495.761991113632,4252.090739073942,4747.93005986107,4490.830730647597,4237.187788870399,4737.067278993607,4501.07021263765,4269.162132522841,4773.3983466461095,4480.399909698652,4232.0155378748095,4730.206423354167,4320.785067228647,4070.06419261095,4579.580477830859,4275.301803831948,4033.9254659612984,4523.580974704651
13,1702,,28.0,1.0,1.0,,2021-10-21 18:23:12+00:00,,,,Methane,1228,3561,4401,2721,1-sigma confidence interval,2.2,6,191,,,2021-10-21 18:23:12+00:00,,,PRISMA/Kayrros,1,,PRISMA,Kayrros,+/- 1 sigma,,,248685.0,8.0,218645.0,248685.0,False,,249130.8666666673,249464.31666666604,250304.6333333328,248276.68666666705,239922.84333333347,237138.22888888817,AZ,3.081333333333346,3.663999999999969,3.743777777777775,4.048066666666671,3.9371333333333305,3.9371333333333305,35.333333333333336,38.86666666666667,41.91111111111111,34.9,36.96,38.57555555555555,2021-10-21 17:55:38+00:00,0.0,2005.0,6527.635,True,27.566666666666666,True,TP,1.0,4495.1027665834745,4248.256216337633,4748.418072942838,4494.362173736591,4240.49146692734,4760.603764289235,4503.823364061355,4274.749138058223,4756.942975013115,4477.451980920231,4239.853433308556,4730.066881101395,4320.352054900385,4091.2557715976063,4529.977820370106,4278.337680008454,4064.701460563597,4530.909766481528
14,1730,,5.0,1.0,1.0,,2021-10-21 18:23:12+00:00,,,,Methane,1004.9,6469,,,2434,3.935766667,,,,,2021-10-21 18:23:12+00:00,,,PRISMA/UPV,2,,PRISMA,UPV,UT 1 sigma,,,248685.0,8.0,218645.0,248685.0,False,,249130.8666666673,249464.31666666604,250304.6333333328,248276.68666666705,239922.84333333347,237138.22888888817,AZ,3.081333333333346,3.663999999999969,3.743777777777775,4.048066666666671,3.9371333333333305,3.9371333333333305,35.333333333333336,38.86666666666667,41.91111111111111,34.9,36.96,38.57555555555555,2021-10-21 17:55:38+00:00,0.0,2005.0,6527.635,True,27.566666666666666,True,TP,1.0,4496.06279990982,4247.488038313034,4751.069742214756,4498.457944886159,4248.3191776610565,4762.2673102878525,4503.739292490357,4254.345638248117,4738.310479913909,4472.316925659558,4234.360773491848,4720.539711983175,4316.475411933679,4089.937568950528,4554.791590662198,4268.54638624431,4046.0381762186194,4506.8716086936565
15,1754,,28.0,1.0,1.0,,2021-10-21 18:23:12+00:00,,,,Methane,1228,4781,5727,3835,1-sigma confidence interval,3.89,42.9,191.0,,,2021-10-21 18:23:12+00:00,,,PRISMA/Kayrros,2,,PRISMA,Kayrros,+/- 1 sigma,,,248685.0,8.0,218645.0,248685.0,False,,249130.8666666673,249464.31666666604,250304.6333333328,248276.68666666705,239922.84333333347,237138.22888888817,AZ,3.081333333333346,3.663999999999969,3.743777777777775,4.048066666666671,3.9371333333333305,3.9371333333333305,35.333333333333336,38.86666666666667,41.91111111111111,34.9,36.96,38.57555555555555,2021-10-21 17:55:38+00:00,0.0,2005.0,6527.635,True,27.566666666666666,True,TP,1.0,4494.8529999288085,4251.383217221137,4747.722061928754,4486.560168740757,4239.225014774051,4755.315823405432,4503.555752386415,4271.0105745463425,4736.7405373945585,4469.576159512106,4228.57038413496,4727.648231337273,4320.037137744134,4081.1049403697025,4551.307377665688,4277.067563631003,4073.0747086513493,4522.556049160039
16,1679,,6.0,1.0,1.0,,2021-10-27 18:26:30+00:00,,,,Methane,1020.9,7226,,,2890,5.155525006,183.9472,,,,2021-10-27 18:26:30+00:00,,,PRISMA/UPV,1,,PRISMA,UPV,UT 1 sigma,,,188145.0,8.0,218645.0,188145.0,False,,187899.5999999997,188305.3000000003,188790.54444444456,190816.70666666978,192626.13333333013,182011.75111110907,AZ,3.937333333333333,4.453833333333335,4.421111111111116,4.0885333333333485,3.746483333333321,3.746483333333321,59.9,64.06666666666666,63.93333333333333,51.00666666666667,45.85333333333333,52.35333333333333,2021-10-27 18:13:45+00:00,0.0,2011.0,2812.0099999999998,True,12.75,True,TP,1.0,3388.5779294373096,3195.03319346733,3580.9224655870507,3387.9129752481413,3217.1013514182723,3578.3336681843066,3396.8324901094234,3224.693374044651,3590.8471885469335,3433.213625084791,3257.5506221606256,3623.1356019831956,3471.3946443825616,3291.3339910678224,3662.2862885629615,3276.5870925139607,3102.295821541792,3457.8685863523233
17,1703,,29.0,1.0,1.0,,2021-10-27 18:26:30+00:00,,,,Methane,422,5479,6821,4137,1-sigma confidence interval,3.8,350,191,,,2021-10-27 18:26:30+00:00,,,PRISMA/Kayrros,1,,PRISMA,Kayrros,+/- 1 sigma,,,188145.0,8.0,218645.0,188145.0,False,,187899.5999999997,188305.3000000003,188790.54444444456,190816.70666666978,192626.13333333013,182011.75111110907,AZ,3.937333333333333,4.453833333333335,4.421111111111116,4.0885333333333485,3.746483333333321,3.746483333333321,59.9,64.06666666666666,63.93333333333333,51.00666666666667,45.85333333333333,52.35333333333333,2021-10-27 18:13:45+00:00,0.0,2011.0,2812.0099999999998,True,12.75,True,TP,1.0,3390.950212424931,3196.277527021144,3583.6038280889316,3395.3185568938416,3199.5870219655862,3600.03846517944,3398.9292119924344,3192.5370441922323,3590.415026520318,3446.523744610483,3251.5504594026092,3642.481112691835,3469.238923758551,3287.4160745397894,3672.9631126334657,3281.7314828193153,3105.886415983556,3477.7166186486393
18,1731,,6.0,1.0,1.0,,2021-10-27 18:26:30+00:00,,,,Methane,1020.9,5645,,,2098,3.744716667,,,,,2021-10-27 18:26:30+00:00,,,PRISMA/UPV,2,,PRISMA,UPV,UT 1 sigma,,,188145.0,8.0,218645.0,188145.0,False,,187899.5999999997,188305.3000000003,188790.54444444456,190816.70666666978,192626.13333333013,182011.75111110907,AZ,3.937333333333333,4.453833333333335,4.421111111111116,4.0885333333333485,3.746483333333321,3.746483333333321,59.9,64.06666666666666,63.93333333333333,51.00666666666667,45.85333333333333,52.35333333333333,2021-10-27 18:13:45+00:00,0.0,2011.0,2812.0099999999998,True,12.75,True,TP,1.0,3390.7627954754726,3200.269386297407,3581.4696384285753,3400.6169206041236,3219.13082523083,3590.5932178823277,3393.270046828882,3209.123874412903,3581.502509280309,3435.8341465460335,3236.209465522392,3631.114891744246,3472.8114233195865,3277.493848651973,3683.486407783612,3283.750712146492,3101.3194491659415,3494.3216948891904
19,1755,,29.0,1.0,1.0,,2021-10-27 18:26:30+00:00,,,,Methane,422,5051,6454,3648,1-sigma confidence interval,3.36,46.7,191.0,,,2021-10-27 18:26:30+00:00,,,PRISMA/Kayrros,2,,PRISMA,Kayrros,+/- 1 sigma,,,188145.0,8.0,218645.0,188145.0,False,,187899.5999999997,188305.3000000003,188790.54444444456,190816.70666666978,192626.13333333013,182011.75111110907,AZ,3.937333333333333,4.453833333333335,4.421111111111116,4.0885333333333485,3.746483333333321,3.746483333333321,59.9,64.06666666666666,63.93333333333333,51.00666666666667,45.85333333333333,52.35333333333333,2021-10-27 18:13:45+00:00,0.0,2011.0,2812.0099999999998,True,12.75,True,TP,1.0,3391.222586352449,3198.6486701863164,3581.1639476172313,3398.2254511297833,3211.5336268399083,3597.7787455234507,3404.6074108628077,3223.933239965824,3598.7506412721264,3433.16377896094,3246.582071604874,3639.369121225327,3464.1225334194683,3279.9324254045046,3668.3636157203473,3275.411712551158,3096.995033011991,3455.345317702881
20,1680,,,1.0,1.0,,2021-11-02 18:29:00+00:00,,,,Methane,NT,NT,NT,NT,NT,,,,,,2021-11-02 18:29:00+00:00,,,PRISMA/UPV,1,,PRISMA,UPV,,,,61385.8,4.0,218645.0,61385.8,False,,61434.906666666364,61450.77333333364,61480.38666666674,60867.71533333642,57491.60733333091,55935.9708888869,AZ,1.1326666666666698,0.9378333333333304,0.968555555555555,1.056300000000003,0.9524166666666707,0.9524166666666707,308.23333333333335,270.0833333333333,285.6,292.16333333333336,280.835,266.94444444444446,2021-11-02 18:14:40+00:00,0.0,2014.0,827.58,True,14.333333333333334,True,TP,1.0,1108.2997148015306,1047.6871991625303,1169.0411951008994,1107.1090525783375,1044.8865694536455,1168.082919682433,1106.9329840031378,1048.293973986244,1166.6337402773397,1095.3442770764366,1039.0465371180771,1153.232110692015,1036.8915785329723,980.8937872575127,1099.6846652118384,1007.7393197751461,950.9353904104355,1068.7944596388995
21,1704,,,1.0,1.0,,2021-11-02 18:29:00+00:00,,,,Methane,NT,NT,NT,NT,NT,,,,,,2021-11-02 18:29:00+00:00,,,PRISMA/Kayrros,1,,PRISMA,Kayrros,,,,61385.8,4.0,218645.0,61385.8,False,,61434.906666666364,61450.77333333364,61480.38666666674,60867.71533333642,57491.60733333091,55935.9708888869,AZ,1.1326666666666698,0.9378333333333304,0.968555555555555,1.056300000000003,0.9524166666666707,0.9524166666666707,308.23333333333335,270.0833333333333,285.6,292.16333333333336,280.835,266.94444444444446,2021-11-02 18:14:40+00:00,0.0,2014.0,827.58,True,14.333333333333334,True,TP,1.0,1108.3108874271295,1047.926153094553,1169.7415536493577,1109.3624850158812,1049.6681833943776,1176.5906326474174,1104.1875204818234,1042.9765323243646,1163.2007305427414,1100.0316221611886,1038.7822998020706,1165.1647272559035,1038.2440151805893,982.578457917037,1099.2053850750951,1007.1249366121713,954.4671701168439,1066.8911753512668
22,1732,,,1.0,1.0,,2021-11-02 18:29:00+00:00,,,,Methane,NT,NT,NT,NT,NT,,,,,,2021-11-02 18:29:00+00:00,,,PRISMA/UPV,2,,PRISMA,UPV,,,,61385.8,4.0,218645.0,61385.8,False,,61434.906666666364,61450.77333333364,61480.38666666674,60867.71533333642,57491.60733333091,55935.9708888869,AZ,1.1326666666666698,0.9378333333333304,0.968555555555555,1.056300000000003,0.9524166666666707,0.9524166666666707,308.23333333333335,270.0833333333333,285.6,292.16333333333336,280.835,266.94444444444446,2021-11-02 18:14:40+00:00,0.0,2014.0,827.58,True,14.333333333333334,True,TP,1.0,1107.964983667224,1047.0053476386306,1170.8330711905812,1105.9639822697718,1047.0756860761367,1162.8010963742531,1107.7127662242933,1043.7796606955164,1172.0905353948356,1097.9102020927858,1035.4166448650658,1158.7236256272188,1034.8561573348138,978.6107827886378,1097.8442077964348,1007.4056054468663,959.7775379131149,1061.2587517053648
23,1756,,,1.0,1.0,,2021-11-02 18:29:00+00:00,,,,Methane,NT,NT,NT,NT,NT,,,,,,2021-11-02 18:29:00+00:00,,,PRISMA/Kayrros,2,,PRISMA,Kayrros,,,,61385.8,4.0,218645.0,61385.8,False,,61434.906666666364,61450.77333333364,61480.38666666674,60867.71533333642,57491.60733333091,55935.9708888869,AZ,1.1326666666666698,0.9378333333333304,0.968555555555555,1.056300000000003,0.9524166666666707,0.9524166666666707,308.23333333333335,270.0833333333333,285.6,292.16333333333336,280.835,266.94444444444446,2021-11-02 18:14:40+00:00,0.0,2014.0,827.58,True,14.333333333333334,True,TP,1.0,1108.5209343302997,1047.1934427536191,1170.3156815598195,1109.0010394292697,1055.1882093884483,1171.8279838801486,1107.9112034360646,1046.7186637705252,1169.8144182233623,1095.5403196495868,1036.5600002737958,1163.1107329837278,1035.4002724379284,982.5376402525967,1090.4121673073014,1007.0623145493623,954.3575466339023,1068.2645131269853
24,1681,,7.0,1.0,1.0,,2021-10-19 18:24:58+00:00,,,,Methane,170.88,5468,,,1446,1.481,-96.7,,,,2021-10-19 18:24:58+00:00,,,Sentinel-2/UPV,1,,Sentinel-2,UPV,UT 1 sigma,,,409664.08,8.0,218645.0,409664.08,False,,409695.3840000004,408949.2794999996,408024.5067777771,398437.5124333338,382612.9313666663,377712.3534999988,AZ,2.431666666666671,1.8085000000000109,1.662999999999996,1.9673333333333332,2.3976666666666606,2.3976666666666606,42.43333333333333,47.516666666666666,101.4,73.77,51.25666666666667,69.87666666666667,2021-10-19 18:05:36+00:00,0.0,2004.0,2874.49,True,19.366666666666667,True,TP,1.0,7393.581540898422,6990.396865940968,7812.906886455198,7361.936761853984,6951.115802386097,7734.780444893429,7351.109056751235,6965.3165262694365,7793.933688509662,7193.631969367571,6797.401809655588,7620.335887735948,6885.796858747868,6531.542989527101,7231.058669718295,6778.55599910542,6409.047969537937,7126.74906451746
