,level_0,index,PerformerExperimentID,FacilityID,EquipmentUnitID,DateOfSurvey,Operator_Timestamp,StartTime,EndTime,SurveyTime,Gas,PlumeLength (hyperspectral technologies only),FacilityEmissionRate,FacilityEmissionRateUpper,FacilityEmissionRateLower,UncertaintyType,WindSpeed,WindDirection,TransitDirection,QC filter,NumberOfEmissionSourcesReported,Stanford_timestamp,WindType,OperatorSet,UnblindingStage,Notes,cr_quad_scfh,PipeSize_inch,MeterCode,cr_allmeters_scfh,Flag_field_recorded,cr_Coriolis_gps,cr_scfh_mean30,cr_scfh_mean60,cr_scfh_mean90,TestLocation,cr_start,cr_end,cr_idx,PlumeLength_m,PlumeEstablished,PlumeSteady,tc_Classification,Detection,cr_kgh_CH4_mean30,cr_kgh_CH4_lower30,cr_kgh_CH4_upper30,cr_kgh_CH4_mean60,cr_kgh_CH4_lower60,cr_kgh_CH4_upper60,cr_kgh_CH4_mean90,cr_kgh_CH4_lower90,cr_kgh_CH4_upper90
20,857,403.0,F6,1.0,1.0,,2021-07-30 15:48:16+00:00,,,,Methane,174.7483906,117.4507156,133.75100940000002,101.1504218,,2.541,,,1.0,,2021-07-30 15:48:00+00:00,Sonic,CarbonMapper,3,,10769.3,2.0,162928.0,10769.3,False,,10738.906666666624,10744.933333333292,10746.722222222157,TX,2021-07-30 15:43:14+00:00,2021-07-30 15:54:44+00:00,2003.0,940.075,True,True,TP,1.0,173.56001884899914,164.90621765693405,182.0815390187242,173.67485966763851,165.07125940140327,182.29444407791325,173.8362396846272,165.11893819053608,182.47282965404136
21,465,11.0,11.0,1.0,1.0,,2021-07-30 15:50:20+00:00,,,,Methane,135.532284,305.91889039999995,409.1585529,202.6792279,,2.713584705,,,1.0,,2021-07-30 15:50:03+00:00,HRRR,CarbonMapper,1,,10746.5,2.0,162928.0,10746.5,False,,10698.509999999978,10696.368333333257,10650.931111111016,TX,2021-07-30 15:43:14+00:00,2021-07-30 15:54:44+00:00,2003.0,1231.255,True,True,TP,1.0,172.91450832997035,164.48972623685208,181.42597150525913,172.89318373951193,164.44907616362067,181.31839467917405,172.27327729201056,163.55672499086216,180.849668516943
22,689,235.0,7,1.0,1.0,,2021-07-30 15:50:20+00:00,,,,Methane,135.532284,292.02401860000003,384.8185988,199.22943850000001,,2.5903333330000002,,,1.0,,2021-07-30 15:50:03+00:00,Sonic,CarbonMapper,2,,10746.5,2.0,162928.0,10746.5,False,,10698.509999999978,10696.368333333257,10650.931111111016,TX,2021-07-30 15:43:14+00:00,2021-07-30 15:54:44+00:00,2003.0,1231.255,True,True,TP,1.0,172.97093635981585,164.38957423602545,181.6849237533654,172.70226507571664,164.13736507985664,181.2100413547736,172.24237005575705,163.55108978625034,180.74479886303797
23,858,404.0,F7,1.0,1.0,,2021-07-30 15:50:20+00:00,,,,Methane,196.3797342,258.11010719999996,293.67740939999993,222.542805,,2.5903333330000002,,,1.0,,2021-07-30 15:50:03+00:00,Sonic,CarbonMapper,3,,10746.5,2.0,162928.0,10746.5,False,,10698.509999999978,10696.368333333257,10650.931111111016,TX,2021-07-30 15:43:14+00:00,2021-07-30 15:54:44+00:00,2003.0,1231.255,True,True,TP,1.0,172.85080918303737,164.22523705064478,181.45655211017655,172.7444201746542,164.045497039852,181.47188501906922,172.22647650184817,163.44611486341154,180.966573064714
24,466,12.0,12.0,1.0,1.0,,2021-07-30 15:52:17+00:00,,,,Methane,93.43446901,228.1839536,294.7329399,161.6349673,,2.713584705,,,1.0,,2021-07-30 15:52:01+00:00,HRRR,CarbonMapper,1,,10666.4,2.0,162928.0,10666.4,False,,10695.516666666641,10665.244999999944,10638.891111111028,TX,2021-07-30 15:43:14+00:00,2021-07-30 15:54:44+00:00,2003.0,1570.6999999999998,True,True,TP,1.0,172.95791763016402,164.24016156845116,181.6647713606628,172.3705924681116,163.91992272654642,180.9761890004149,171.93772855561645,163.42484974434504,180.39075847624002
25,690,236.0,8,1.0,1.0,,2021-07-30 15:52:17+00:00,,,,Methane,93.43446901,239.150513,297.3432972,180.9577287,,2.844,,,1.0,,2021-07-30 15:52:01+00:00,Sonic,CarbonMapper,2,,10666.4,2.0,162928.0,10666.4,False,,10695.516666666641,10665.244999999944,10638.891111111028,TX,2021-07-30 15:43:14+00:00,2021-07-30 15:54:44+00:00,2003.0,1570.6999999999998,True,True,TP,1.0,172.95036692188322,164.48061753482693,181.64857941058307,172.4864425683999,164.0283148018589,180.981732764034,171.92510717434146,163.3675629086799,180.51615599374878
26,859,405.0,F8,1.0,1.0,,2021-07-30 15:52:17+00:00,,,,Methane,198.3859874,168.4771701,181.58825380000002,155.3660864,,2.844,,,1.0,,2021-07-30 15:52:01+00:00,Sonic,CarbonMapper,3,,10666.4,2.0,162928.0,10666.4,False,,10695.516666666641,10665.244999999944,10638.891111111028,TX,2021-07-30 15:43:14+00:00,2021-07-30 15:54:44+00:00,2003.0,1570.6999999999998,True,True,TP,1.0,172.88088736337187,164.2696943796048,181.49383814043844,172.49129466936225,164.0551593370131,181.00845117579664,171.91935222215025,163.29573778453036,180.41795945937014
27,467,13.0,13.0,1.0,1.0,,2021-07-30 15:54:31+00:00,,,,Methane,131.041978,,#VALUE!,#VALUE!,,2.713584705,,,0.0,,2021-07-30 15:54:10+00:00,HRRR,CarbonMapper,1,,10652.7,2.0,162928.0,10652.7,False,,10641.893333333299,10644.089999999942,10636.408888888815,TX,2021-07-30 15:43:14+00:00,2021-07-30 15:54:44+00:00,2003.0,1978.3000000000002,True,True,ER,-1.0,171.98804838991626,163.56252646781965,180.2824101376127,172.11316987968763,163.55476595263175,180.80603399089867,171.97038610129403,163.4500479023365,180.43640360539
28,468,14.0,14.0,1.0,1.0,,2021-07-30 15:56:20+00:00,,,,Methane,148.18906840000002,,#VALUE!,#VALUE!,,2.713584705,,,0.0,,2021-07-30 15:56:20+00:00,HRRR,CarbonMapper,1,,3182.2,2.0,162928.0,3182.2,False,,3194.633333333307,3207.699999999926,3214.9622222221265,TX,2021-07-30 15:54:44+00:00,2021-07-30 16:07:54+00:00,2004.0,282.425,True,True,ER,-1.0,51.57873548098264,44.41342273231088,58.810332344405055,51.76573745203912,44.68811156414796,58.738694339305994,51.902246662248636,44.88674646124323,58.93558174566417
29,469,15.0,15.0,1.0,1.0,,2021-07-30 15:58:22+00:00,,,,Methane,140.2640367,,#VALUE!,#VALUE!,,2.713584705,,,0.0,,2021-07-30 15:58:06+00:00,HRRR,CarbonMapper,1,,3161.7,2.0,162928.0,3161.7,False,,3147.373333333313,3154.866666666591,3162.9888888887804,TX,2021-07-30 15:54:44+00:00,2021-07-30 16:07:54+00:00,2004.0,486.68,True,True,ER,-1.0,50.8616226059144,43.92706291921646,58.048322856480645,50.967040379584034,43.92851645225442,57.96977781850934,51.09774288510572,44.065600516068066,58.05869413161477
30,470,16.0,16.0,1.0,1.0,,2021-07-30 16:00:28+00:00,,,,Methane,132.849539,,#VALUE!,#VALUE!,,2.610192272,,,0.0,,2021-07-30 16:00:11+00:00,HRRR,CarbonMapper,1,,3156.8,2.0,162928.0,3156.8,False,,3154.526666666644,3156.4916666665863,3149.7788888887844,TX,2021-07-30 15:54:44+00:00,2021-07-30 16:07:54+00:00,2004.0,771.385,True,True,ER,-1.0,50.77503786332264,43.821495588722165,57.78940357645039,50.92045756002288,43.83928680264022,58.02602829287964,51.0614769070098,43.97442308427855,58.17289431702091
31,471,17.0,17.0,1.0,1.0,,2021-07-30 16:02:40+00:00,,,,Methane,123.3288287,160.7826875,252.2714555,69.29391949,,2.610192272,,,1.0,,2021-07-30 16:02:23+00:00,HRRR,CarbonMapper,1,,3136.5,2.0,162928.0,3136.5,False,,3144.4033333333086,3145.386666666593,3148.0755555554533,TX,2021-07-30 15:54:44+00:00,2021-07-30 16:07:54+00:00,2004.0,1085.435,True,True,TP,1.0,50.93018099364801,43.860432690324664,58.03018404977072,50.87879833876921,43.74201317381029,57.853338139794204,50.90853651654755,43.931486872248435,57.83954747889519
32,691,237.0,9,1.0,1.0,,2021-07-30 16:02:40+00:00,,,,Methane,123.3288287,192.5348878,295.64136560000003,89.42841013,,3.125666667,,,1.0,,2021-07-30 16:02:23+00:00,Sonic,CarbonMapper,2,,3136.5,2.0,162928.0,3136.5,False,,3144.4033333333086,3145.386666666593,3148.0755555554533,TX,2021-07-30 15:54:44+00:00,2021-07-30 16:07:54+00:00,2004.0,1085.435,True,True,TP,1.0,50.592851082365705,43.44939196744347,57.636962040654204,50.721937348325994,43.82839667345387,57.77305836103446,50.759404421886536,43.84035758998228,57.811979792081324
33,860,406.0,F9,1.0,1.0,,2021-07-30 16:02:40+00:00,,,,Methane,192.4214125,115.54583459999999,127.3434642,103.748205,,3.125666667,,,1.0,,2021-07-30 16:02:23+00:00,Sonic,CarbonMapper,3,,3136.5,2.0,162928.0,3136.5,False,,3144.4033333333086,3145.386666666593,3148.0755555554533,TX,2021-07-30 15:54:44+00:00,2021-07-30 16:07:54+00:00,2004.0,1085.435,True,True,TP,1.0,50.99006016866788,44.03408635724332,58.01986353821615,50.884994099723656,43.80649741462096,58.040003224770864,50.77712089444221,43.76630833196672,57.970147082552366
34,472,18.0,18.0,1.0,1.0,,2021-07-30 16:04:41+00:00,,,,Methane,120.74767079999998,130.39374329999998,185.3080452,75.47944142,,2.610192272,,,1.0,,2021-07-30 16:04:23+00:00,HRRR,CarbonMapper,1,,3109.1,2.0,162928.0,3109.1,False,,3120.199999999976,3121.7316666665947,3129.2111111110053,TX,2021-07-30 15:54:44+00:00,2021-07-30 16:07:54+00:00,2004.0,1374.705,True,True,TP,1.0,50.4699282625399,43.33295230407674,57.69332330270266,50.583430156286575,43.593241885762495,57.6292483557023,50.56742183846291,43.613991203584135,57.729584269189886
35,692,238.0,10,1.0,1.0,,2021-07-30 16:04:41+00:00,,,,Methane,120.74767079999998,118.9110008,165.427405,72.39459662,,2.3803333330000003,,,1.0,,2021-07-30 16:04:23+00:00,Sonic,CarbonMapper,2,,3109.1,2.0,162928.0,3109.1,False,,3120.199999999976,3121.7316666665947,3129.2111111110053,TX,2021-07-30 15:54:44+00:00,2021-07-30 16:07:54+00:00,2004.0,1374.705,True,True,TP,1.0,50.52502981163364,43.476887954657855,57.49516974786084,50.399777245178676,43.24588312388981,57.49370102820123,50.65947407101041,43.68577401617968,57.58790072217439
36,861,407.0,F10,1.0,1.0,,2021-07-30 16:04:41+00:00,,,,Methane,191.6715941,64.44505976,74.23857337,54.65154615,,2.3803333330000003,,,1.0,,2021-07-30 16:04:23+00:00,Sonic,CarbonMapper,3,,3109.1,2.0,162928.0,3109.1,False,,3120.199999999976,3121.7316666665947,3129.2111111110053,TX,2021-07-30 15:54:44+00:00,2021-07-30 16:07:54+00:00,2004.0,1374.705,True,True,TP,1.0,50.51589183528807,43.44842533172206,57.567295264366784,50.44390593471182,43.61017361331746,57.33718034156198,50.580328081252176,43.53082084313304,57.612893022538216
37,473,19.0,191.0,1.0,1.0,,2021-07-30 16:07:01+00:00,,,,Methane,,,#VALUE!,#VALUE!,,,,,2.0,,2021-07-30 16:06:41+00:00,HRRR,CarbonMapper,1,,3069.0,2.0,162928.0,3069.0,False,,3055.5866666666407,3092.9749999999235,3088.4622222221255,TX,2021-07-30 15:54:44+00:00,2021-07-30 16:07:54+00:00,2004.0,1725.75,True,True,FN,0.0,49.303757119620684,42.05383139835933,56.365625666223515,50.00555983199554,42.94717526995933,57.11495698342166,49.96252194954644,42.85767988837986,57.06017668314029
38,474,20.0,192.0,1.0,1.0,,2021-07-30 16:08:56+00:00,,,,Methane,,,#VALUE!,#VALUE!,,,,,2.0,,2021-07-30 16:08:33+00:00,HRRR,CarbonMapper,1,,0.0,2.0,162928.0,0.0,False,,0.0,0.0,0.0,TX,2021-07-30 16:07:54+00:00,2021-07-30 16:24:44+00:00,2005.0,41.625000000000014,False,False,NE,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,475,21.0,193.0,1.0,1.0,,2021-07-30 16:10:55+00:00,,,,Methane,,,#VALUE!,#VALUE!,,,,,2.0,,2021-07-30 16:10:34+00:00,HRRR,CarbonMapper,1,,0.0,2.0,162928.0,0.0,False,,0.0,0.0,0.0,TX,2021-07-30 16:07:54+00:00,2021-07-30 16:24:44+00:00,2005.0,306.41499999999996,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,476,22.0,194.0,1.0,1.0,,2021-07-30 16:12:49+00:00,,,,Methane,,,#VALUE!,#VALUE!,,,,,2.0,,2021-07-30 16:12:29+00:00,HRRR,CarbonMapper,1,,0.0,2.0,162928.0,0.0,False,,0.0,0.0,0.0,TX,2021-07-30 16:07:54+00:00,2021-07-30 16:24:44+00:00,2005.0,649.555,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,477,23.0,195.0,1.0,1.0,,2021-07-30 16:14:53+00:00,,,,Methane,,,#VALUE!,#VALUE!,,,,,2.0,,2021-07-30 16:14:33+00:00,HRRR,CarbonMapper,1,,0.0,2.0,162928.0,0.0,False,,0.0,0.0,0.0,TX,2021-07-30 16:07:54+00:00,2021-07-30 16:24:44+00:00,2005.0,957.905,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,478,24.0,196.0,1.0,1.0,,2021-07-30 16:16:53+00:00,,,,Methane,,,#VALUE!,#VALUE!,,,,,2.0,,2021-07-30 16:16:33+00:00,HRRR,CarbonMapper,1,,0.0,2.0,162928.0,0.0,False,,0.0,0.0,0.0,TX,2021-07-30 16:07:54+00:00,2021-07-30 16:24:44+00:00,2005.0,1299.175,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,479,25.0,197.0,1.0,1.0,,2021-07-30 16:19:10+00:00,,,,Methane,,,#VALUE!,#VALUE!,,,,,2.0,,2021-07-30 16:18:52+00:00,HRRR,CarbonMapper,1,,0.0,2.0,162928.0,0.0,False,,0.0,0.0,0.0,TX,2021-07-30 16:07:54+00:00,2021-07-30 16:24:44+00:00,2005.0,1534.58,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
