time,flow_refined_scfh
10/19/2021 17:48:55,262141
10/19/2021 17:48:56,262141
10/19/2021 17:48:57,276461.8
10/19/2021 17:48:58,268900
10/19/2021 17:48:59,262524.9
10/19/2021 17:49:00,268318.6
10/19/2021 17:49:01,269127.6
10/19/2021 17:49:02,264207.9
10/19/2021 17:49:03,276566.2
10/19/2021 17:49:04,277487.7
10/19/2021 17:49:05,269318.1
10/19/2021 17:49:06,275415.6
10/19/2021 17:49:07,272254
10/19/2021 17:49:08,266732.9
10/19/2021 17:49:10,270823.8
10/19/2021 17:49:11,265684.4
10/19/2021 17:49:12,270161.8
10/19/2021 17:49:13,275224.4
10/19/2021 17:49:14,269651.4
10/19/2021 17:49:15,271852.1
10/19/2021 17:49:16,276848.8
10/19/2021 17:49:17,270542.1
10/19/2021 17:49:18,267721
10/19/2021 17:49:19,275062.9
10/19/2021 17:49:20,267928
10/19/2021 17:49:21,271178.8
10/19/2021 17:49:22,277226.6
10/19/2021 17:49:23,273077.2
10/19/2021 17:49:24,270790.8
10/19/2021 17:49:25,277744.2
10/19/2021 17:49:26,269208.7
10/19/2021 17:49:27,266379.6
10/19/2021 17:49:28,278793.3
10/19/2021 17:49:30,267903.3
10/19/2021 17:49:31,275152.6
10/19/2021 17:49:32,278163.7
10/19/2021 17:49:33,268436.1
10/19/2021 17:49:34,274257.1
10/19/2021 17:49:35,274296.1
10/19/2021 17:49:36,269717.1
10/19/2021 17:49:37,268759.1
10/19/2021 17:49:38,276286.4
10/19/2021 17:49:39,266045.6
10/19/2021 17:49:40,270305.2
10/19/2021 17:49:41,274412.3
10/19/2021 17:49:42,268087.3
10/19/2021 17:49:43,274267.3
10/19/2021 17:49:44,280546.8
10/19/2021 17:49:45,270773.2
10/19/2021 17:49:46,272183.4
10/19/2021 17:49:47,277831.5
10/19/2021 17:49:48,269404.8
10/19/2021 17:49:49,267114.3
10/19/2021 17:49:50,279261.1
10/19/2021 17:49:51,270640.3
10/19/2021 17:49:52,266403.8
10/19/2021 17:49:53,273856.1
10/19/2021 17:49:55,270303.7
10/19/2021 17:49:56,278164.7
10/19/2021 17:49:57,275713.4
10/19/2021 17:49:58,268279.3
10/19/2021 17:49:59,277085.7
10/19/2021 17:50:00,274602.1
10/19/2021 17:50:01,267143.8
10/19/2021 17:50:02,273207
10/19/2021 17:50:03,281215.6
10/19/2021 17:50:04,270341.3
10/19/2021 17:50:05,272659.5
10/19/2021 17:50:07,273229.4
10/19/2021 17:50:08,276629.7
10/19/2021 17:50:09,279024.2
10/19/2021 17:50:10,271952.7
10/19/2021 17:50:11,268362.2
10/19/2021 17:50:12,276556.8
10/19/2021 17:50:13,276563.2
10/19/2021 17:50:14,270927.1
10/19/2021 17:50:15,282863
10/19/2021 17:50:16,280631.8
10/19/2021 17:50:17,271145.3
10/19/2021 17:50:18,281418.1
10/19/2021 17:50:19,281640.1
10/19/2021 17:50:20,272809.3
10/19/2021 17:50:21,273772.8
10/19/2021 17:50:22,280760.5
10/19/2021 17:50:23,271610.4
10/19/2021 17:50:24,275789.6
10/19/2021 17:50:25,282190.2
10/19/2021 17:50:26,271526.1
10/19/2021 17:50:27,277062.8
10/19/2021 17:50:28,282614
10/19/2021 17:50:29,274668.6
10/19/2021 17:50:30,267808.1
10/19/2021 17:50:31,281900.8
10/19/2021 17:50:32,274104.8
10/19/2021 17:50:33,271118.4
10/19/2021 17:50:34,280577.6
10/19/2021 17:50:36,277829.8
10/19/2021 17:50:39,275740.7
10/19/2021 17:50:41,283104.7
10/19/2021 17:50:42,277238.3
10/19/2021 17:50:43,274694.5
10/19/2021 17:50:44,281505.9
10/19/2021 17:50:46,275136.3
10/19/2021 17:50:47,283113
10/19/2021 17:50:48,284672.8
10/19/2021 17:50:49,274398.4
10/19/2021 17:50:50,283063.9
10/19/2021 17:50:51,285461.2
10/19/2021 17:50:54,285783
10/19/2021 17:50:55,280983.8
10/19/2021 17:50:56,279148.8
10/19/2021 17:50:57,284789.8
10/19/2021 17:50:58,282634.7
10/19/2021 17:50:59,278750.7
10/19/2021 17:51:00,282333.1
10/19/2021 17:51:01,285826.6
10/19/2021 17:51:02,279601.4
10/19/2021 17:51:03,282627.3
10/19/2021 17:51:04,287127.1
10/19/2021 17:51:05,282523.4
10/19/2021 17:51:07,286985.5
10/19/2021 17:51:08,284102.2
10/19/2021 17:51:09,277228.5
10/19/2021 17:51:10,279632
10/19/2021 17:51:11,280937.2
10/19/2021 17:51:12,275782.6
10/19/2021 17:51:13,275767
10/19/2021 17:51:14,286035.3
10/19/2021 17:51:15,284378.8
10/19/2021 17:51:16,277291.6
10/19/2021 17:51:17,288206.2
10/19/2021 17:51:18,288142.2
10/19/2021 17:51:19,283372.1
10/19/2021 17:51:21,289249.9
10/19/2021 17:51:22,284430.1
10/19/2021 17:51:23,279948.1
10/19/2021 17:51:24,285108.4
10/19/2021 17:51:25,289723.3
10/19/2021 17:51:26,281943.4
10/19/2021 17:51:27,286369.7
10/19/2021 17:51:28,290611.6
10/19/2021 17:51:29,288049
10/19/2021 17:51:30,287559.1
10/19/2021 17:51:31,291967.9
10/19/2021 17:51:32,289122.6
10/19/2021 17:51:33,280753.7
10/19/2021 17:51:34,284124.7
10/19/2021 17:51:35,294367.5
10/19/2021 17:51:36,288550.7
10/19/2021 17:51:37,283383.4
10/19/2021 17:51:38,280865.9
10/19/2021 17:51:39,292358.3
10/19/2021 17:51:40,284338.3
10/19/2021 17:51:41,290416.4
10/19/2021 17:51:42,295075.2
10/19/2021 17:51:43,295102.4
10/19/2021 17:51:44,287856.9
10/19/2021 17:51:45,297705.3
10/19/2021 17:51:46,299680.8
10/19/2021 17:51:47,292820.3
10/19/2021 17:51:48,286479.8
10/19/2021 17:51:49,297707.7
10/19/2021 17:51:50,298003.2
10/19/2021 17:51:51,289636.3
10/19/2021 17:51:52,289974.4
10/19/2021 17:51:53,304488.4
10/19/2021 17:51:54,300012.4
10/19/2021 17:51:55,293358.8
10/19/2021 17:51:56,293308.2
10/19/2021 17:51:57,301605
10/19/2021 17:51:58,296269.3
10/19/2021 17:51:59,292786.3
10/19/2021 17:52:00,297787.2
10/19/2021 17:52:01,303301.7
10/19/2021 17:52:02,296256.2
10/19/2021 17:52:03,294226.9
10/19/2021 17:52:04,298735
10/19/2021 17:52:05,303872.8
10/19/2021 17:52:06,296460.6
10/19/2021 17:52:07,302798.6
10/19/2021 17:52:08,309052.2
10/19/2021 17:52:09,307757.3
10/19/2021 17:52:10,307757.3
10/19/2021 17:52:11,301996.3
10/19/2021 17:52:12,306664.3
10/19/2021 17:52:13,306088.6
10/19/2021 17:52:14,301158.8
10/19/2021 17:52:15,301569.1
10/19/2021 17:52:16,310919.5
10/19/2021 17:52:17,307059
10/19/2021 17:52:18,300874.3
10/19/2021 17:52:20,313965.8
10/19/2021 17:52:21,303443
10/19/2021 17:52:22,298983.4
10/19/2021 17:52:23,307026.7
10/19/2021 17:52:25,304685.8
10/19/2021 17:52:26,304722.7
10/19/2021 17:52:27,314324.4
10/19/2021 17:52:28,318180.2
10/19/2021 17:52:29,302711.7
10/19/2021 17:52:30,307354
10/19/2021 17:52:31,315612
10/19/2021 17:52:32,314402.3
10/19/2021 17:52:33,306056.3
10/19/2021 17:52:34,310352.8
10/19/2021 17:52:35,318788.6
10/19/2021 17:52:36,317186.3
10/19/2021 17:52:37,310951.9
10/19/2021 17:52:38,318052.3
10/19/2021 17:52:39,318598.6
10/19/2021 17:52:40,315704
10/19/2021 17:52:41,310062.3
10/19/2021 17:52:42,319322.5
10/19/2021 17:52:43,319707.6
10/19/2021 17:52:44,309433.7
10/19/2021 17:52:45,306815.5
10/19/2021 17:52:46,313953.7
10/19/2021 17:52:47,320529.8
10/19/2021 17:52:48,314798.3
10/19/2021 17:52:49,314498.9
10/19/2021 17:52:50,320056
10/19/2021 17:52:51,320489.3
10/19/2021 17:52:52,308153.7
10/19/2021 17:52:53,311265.8
10/19/2021 17:52:54,321065.8
10/19/2021 17:52:55,315357.3
10/19/2021 17:52:56,311200.9
10/19/2021 17:52:57,317070.3
10/19/2021 17:52:58,323512.5
10/19/2021 17:52:59,321631
10/19/2021 17:53:00,313842.7
10/19/2021 17:53:01,322685.3
10/19/2021 17:53:02,327061
10/19/2021 17:53:03,321053.3
10/19/2021 17:53:04,309859.9
10/19/2021 17:53:05,322470.3
10/19/2021 17:53:06,324709.1
10/19/2021 17:53:07,319895.8
10/19/2021 17:53:08,314474
10/19/2021 17:53:10,325387.4
10/19/2021 17:53:11,315765
10/19/2021 17:53:12,313038.3
10/19/2021 17:53:13,324668
10/19/2021 17:53:14,330648.9
10/19/2021 17:53:15,315561.6
10/19/2021 17:53:16,320577.4
10/19/2021 17:53:17,328611.5
10/19/2021 17:53:18,332412.8
10/19/2021 17:53:19,314989.8
10/19/2021 17:53:20,318792.7
10/19/2021 17:53:21,325116.6
10/19/2021 17:53:22,325520
10/19/2021 17:53:23,318077.7
10/19/2021 17:53:24,328635.6
10/19/2021 17:53:25,336064.72
10/19/2021 17:53:26,329578.6
10/19/2021 17:53:27,318757.6
10/19/2021 17:53:28,324749.2
10/19/2021 17:53:29,328564.3
10/19/2021 17:53:30,322566.2
10/19/2021 17:53:31,318384.1
10/19/2021 17:53:32,326536.7
10/19/2021 17:53:33,327945.7
10/19/2021 17:53:34,322507.8
10/19/2021 17:53:35,318552.69
10/19/2021 17:53:36,330136.9
10/19/2021 17:53:37,328159
10/19/2021 17:53:38,320354.1
10/19/2021 17:53:39,318996.1
10/19/2021 17:53:40,326366.8
10/19/2021 17:53:41,328487.2
10/19/2021 17:53:42,322654.1
10/19/2021 17:53:43,323445.9
10/19/2021 17:53:44,331565.6
10/19/2021 17:53:46,317299
10/19/2021 17:53:47,322709.8
10/19/2021 17:53:48,326914
10/19/2021 17:53:49,325097
10/19/2021 17:53:50,316478.6
10/19/2021 17:53:51,326179.5
10/19/2021 17:53:52,329584.1
10/19/2021 17:53:53,325921.5
10/19/2021 17:53:54,320012.9
10/19/2021 17:53:55,332489.8
10/19/2021 17:53:56,331388.4
10/19/2021 17:53:57,321634.4
10/19/2021 17:53:58,319665.2
10/19/2021 17:53:59,331794.6
10/19/2021 17:54:00,326741.7
10/19/2021 17:54:01,317039.8
10/19/2021 17:54:02,320559.9
10/19/2021 17:54:03,331967.9
10/19/2021 17:54:04,322455.1
10/19/2021 17:54:05,314861.7
10/19/2021 17:54:06,320647.6
10/19/2021 17:54:07,328048.8
10/19/2021 17:54:08,318259.3
10/19/2021 17:54:10,325682.9
10/19/2021 17:54:11,328585.8
10/19/2021 17:54:12,323968
10/19/2021 17:54:13,324780.2
10/19/2021 17:54:14,329951.8
10/19/2021 17:54:15,324205.8
10/19/2021 17:54:16,317358
10/19/2021 17:54:17,313718.9
10/19/2021 17:54:18,322602.9
10/19/2021 17:54:19,317861.6
10/19/2021 17:54:20,314102.9
10/19/2021 17:54:22,325512.7
10/19/2021 17:54:23,317878.7
10/19/2021 17:54:24,317008.5
10/19/2021 17:54:25,324382.1
10/19/2021 17:54:27,312235.3
10/19/2021 17:54:28,319245.1
10/19/2021 17:54:29,325042.3
10/19/2021 17:54:30,322454.3
10/19/2021 17:54:31,316181
10/19/2021 17:54:32,323702.1
10/19/2021 17:54:33,326579.5
10/19/2021 17:54:34,320681.7
10/19/2021 17:54:35,317250.9
10/19/2021 17:54:36,328212.7
10/19/2021 17:54:37,324149
10/19/2021 17:54:38,314617
10/19/2021 17:54:39,315338.3
10/19/2021 17:54:40,324647.9
10/19/2021 17:54:41,319985.3
10/19/2021 17:54:42,312972.5
10/19/2021 17:54:43,317112.6
10/19/2021 17:54:44,327023.5
10/19/2021 17:54:45,313488.7
10/19/2021 17:54:46,315665.4
10/19/2021 17:54:47,325383.4
10/19/2021 17:54:49,313286.6
10/19/2021 17:54:50,323088.9
10/19/2021 17:54:51,325590.2
10/19/2021 17:54:52,318399
10/19/2021 17:54:53,310653.4
10/19/2021 17:54:54,324433.4
10/19/2021 17:54:55,316903.1
10/19/2021 17:54:59,310352.3
10/19/2021 17:55:00,310127.2
10/19/2021 17:55:01,315008.5
10/19/2021 17:55:02,321337.1
10/19/2021 17:55:03,312862.9
10/19/2021 17:55:05,316639.4
10/19/2021 17:55:06,312678.5
10/19/2021 17:55:07,311217.8
10/19/2021 17:55:08,317750
10/19/2021 17:55:09,316636.2
10/19/2021 17:55:10,308011.7
10/19/2021 17:55:12,316562.9
10/19/2021 17:55:13,310424.3
10/19/2021 17:55:14,306840.3
10/19/2021 17:55:15,312901.4
10/19/2021 17:55:16,317155.3
10/19/2021 17:55:17,305044.7
10/19/2021 17:55:18,309876.4
10/19/2021 17:55:19,315419.7
10/19/2021 17:55:20,312731.1
10/19/2021 17:55:21,303753.6
10/19/2021 17:55:22,312705.9
10/19/2021 17:55:23,315814.1
10/19/2021 17:55:24,307838.2
10/19/2021 17:55:25,311802
10/19/2021 17:55:26,318627.8
10/19/2021 17:55:27,314504.8
10/19/2021 17:55:28,306734.1
10/19/2021 17:55:29,312812.3
10/19/2021 17:55:30,317224.5
10/19/2021 17:55:31,309287.6
10/19/2021 17:55:32,312608.4
10/19/2021 17:55:33,316474.8
10/19/2021 17:55:34,317477.3
10/19/2021 17:55:35,307632.9
10/19/2021 17:55:36,316067.8
10/19/2021 17:55:37,318293.7
10/19/2021 17:55:38,311388.8
10/19/2021 17:55:39,317288.4
10/19/2021 17:55:40,324032.6
10/19/2021 17:55:41,317683.1
10/19/2021 17:55:42,313645.9
10/19/2021 17:55:44,317003.1
10/19/2021 17:55:45,310407.4
10/19/2021 17:55:46,317344.2
10/19/2021 17:55:47,324553.8
10/19/2021 17:55:48,320052.9
10/19/2021 17:55:49,321168.6
10/19/2021 17:55:50,330962.3
10/19/2021 17:55:51,332376.4
10/19/2021 17:55:53,319991.4
10/19/2021 17:55:54,332764.3
10/19/2021 17:55:55,330359.3
10/19/2021 17:55:56,323475.5
10/19/2021 17:55:57,329378.9
10/19/2021 17:55:58,337820
10/19/2021 17:55:59,331230.8
10/19/2021 17:56:02,334976.7
10/19/2021 17:56:03,335086.8
10/19/2021 17:56:04,340237.68
10/19/2021 17:56:07,335058.5
10/19/2021 17:56:08,349376.32
10/19/2021 17:56:09,346718.4
10/19/2021 17:56:10,340998.2
10/19/2021 17:56:11,354376.6
10/19/2021 17:56:12,351227.28
10/19/2021 17:56:13,345008
10/19/2021 17:56:14,343973.28
10/19/2021 17:56:15,353242.2
10/19/2021 17:56:16,347478.6
10/19/2021 17:56:17,345450.48
10/19/2021 17:56:18,352907.8
10/19/2021 17:56:19,356634.4
10/19/2021 17:56:21,355402.72
10/19/2021 17:56:22,365826.32
10/19/2021 17:56:23,359478.72
10/19/2021 17:56:25,363942.8
10/19/2021 17:56:26,363120.2
10/19/2021 17:56:27,358280.48
10/19/2021 17:56:28,357247.2
10/19/2021 17:56:30,366786.48
10/19/2021 17:56:31,358194.2
10/19/2021 17:56:32,364106.88
10/19/2021 17:56:34,365110.48
10/19/2021 17:56:35,364254.8
10/19/2021 17:56:36,370072.2
10/19/2021 17:56:37,375276.88
10/19/2021 17:56:38,366394.6
10/19/2021 17:56:39,370629.68
10/19/2021 17:56:40,379672.4
10/19/2021 17:56:41,379929
10/19/2021 17:56:42,375441.28
10/19/2021 17:56:43,373478.88
10/19/2021 17:56:44,384768.2
10/19/2021 17:56:45,380449.2
10/19/2021 17:56:46,378216.08
10/19/2021 17:56:47,379890.72
10/19/2021 17:56:48,379482
10/19/2021 17:56:49,376711.2
10/19/2021 17:56:50,377320.48
10/19/2021 17:56:51,389297.68
10/19/2021 17:56:52,387933.92
10/19/2021 17:56:53,383017.68
10/19/2021 17:56:54,382507.92
10/19/2021 17:56:55,388049.28
10/19/2021 17:56:56,389689
10/19/2021 17:56:57,384371.4
10/19/2021 17:56:58,388016.88
10/19/2021 17:56:59,393969.4
10/19/2021 17:57:00,400575.28
10/19/2021 17:57:01,393709
10/19/2021 17:57:02,395670.8
10/19/2021 17:57:03,398603.12
10/19/2021 17:57:04,399909.2
10/19/2021 17:57:05,397723.12
10/19/2021 17:57:06,398140.72
10/19/2021 17:57:07,405682.72
10/19/2021 17:57:08,409914.2
10/19/2021 17:57:09,396416.68
10/19/2021 17:57:10,401390.8
10/19/2021 17:57:12,409929.12
10/19/2021 17:57:13,402687.6
10/19/2021 17:57:15,412563.4
10/19/2021 17:57:16,413282.48
10/19/2021 17:57:17,409742.8
10/19/2021 17:57:19,421742
10/19/2021 17:57:20,424851.8
10/19/2021 17:57:21,420797.28
10/19/2021 17:57:22,415032.48
10/19/2021 17:57:23,422459.4
10/19/2021 17:57:24,413856
10/19/2021 17:57:25,405279
10/19/2021 17:57:26,392607.2
10/19/2021 17:57:27,393003.08
10/19/2021 17:57:28,401177.52
10/19/2021 17:57:29,397140.08
10/19/2021 17:57:30,390240.2
10/19/2021 17:57:31,391325.28
10/19/2021 17:57:33,384085.52
10/19/2021 17:57:34,361193.52
10/19/2021 17:57:35,340409.28
10/19/2021 17:57:36,322325.6
10/19/2021 17:57:37,305384.5
10/19/2021 17:57:38,300155.2
10/19/2021 17:57:39,292494.7
10/19/2021 17:57:40,290326.8
10/19/2021 17:57:42,285609.6
10/19/2021 17:57:43,285621.3
10/19/2021 17:57:44,283785.9
10/19/2021 17:57:46,283165.2
10/19/2021 17:57:47,282718.4
10/19/2021 17:57:48,281742.2
10/19/2021 17:57:49,280775.1
10/19/2021 17:57:50,281183.6
10/19/2021 17:57:51,280606.4
10/19/2021 17:57:52,279797.8
10/19/2021 17:57:53,280799
10/19/2021 17:57:54,279947.5
10/19/2021 17:57:55,277977.6
10/19/2021 17:57:56,278558.5
10/19/2021 17:57:57,278397.7
10/19/2021 17:57:58,276960.7
10/19/2021 17:57:59,277739.3
10/19/2021 17:58:00,277057.8
10/19/2021 17:58:01,275371.4
10/19/2021 17:58:02,275155.1
10/19/2021 17:58:03,276301.2
10/19/2021 17:58:04,273218.4
10/19/2021 17:58:05,274098.1
10/19/2021 17:58:06,273994.5
10/19/2021 17:58:07,271664.2
10/19/2021 17:58:08,269823.5
10/19/2021 17:58:09,270605.3
10/19/2021 17:58:10,269611.2
10/19/2021 17:58:11,269109.8
10/19/2021 17:58:12,269042.1
10/19/2021 17:58:13,265941.1
10/19/2021 17:58:14,264697.5
10/19/2021 17:58:16,262974.2
10/19/2021 17:58:17,262292.6
10/19/2021 17:58:18,262684.6
10/19/2021 17:58:19,261226.5
10/19/2021 17:58:20,260148.4
10/19/2021 17:58:21,260783.8
10/19/2021 17:58:22,259826.8
10/19/2021 17:58:24,256920.5
10/19/2021 17:58:25,254328.1
10/19/2021 17:58:26,252538.7
10/19/2021 17:58:27,252573.5
10/19/2021 17:58:28,249514.8
10/19/2021 17:58:29,248147.4
10/19/2021 17:58:30,250067.7
10/19/2021 17:58:31,247589.7
10/19/2021 17:58:32,247916.6
10/19/2021 17:58:33,247189.4
10/19/2021 17:58:34,245699.8
10/19/2021 17:58:35,245325.1
10/19/2021 17:58:36,244967.3
10/19/2021 17:58:37,242096.1
10/19/2021 17:58:38,240639.1
10/19/2021 17:58:39,241417.8
10/19/2021 17:58:40,240175
10/19/2021 17:58:42,241336.5
10/19/2021 17:58:43,239197.9
10/19/2021 17:58:44,237543
10/19/2021 17:58:45,235838.2
10/19/2021 17:58:46,249775.7
10/19/2021 17:58:47,260308.1
10/19/2021 17:58:48,266563
10/19/2021 17:58:52,275114.6
10/19/2021 17:58:53,275633.5
10/19/2021 17:58:54,276234.7
10/19/2021 17:58:55,273468.3
10/19/2021 17:58:57,275010.9
10/19/2021 17:58:58,272975.5
10/19/2021 17:58:59,272183.7
10/19/2021 17:59:00,273648.8
10/19/2021 17:59:01,271482.1
10/19/2021 17:59:02,271337.6
10/19/2021 17:59:03,272538.7
10/19/2021 17:59:04,270187.1
10/19/2021 17:59:05,270859
10/19/2021 17:59:07,267763.1
10/19/2021 17:59:08,268912.4
10/19/2021 17:59:09,269223.3
10/19/2021 17:59:10,266397.2
10/19/2021 17:59:11,266641.1
10/19/2021 17:59:12,267570.9
10/19/2021 17:59:13,264880.3
10/19/2021 17:59:14,265351.9
10/19/2021 17:59:15,265575.1
10/19/2021 17:59:16,262069.8
10/19/2021 17:59:17,264027.6
10/19/2021 17:59:18,263610.3
10/19/2021 17:59:19,261881.9
10/19/2021 17:59:20,260055
10/19/2021 17:59:21,260804.8
10/19/2021 17:59:22,259413.4
10/19/2021 17:59:23,261883.7
10/19/2021 17:59:24,261165.4
10/19/2021 17:59:25,258498.8
10/19/2021 17:59:26,259848.3
10/19/2021 17:59:27,258513.3
10/19/2021 17:59:28,256256.6
10/19/2021 17:59:29,256387.6
10/19/2021 17:59:30,256574.2
10/19/2021 17:59:31,254018.9
10/19/2021 17:59:32,255688.7
10/19/2021 17:59:33,257664
10/19/2021 17:59:34,251823.2
