datetime,channel_1,channel_2,channel_3,channel_4
10/21/21 19:49:39,-531.4,>Range,>Range,0.9
10/21/21 19:49:40,-539.1,>Range,>Range,0.9
10/21/21 19:49:41,-543.9,>Range,>Range,0.9
10/21/21 19:49:42,-545.7,>Range,>Range,0.9
10/21/21 19:49:43,-552.3,>Range,>Range,0.9
10/21/21 19:49:44,-555.4,>Range,>Range,0.9
10/21/21 19:49:45,-547.5,>Range,>Range,0.9
10/21/21 19:49:46,-537.4,>Range,>Range,0.9
10/21/21 19:49:47,-537.4,>Range,>Range,0.9
10/21/21 19:49:48,-536.1,>Range,>Range,0.9
10/21/21 19:49:49,-533.5,>Range,>Range,0.9
10/21/21 19:49:50,-533.1,>Range,>Range,0.9
10/21/21 19:49:51,-542.2,>Range,>Range,0.9
10/21/21 19:49:52,-542.8,>Range,>Range,0.9
10/21/21 19:49:53,-541,>Range,>Range,0.9
10/21/21 19:49:54,-547.1,>Range,>Range,0.9
10/21/21 19:49:55,-544.6,>Range,>Range,0.9
10/21/21 19:49:56,-547.6,>Range,>Range,0.9
10/21/21 19:49:57,-552.3,>Range,>Range,0.9
10/21/21 19:49:58,-545.1,>Range,>Range,0.9
10/21/21 19:49:59,-544.6,>Range,>Range,0.9
10/21/21 19:50:00,-536.5,>Range,>Range,0.9
10/21/21 19:50:01,-535.5,>Range,>Range,0.9
10/21/21 19:50:02,-537.2,>Range,>Range,0.9
10/21/21 19:50:03,-534.3,>Range,>Range,0.9
10/21/21 19:50:04,-525.3,>Range,>Range,0.9
10/21/21 19:50:05,-517.7,>Range,>Range,0.9
10/21/21 19:50:06,-523.7,>Range,>Range,0.9
10/21/21 19:50:07,-531,>Range,>Range,0.9
10/21/21 19:50:08,-528.4,>Range,>Range,0.9
10/21/21 19:50:09,-517.9,>Range,>Range,0.9
10/21/21 19:50:10,-514.7,>Range,>Range,0.9
10/21/21 19:50:11,-510.7,>Range,>Range,0.9
10/21/21 19:50:12,-507.9,>Range,>Range,0.9
10/21/21 19:50:13,-517.8,>Range,>Range,0.9
10/21/21 19:50:14,-527.9,>Range,>Range,0.9
10/21/21 19:50:15,-530.7,>Range,>Range,0.9
10/21/21 19:50:16,-534.6,>Range,>Range,0.9
10/21/21 19:50:17,-538.4,>Range,>Range,0.9
10/21/21 19:50:18,-538.7,>Range,>Range,0.9
10/21/21 19:50:19,-538.8,>Range,>Range,0.9
10/21/21 19:50:20,-535,>Range,>Range,0.9
10/21/21 19:50:21,-527.7,>Range,>Range,0.9
10/21/21 19:50:22,-518.7,>Range,>Range,0.9
10/21/21 19:50:23,-512.1,>Range,>Range,0.9
10/21/21 19:50:24,-511,>Range,>Range,0.9
10/21/21 19:50:25,-518.5,>Range,>Range,0.9
10/21/21 19:50:26,-528.3,>Range,>Range,0.9
10/21/21 19:50:27,-531.5,>Range,>Range,0.9
10/21/21 19:50:28,-535.1,>Range,>Range,0.9
10/21/21 19:50:29,-537,>Range,>Range,0.9
10/21/21 19:50:30,-536.6,>Range,>Range,0.9
10/21/21 19:50:31,-531.2,>Range,>Range,0.9
10/21/21 19:50:32,-530.4,>Range,>Range,0.9
10/21/21 19:50:33,-534.5,>Range,>Range,0.9
10/21/21 19:50:34,-536.2,>Range,>Range,0.9
10/21/21 19:50:35,-537.5,>Range,>Range,0.9
10/21/21 19:50:36,-531.8,>Range,>Range,0.9
10/21/21 19:50:37,-533,>Range,>Range,0.9
10/21/21 19:50:38,-534.3,>Range,>Range,0.9
10/21/21 19:50:39,-522.5,>Range,>Range,0.9
10/21/21 19:50:40,-518.8,>Range,>Range,0.9
10/21/21 19:50:41,-518.3,>Range,>Range,0.9
10/21/21 19:50:42,-511.8,>Range,>Range,0.9
10/21/21 19:50:43,-508.5,>Range,>Range,0.9
10/21/21 19:50:44,-509.1,>Range,>Range,0.9
10/21/21 19:50:45,-503.6,>Range,>Range,0.9
10/21/21 19:50:46,-494.5,>Range,>Range,0.9
10/21/21 19:50:47,-486.7,>Range,>Range,0.9
10/21/21 19:50:48,-495.4,>Range,>Range,0.9
10/21/21 19:50:49,-490.9,>Range,>Range,0.9
10/21/21 19:50:50,-491.5,>Range,>Range,0.9
10/21/21 19:50:51,-486.9,>Range,>Range,0.9
10/21/21 19:50:52,-481.4,>Range,>Range,0.9
10/21/21 19:50:53,-477.6,>Range,>Range,0.9
10/21/21 19:50:54,-480.3,>Range,>Range,0.9
10/21/21 19:50:55,-475.7,>Range,>Range,0.9
10/21/21 19:50:56,-473.2,>Range,>Range,0.9
10/21/21 19:50:57,-472,>Range,>Range,0.9
10/21/21 19:50:58,-477.4,>Range,>Range,0.9
10/21/21 19:50:59,-477.3,>Range,>Range,0.9
10/21/21 19:51:00,-481.8,>Range,>Range,0.9
10/21/21 19:51:01,-482.7,>Range,>Range,0.9
10/21/21 19:51:02,-491.3,>Range,>Range,0.9
10/21/21 19:51:03,-489.3,>Range,>Range,0.9
10/21/21 19:51:04,-488.8,>Range,>Range,0.9
10/21/21 19:51:05,-484.5,>Range,>Range,0.9
10/21/21 19:51:06,-490.2,>Range,>Range,0.9
10/21/21 19:51:07,-489.7,>Range,>Range,0.9
10/21/21 19:51:08,-491,>Range,>Range,0.9
10/21/21 19:51:09,-491.6,>Range,>Range,0.9
10/21/21 19:51:10,-485.6,>Range,>Range,0.9
10/21/21 19:51:11,-483.6,>Range,>Range,0.9
10/21/21 19:51:12,-491.6,>Range,>Range,0.9
10/21/21 19:51:13,-500.9,>Range,>Range,0.9
10/21/21 19:51:14,-503.5,>Range,>Range,0.9
10/21/21 19:51:15,-510,>Range,>Range,0.9
10/21/21 19:51:16,-509.2,>Range,>Range,0.9
10/21/21 19:51:17,-514.3,>Range,>Range,0.9
10/21/21 19:51:18,-506.2,>Range,>Range,0.9
10/21/21 19:51:19,-501.5,>Range,>Range,0.9
10/21/21 19:51:20,-503.1,>Range,>Range,0.9
10/21/21 19:51:21,-514.4,>Range,>Range,0.9
10/21/21 19:51:22,-523.8,>Range,>Range,0.9
10/21/21 19:51:23,-531.1,>Range,>Range,0.9
10/21/21 19:51:24,-536.7,>Range,>Range,0.9
10/21/21 19:51:25,-525.5,>Range,>Range,0.9
10/21/21 19:51:26,-527.9,>Range,>Range,0.9
10/21/21 19:51:27,-519.2,>Range,>Range,0.9
10/21/21 19:51:28,-522.5,>Range,>Range,0.9
10/21/21 19:51:29,-510.6,>Range,>Range,0.9
10/21/21 19:51:30,-507.8,>Range,>Range,0.9
10/21/21 19:51:31,-510.3,>Range,>Range,0.9
10/21/21 19:51:32,-512,>Range,>Range,0.9
10/21/21 19:51:33,-509.9,>Range,>Range,0.9
10/21/21 19:51:34,-511.3,>Range,>Range,0.9
10/21/21 19:51:35,-508.9,>Range,>Range,0.9
10/21/21 19:51:36,-508.6,>Range,>Range,0.9
10/21/21 19:51:37,-510.4,>Range,>Range,0.9
10/21/21 19:51:38,-505.9,>Range,>Range,0.9
10/21/21 19:51:39,-504,>Range,>Range,0.9
10/21/21 19:51:40,-492.9,>Range,>Range,0.9
10/21/21 19:51:41,-494.7,>Range,>Range,0.9
10/21/21 19:51:42,-500.1,>Range,>Range,0.9
10/21/21 19:51:43,-501.3,>Range,>Range,0.9
10/21/21 19:51:44,-489.1,>Range,>Range,0.9
10/21/21 19:51:45,-492.6,>Range,>Range,0.9
10/21/21 19:51:46,-501.9,>Range,>Range,0.9
10/21/21 19:51:47,-494.9,>Range,>Range,0.9
10/21/21 19:51:48,-496.6,>Range,>Range,0.9
10/21/21 19:51:49,-497.2,>Range,>Range,0.9
10/21/21 19:51:50,-490.3,>Range,>Range,0.9
10/21/21 19:51:51,-484.2,>Range,>Range,0.9
10/21/21 19:51:52,-482.3,>Range,>Range,0.9
10/21/21 19:51:53,-488.5,>Range,>Range,0.9
10/21/21 19:51:54,-494.4,>Range,>Range,0.9
10/21/21 19:51:55,-498.9,>Range,>Range,0.9
10/21/21 19:51:56,-508.6,>Range,>Range,0.9
10/21/21 19:51:57,-498.3,>Range,>Range,0.9
10/21/21 19:51:58,-508.2,>Range,>Range,0.9
10/21/21 19:51:59,-503.8,>Range,>Range,0.9
10/21/21 19:52:00,-508.4,>Range,>Range,0.9
10/21/21 19:52:01,-514.2,>Range,>Range,0.9
10/21/21 19:52:02,-515.9,>Range,>Range,0.9
10/21/21 19:52:03,-499.4,>Range,>Range,0.9
10/21/21 19:52:04,-497,>Range,>Range,0.9
10/21/21 19:52:05,-503.8,>Range,>Range,0.9
10/21/21 19:52:06,-505,>Range,>Range,0.9
10/21/21 19:52:07,-514.4,>Range,>Range,0.9
10/21/21 19:52:08,-534.3,>Range,>Range,0.9
10/21/21 19:52:09,-549.1,>Range,>Range,0.9
10/21/21 19:52:10,-561.9,>Range,>Range,0.9
10/21/21 19:52:11,-566.5,>Range,>Range,1.1
10/21/21 19:52:12,-563.7,>Range,>Range,1.4
10/21/21 19:52:13,-565.9,>Range,>Range,1.6
10/21/21 19:52:14,-556.7,>Range,>Range,1.7
10/21/21 19:52:15,-560.2,>Range,>Range,1.7
10/21/21 19:52:16,-566.4,>Range,>Range,1.7
10/21/21 19:52:17,-564.3,>Range,>Range,1.7
10/21/21 19:52:18,-568.4,>Range,>Range,1.8
10/21/21 19:52:19,-573.5,>Range,>Range,1.8
10/21/21 19:52:20,-570.8,>Range,>Range,1.8
10/21/21 19:52:21,-569.9,>Range,>Range,1.9
10/21/21 19:52:22,-572.1,>Range,>Range,2
10/21/21 19:52:23,-563.3,>Range,>Range,2.1
10/21/21 19:52:24,-567.4,>Range,>Range,2.2
10/21/21 19:52:25,-569.4,>Range,>Range,2.2
10/21/21 19:52:26,-574.8,>Range,>Range,2.2
10/21/21 19:52:27,-576.6,>Range,>Range,2.2
10/21/21 19:52:28,-580.1,>Range,>Range,2.3
10/21/21 19:52:29,-579.1,>Range,>Range,2.8
10/21/21 19:52:30,-587.5,>Range,>Range,3.2
10/21/21 19:52:31,-595.6,>Range,>Range,3.5
10/21/21 19:52:32,-592.3,>Range,>Range,3.6
10/21/21 19:52:33,-590.6,>Range,>Range,3.8
10/21/21 19:52:34,-589.2,>Range,>Range,4.2
10/21/21 19:52:35,-586.1,>Range,>Range,4.6
10/21/21 19:52:36,-588.3,>Range,>Range,4.7
10/21/21 19:52:37,-578.9,>Range,>Range,4.8
10/21/21 19:52:38,-577.2,>Range,>Range,4.9
10/21/21 19:52:39,-576.5,>Range,>Range,4.9
10/21/21 19:52:40,-575.9,>Range,>Range,4.9
10/21/21 19:52:41,-577.7,>Range,>Range,4.9
10/21/21 19:52:42,-574.2,>Range,>Range,4.9
10/21/21 19:52:43,-572.6,>Range,>Range,4.9
10/21/21 19:52:44,-571.1,>Range,>Range,4.9
10/21/21 19:52:45,-567.1,>Range,>Range,5.2
10/21/21 19:52:46,-558.3,>Range,>Range,5.7
10/21/21 19:52:47,-558.1,>Range,>Range,6.1
10/21/21 19:52:48,-552,>Range,>Range,6.2
10/21/21 19:52:49,-558.9,>Range,>Range,6.3
10/21/21 19:52:50,-549.4,>Range,>Range,6.4
10/21/21 19:52:51,-547,>Range,>Range,6.4
10/21/21 19:52:52,-545.2,>Range,>Range,6.4
10/21/21 19:52:53,-552.3,>Range,>Range,6.4
10/21/21 19:52:54,-545.9,>Range,>Range,6.3
10/21/21 19:52:55,-542.6,>Range,>Range,6.2
10/21/21 19:52:56,-536.6,>Range,>Range,6
10/21/21 19:52:57,-545.6,>Range,>Range,6
10/21/21 19:52:58,-551.2,>Range,>Range,5.9
10/21/21 19:52:59,-549.2,>Range,>Range,5.9
10/21/21 19:53:00,-545.1,>Range,>Range,5.8
10/21/21 19:53:01,-542.2,>Range,>Range,5.6
10/21/21 19:53:02,-535.7,>Range,>Range,5.5
10/21/21 19:53:03,-531.8,>Range,>Range,5.5
10/21/21 19:53:04,-525.9,>Range,>Range,5.5
10/21/21 19:53:05,-515.8,>Range,>Range,5.5
10/21/21 19:53:06,-515,>Range,>Range,5.5
10/21/21 19:53:07,-513.8,>Range,>Range,5.5
10/21/21 19:53:08,-517.4,>Range,>Range,5.5
10/21/21 19:53:09,-512.7,>Range,>Range,5.5
10/21/21 19:53:10,-517.2,>Range,>Range,5.5
10/21/21 19:53:11,-513.6,>Range,>Range,5.5
10/21/21 19:53:12,-513.3,>Range,>Range,5.5
10/21/21 19:53:13,-521.7,>Range,>Range,5.5
10/21/21 19:53:14,-522,>Range,>Range,5.5
10/21/21 19:53:15,-526.8,>Range,>Range,5.5
10/21/21 19:53:16,-519.6,>Range,>Range,5.5
10/21/21 19:53:17,-514.9,>Range,>Range,5.5
10/21/21 19:53:18,-509.1,>Range,>Range,5.5
10/21/21 19:53:19,-509.4,>Range,>Range,5.5
10/21/21 19:53:20,-513.8,>Range,>Range,5.5
10/21/21 19:53:21,-512.1,>Range,>Range,5.5
10/21/21 19:53:22,-508.6,>Range,>Range,5.5
10/21/21 19:53:23,-515.2,>Range,>Range,5.5
10/21/21 19:53:24,-511.7,>Range,>Range,5.5
10/21/21 19:53:25,-516.1,>Range,>Range,5.4
10/21/21 19:53:26,-513,>Range,>Range,5.5
10/21/21 19:53:27,-509.1,>Range,>Range,5.5
10/21/21 19:53:28,-508.7,>Range,>Range,5.5
10/21/21 19:53:29,-509.9,>Range,>Range,5.5
10/21/21 19:53:30,-517.7,>Range,>Range,5.5
10/21/21 19:53:31,-511.6,>Range,>Range,5.5
10/21/21 19:53:32,-508.3,>Range,>Range,5.5
10/21/21 19:53:33,-504.6,>Range,>Range,5.5
10/21/21 19:53:34,-504,>Range,>Range,5.5
10/21/21 19:53:35,-509.6,>Range,>Range,5.5
10/21/21 19:53:36,-514.3,>Range,>Range,5.5
10/21/21 19:53:37,-512.1,>Range,>Range,5.5
10/21/21 19:53:38,-509,>Range,>Range,5.5
10/21/21 19:53:39,-515.2,>Range,>Range,5.5
10/21/21 19:53:40,-514.7,>Range,>Range,5.5
10/21/21 19:53:41,-510,>Range,>Range,5.5
10/21/21 19:53:42,-507.5,>Range,>Range,5.5
10/21/21 19:53:43,-506.2,>Range,>Range,5.5
10/21/21 19:53:44,-503,>Range,>Range,5.5
10/21/21 19:53:45,-503.8,>Range,>Range,5.5
10/21/21 19:53:46,-504.3,>Range,>Range,5.5
10/21/21 19:53:47,-508.7,>Range,>Range,5.5
10/21/21 19:53:48,-502.9,>Range,>Range,5.5
10/21/21 19:53:49,-503.1,>Range,>Range,5.5
10/21/21 19:53:50,-495.5,>Range,>Range,5.5
10/21/21 19:53:51,-492.2,>Range,>Range,5.5
10/21/21 19:53:52,-491.1,>Range,>Range,5.5
10/21/21 19:53:53,-497.7,>Range,>Range,5.5
10/21/21 19:53:54,-504.4,>Range,>Range,5.5
10/21/21 19:53:55,-513.7,>Range,>Range,5.5
10/21/21 19:53:56,-511.2,>Range,>Range,5.5
10/21/21 19:53:57,-510.5,>Range,>Range,5.5
10/21/21 19:53:58,-503.8,>Range,>Range,5.5
10/21/21 19:53:59,-498.2,>Range,>Range,5.5
10/21/21 19:54:00,-497.3,>Range,>Range,5.5
10/21/21 19:54:01,-494.9,>Range,>Range,5.5
10/21/21 19:54:02,-499.7,>Range,>Range,5.5
10/21/21 19:54:03,-512.8,>Range,>Range,5.5
10/21/21 19:54:04,-513.1,>Range,>Range,5.5
10/21/21 19:54:05,-523.2,>Range,>Range,5.5
10/21/21 19:54:06,-526.6,>Range,>Range,5.5
10/21/21 19:54:07,-536.9,>Range,>Range,5.5
10/21/21 19:54:08,-534,>Range,>Range,5.5
10/21/21 19:54:09,-526.3,>Range,>Range,5.5
10/21/21 19:54:10,-522.3,>Range,>Range,5.5
10/21/21 19:54:11,-521.6,>Range,>Range,5.5
10/21/21 19:54:12,-524,>Range,>Range,5.5
10/21/21 19:54:13,-520.4,>Range,>Range,5.5
10/21/21 19:54:14,-526,>Range,>Range,5.5
10/21/21 19:54:15,-532.2,>Range,>Range,5.5
10/21/21 19:54:16,-547.8,>Range,>Range,5.5
10/21/21 19:54:17,-553.1,>Range,>Range,5.5
10/21/21 19:54:18,-554.8,>Range,>Range,5.5
10/21/21 19:54:19,-561.4,>Range,>Range,5.5
10/21/21 19:54:20,-553.8,>Range,>Range,5.5
10/21/21 19:54:21,-549.1,>Range,>Range,5.5
10/21/21 19:54:22,-554.3,>Range,>Range,5.5
10/21/21 19:54:23,-551.3,>Range,>Range,5.5
10/21/21 19:54:24,-550.9,>Range,>Range,5.5
10/21/21 19:54:25,-547.5,>Range,>Range,5.5
10/21/21 19:54:26,-545.3,>Range,>Range,5.5
10/21/21 19:54:27,-543.6,>Range,>Range,5.5
10/21/21 19:54:28,-549.3,>Range,>Range,5.5
10/21/21 19:54:29,-540.8,>Range,>Range,5.5
10/21/21 19:54:30,-531.5,>Range,>Range,5.5
10/21/21 19:54:31,-527.8,>Range,>Range,5.5
10/21/21 19:54:32,-519.1,>Range,>Range,5.5
10/21/21 19:54:33,-514.8,>Range,>Range,5.5
10/21/21 19:54:34,-510,>Range,>Range,5.5
10/21/21 19:54:35,-511.1,>Range,>Range,5.5
10/21/21 19:54:36,-508.1,>Range,>Range,5.5
10/21/21 19:54:37,-508.9,>Range,>Range,5.5
10/21/21 19:54:38,-506.9,>Range,>Range,5.5
10/21/21 19:54:39,-508.1,>Range,>Range,5.5
10/21/21 19:54:40,-515,>Range,>Range,5.5
10/21/21 19:54:41,-509.6,>Range,>Range,5.5
10/21/21 19:54:42,-507.1,>Range,>Range,5.5
10/21/21 19:54:43,-507,>Range,>Range,5.5
10/21/21 19:54:44,-513.8,>Range,>Range,5.5
10/21/21 19:54:45,-520.7,>Range,>Range,5.5
10/21/21 19:54:46,-528.4,>Range,>Range,5.5
10/21/21 19:54:47,-547.7,>Range,>Range,5.5
10/21/21 19:54:48,-565,>Range,>Range,5.5
10/21/21 19:54:49,-554.2,>Range,>Range,5.5
10/21/21 19:54:50,-540.5,>Range,>Range,5.5
10/21/21 19:54:51,-542.2,>Range,>Range,5.5
10/21/21 19:54:52,-534.4,>Range,>Range,5.5
10/21/21 19:54:53,-535.8,>Range,>Range,5.5
10/21/21 19:54:54,-544.8,>Range,>Range,5.5
10/21/21 19:54:55,-549.3,>Range,>Range,5.5
10/21/21 19:54:56,-558.4,>Range,>Range,5.5
10/21/21 19:54:57,-537.2,>Range,>Range,5.5
10/21/21 19:54:58,-530.2,>Range,>Range,5.5
10/21/21 19:54:59,-523.6,>Range,>Range,5.5
10/21/21 19:55:00,-519.9,>Range,>Range,5.5
10/21/21 19:55:01,-519.8,>Range,>Range,5.5
10/21/21 19:55:02,-521.9,>Range,>Range,5.5
10/21/21 19:55:03,-531.3,>Range,>Range,5.5
10/21/21 19:55:04,-537.2,>Range,>Range,5.5
10/21/21 19:55:05,-530.2,>Range,>Range,5.5
10/21/21 19:55:06,-523.9,>Range,>Range,5.5
10/21/21 19:55:07,-526.8,>Range,>Range,5.5
10/21/21 19:55:08,-535,>Range,>Range,5.5
10/21/21 19:55:09,-530.7,>Range,>Range,5.5
10/21/21 19:55:10,-527.9,>Range,>Range,5.5
10/21/21 19:55:11,-519.2,>Range,>Range,5.5
10/21/21 19:55:12,-521.8,>Range,>Range,5.5
10/21/21 19:55:13,-524.3,>Range,>Range,5.5
10/21/21 19:55:14,-516.7,>Range,>Range,5.5
10/21/21 19:55:15,-529.6,>Range,>Range,5.5
10/21/21 19:55:16,-538.9,>Range,>Range,5.5
10/21/21 19:55:17,-526.6,>Range,>Range,5.5
10/21/21 19:55:18,-530.5,>Range,>Range,5.5
10/21/21 19:55:19,-513.5,>Range,>Range,5.5
10/21/21 19:55:20,-527.4,>Range,>Range,5.5
10/21/21 19:55:21,-531.6,>Range,>Range,5.5
10/21/21 19:55:22,-543.7,>Range,>Range,5.5
10/21/21 19:55:23,-538.7,>Range,>Range,5.5
10/21/21 19:55:24,-532.1,>Range,>Range,5.5
10/21/21 19:55:25,-533.6,>Range,>Range,5.5
10/21/21 19:55:26,-527.8,>Range,>Range,5.5
10/21/21 19:55:27,-520.3,>Range,>Range,5.5
10/21/21 19:55:28,-510.7,>Range,>Range,5.5
10/21/21 19:55:29,-513.8,>Range,>Range,5.5
10/21/21 19:55:30,-519.6,>Range,>Range,5.5
10/21/21 19:55:31,-513.6,>Range,>Range,5.5
10/21/21 19:55:32,-516.3,>Range,>Range,5.5
10/21/21 19:55:33,-521.9,>Range,>Range,5.5
10/21/21 19:55:34,-531.9,>Range,>Range,5.5
10/21/21 19:55:35,-531.3,>Range,>Range,5.6
10/21/21 19:55:36,-534.5,>Range,>Range,5.5
10/21/21 19:55:37,-532.3,>Range,>Range,5.5
10/21/21 19:55:38,-532.8,>Range,>Range,5.5
10/21/21 19:55:39,-535.9,>Range,>Range,5.6
10/21/21 19:55:40,-531.1,>Range,>Range,5.6
10/21/21 19:55:41,-537.4,>Range,>Range,5.6
10/21/21 19:55:42,-520.2,>Range,>Range,5.6
