timestamp,g per s
10/20/2021 18:13:19,3.1337
10/20/2021 18:13:20,3.1339
10/20/2021 18:13:21,3.1338
10/20/2021 18:13:22,3.1344
10/20/2021 18:13:23,3.1347
10/20/2021 18:13:24,3.1349
10/20/2021 18:13:25,3.1359
10/20/2021 18:13:26,3.1366
10/20/2021 18:13:27,3.138
10/20/2021 18:13:28,3.1394
10/20/2021 18:13:29,3.1399
10/20/2021 18:13:30,3.1402
10/20/2021 18:13:31,3.1408
10/20/2021 18:13:32,3.1418
10/20/2021 18:13:33,3.1424
10/20/2021 18:13:34,3.1424
10/20/2021 18:13:35,3.1427
10/20/2021 18:13:36,3.1428
10/20/2021 18:13:37,3.1428
10/20/2021 18:13:38,3.1421
10/20/2021 18:13:39,3.1419
10/20/2021 18:13:40,3.1407
10/20/2021 18:13:41,3.1398
10/20/2021 18:13:42,3.1393
10/20/2021 18:13:43,3.1393
10/20/2021 18:13:44,3.1396
10/20/2021 18:13:45,3.1402
10/20/2021 18:13:46,3.141
10/20/2021 18:13:47,3.1414
10/20/2021 18:13:48,3.1413
10/20/2021 18:13:49,3.1421
10/20/2021 18:13:50,3.1434
10/20/2021 18:13:51,3.1457
10/20/2021 18:13:52,3.1458
10/20/2021 18:13:53,3.1465
10/20/2021 18:13:54,3.1468
10/20/2021 18:13:55,3.1463
10/20/2021 18:13:56,3.1456
10/20/2021 18:13:57,3.1441
10/20/2021 18:13:58,3.1412
10/20/2021 18:13:59,3.1393
10/20/2021 18:14:00,3.1381
10/20/2021 18:14:01,3.1372
10/20/2021 18:14:02,3.1362
10/20/2021 18:14:03,3.1364
10/20/2021 18:14:04,3.2958
10/20/2021 18:14:05,4.9856
10/20/2021 18:14:06,5.8976
10/20/2021 18:14:07,6.1219
10/20/2021 18:14:08,6.2432
10/20/2021 18:14:09,6.3332
10/20/2021 18:14:10,6.3717
10/20/2021 18:14:11,6.3962
10/20/2021 18:14:12,6.4229
10/20/2021 18:14:13,6.4397
10/20/2021 18:14:14,6.4544
10/20/2021 18:14:15,6.4693
10/20/2021 18:14:16,6.4781
10/20/2021 18:14:17,6.4863
10/20/2021 18:14:18,6.496
10/20/2021 18:14:19,6.5016
10/20/2021 18:14:20,6.5065
10/20/2021 18:14:21,6.512
10/20/2021 18:14:22,6.5156
10/20/2021 18:14:23,6.5191
10/20/2021 18:14:24,6.5228
10/20/2021 18:14:25,6.5259
10/20/2021 18:14:26,6.5294
10/20/2021 18:14:27,6.5331
10/20/2021 18:14:28,6.5341
10/20/2021 18:14:29,6.5335
10/20/2021 18:14:30,6.532
10/20/2021 18:14:31,6.5307
10/20/2021 18:14:32,6.5292
10/20/2021 18:14:33,6.5274
10/20/2021 18:14:34,6.5244
10/20/2021 18:14:35,6.5218
10/20/2021 18:14:36,6.5179
10/20/2021 18:14:37,6.5155
10/20/2021 18:14:38,6.5135
10/20/2021 18:14:39,6.512
10/20/2021 18:14:40,6.5104
10/20/2021 18:14:41,6.5085
10/20/2021 18:14:42,6.5058
10/20/2021 18:14:43,6.5041
10/20/2021 18:14:44,6.5028
10/20/2021 18:14:45,6.5012
10/20/2021 18:14:46,6.4998
10/20/2021 18:14:47,6.4982
10/20/2021 18:14:48,6.4968
10/20/2021 18:14:49,6.4958
10/20/2021 18:14:50,6.4952
10/20/2021 18:14:51,6.4938
10/20/2021 18:14:52,6.4915
10/20/2021 18:14:53,6.4893
10/20/2021 18:14:54,6.4859
10/20/2021 18:14:55,6.484
10/20/2021 18:14:56,6.4828
10/20/2021 18:14:57,6.4803
10/20/2021 18:14:58,6.4793
10/20/2021 18:14:59,6.4788
10/20/2021 18:15:00,6.4771
10/20/2021 18:15:01,6.4751
10/20/2021 18:15:02,6.4728
10/20/2021 18:15:03,6.4711
10/20/2021 18:15:04,6.4706
10/20/2021 18:15:05,6.4692
10/20/2021 18:15:06,6.4663
10/20/2021 18:15:07,6.4637
10/20/2021 18:15:08,6.4616
10/20/2021 18:15:09,6.4606
10/20/2021 18:15:10,6.4578
10/20/2021 18:15:11,6.4555
10/20/2021 18:15:12,6.4527
10/20/2021 18:15:13,6.451
10/20/2021 18:15:14,6.4496
10/20/2021 18:15:15,6.4482
10/20/2021 18:15:16,6.4473
10/20/2021 18:15:17,6.4465
10/20/2021 18:15:18,6.4457
10/20/2021 18:15:19,6.4448
10/20/2021 18:15:20,6.4444
10/20/2021 18:15:21,6.4438
10/20/2021 18:15:22,6.4426
10/20/2021 18:15:23,6.4411
10/20/2021 18:15:24,6.4395
10/20/2021 18:15:25,6.4376
10/20/2021 18:15:26,6.4361
10/20/2021 18:15:27,6.4337
10/20/2021 18:15:28,6.4317
10/20/2021 18:15:29,6.4303
10/20/2021 18:15:30,6.4285
10/20/2021 18:15:31,6.4271
10/20/2021 18:15:32,6.4255
10/20/2021 18:15:33,6.4225
10/20/2021 18:15:34,6.4203
10/20/2021 18:15:35,6.4131
10/20/2021 18:15:36,6.4153
10/20/2021 18:15:37,6.4124
10/20/2021 18:15:38,6.4039
10/20/2021 18:15:39,6.4038
10/20/2021 18:15:40,6.4008
10/20/2021 18:15:41,6.3974
10/20/2021 18:15:42,6.3926
10/20/2021 18:15:43,6.389
10/20/2021 18:15:44,6.3868
10/20/2021 18:15:45,6.3854
10/20/2021 18:15:46,6.3844
10/20/2021 18:15:47,6.3833
10/20/2021 18:15:48,6.3819
10/20/2021 18:15:49,6.3814
10/20/2021 18:15:50,6.3814
10/20/2021 18:15:51,6.3805
10/20/2021 18:15:52,6.3783
10/20/2021 18:15:53,6.3759
10/20/2021 18:15:54,6.3738
10/20/2021 18:15:55,6.3712
10/20/2021 18:15:56,6.3696
10/20/2021 18:15:57,6.367
10/20/2021 18:15:58,6.3644
10/20/2021 18:15:59,6.3615
10/20/2021 18:16:00,6.3588
10/20/2021 18:16:01,6.3577
10/20/2021 18:16:02,6.3553
10/20/2021 18:16:03,6.3553
10/20/2021 18:16:04,6.3549
10/20/2021 18:16:05,6.3547
10/20/2021 18:16:06,6.3545
10/20/2021 18:16:07,6.3542
10/20/2021 18:16:08,6.3533
10/20/2021 18:16:09,6.3538
10/20/2021 18:16:10,6.3541
10/20/2021 18:16:11,6.3533
10/20/2021 18:16:12,6.3518
10/20/2021 18:16:13,6.3502
10/20/2021 18:16:14,6.3477
10/20/2021 18:16:15,6.3437
10/20/2021 18:16:16,6.3407
10/20/2021 18:16:17,6.3371
10/20/2021 18:16:18,6.3329
10/20/2021 18:16:19,6.3307
10/20/2021 18:16:20,6.3294
10/20/2021 18:16:21,6.3284
10/20/2021 18:16:22,6.3281
10/20/2021 18:16:23,6.3274
10/20/2021 18:16:24,6.3258
10/20/2021 18:16:25,6.3251
10/20/2021 18:16:26,6.3237
10/20/2021 18:16:27,6.32
10/20/2021 18:16:28,6.3179
10/20/2021 18:16:29,6.3168
10/20/2021 18:16:30,6.3143
10/20/2021 18:16:31,6.3116
10/20/2021 18:16:32,6.3092
10/20/2021 18:16:33,6.3062
10/20/2021 18:16:34,6.304
10/20/2021 18:16:35,6.3019
10/20/2021 18:16:36,6.299
10/20/2021 18:16:37,6.2962
10/20/2021 18:16:38,6.2932
10/20/2021 18:16:39,6.2904
10/20/2021 18:16:40,6.2887
10/20/2021 18:16:41,6.2871
10/20/2021 18:16:42,6.2852
10/20/2021 18:16:43,6.2845
10/20/2021 18:16:44,6.2836
10/20/2021 18:16:45,6.281
10/20/2021 18:16:46,6.2797
10/20/2021 18:16:47,6.2781
10/20/2021 18:16:48,6.2755
10/20/2021 18:16:49,6.2734
10/20/2021 18:16:50,6.2711
10/20/2021 18:16:51,6.2684
10/20/2021 18:16:52,6.2661
10/20/2021 18:16:53,6.2634
10/20/2021 18:16:54,6.2597
10/20/2021 18:16:55,6.258
10/20/2021 18:16:56,6.2565
10/20/2021 18:16:57,6.2543
10/20/2021 18:16:58,6.2536
10/20/2021 18:16:59,6.2536
10/20/2021 18:17:00,6.2538
10/20/2021 18:17:01,6.2536
10/20/2021 18:17:02,6.2528
10/20/2021 18:17:03,6.252
10/20/2021 18:17:04,6.251
10/20/2021 18:17:05,6.2502
10/20/2021 18:17:06,6.2488
10/20/2021 18:17:07,6.2489
10/20/2021 18:17:08,6.2468
10/20/2021 18:17:09,6.2453
10/20/2021 18:17:10,6.2427
10/20/2021 18:17:11,6.2407
10/20/2021 18:17:12,6.2377
10/20/2021 18:17:13,6.2361
10/20/2021 18:17:14,6.2349
10/20/2021 18:17:15,6.2335
10/20/2021 18:17:16,6.2324
10/20/2021 18:17:17,6.2313
10/20/2021 18:17:18,6.2307
10/20/2021 18:17:19,6.2309
10/20/2021 18:17:20,6.2313
10/20/2021 18:17:21,6.2314
10/20/2021 18:17:22,6.2319
10/20/2021 18:17:23,6.2334
10/20/2021 18:17:24,6.2354
10/20/2021 18:17:25,6.2368
10/20/2021 18:17:26,6.2381
10/20/2021 18:17:27,6.2378
10/20/2021 18:17:28,6.2359
10/20/2021 18:17:29,6.2334
10/20/2021 18:17:30,6.2297
10/20/2021 18:17:31,6.2273
10/20/2021 18:17:32,6.2256
10/20/2021 18:17:33,6.2242
10/20/2021 18:17:34,6.2235
10/20/2021 18:17:35,6.2229
10/20/2021 18:17:36,6.2222
10/20/2021 18:17:37,6.2211
10/20/2021 18:17:38,6.2194
10/20/2021 18:17:39,6.2169
10/20/2021 18:17:40,6.2148
10/20/2021 18:17:41,6.2127
10/20/2021 18:17:42,6.211
10/20/2021 18:17:43,6.2094
10/20/2021 18:17:44,6.207
10/20/2021 18:17:45,6.204
10/20/2021 18:17:46,6.2015
10/20/2021 18:17:47,6.1992
10/20/2021 18:17:48,6.1966
10/20/2021 18:17:49,6.1945
10/20/2021 18:17:50,6.1925
10/20/2021 18:17:51,6.1902
10/20/2021 18:17:52,6.1882
10/20/2021 18:17:53,6.1858
10/20/2021 18:17:54,6.1825
10/20/2021 18:17:55,6.1802
10/20/2021 18:17:56,6.1787
10/20/2021 18:17:57,6.1781
10/20/2021 18:17:58,6.1777
10/20/2021 18:17:59,6.177
10/20/2021 18:18:00,6.1767
10/20/2021 18:18:01,6.1767
10/20/2021 18:18:02,6.1769
10/20/2021 18:18:03,6.1775
10/20/2021 18:18:04,6.1781
10/20/2021 18:18:05,6.1783
10/20/2021 18:18:06,6.1779
10/20/2021 18:18:07,6.1773
10/20/2021 18:18:08,6.1767
10/20/2021 18:18:09,6.1762
10/20/2021 18:18:10,6.1755
10/20/2021 18:18:11,6.1753
10/20/2021 18:18:12,6.1749
10/20/2021 18:18:13,6.1744
10/20/2021 18:18:14,6.1735
10/20/2021 18:18:15,6.1718
10/20/2021 18:18:16,6.1709
10/20/2021 18:18:17,6.1704
10/20/2021 18:18:18,6.1695
10/20/2021 18:18:19,6.1677
10/20/2021 18:18:20,6.1657
10/20/2021 18:18:21,6.1642
10/20/2021 18:18:22,6.162
10/20/2021 18:18:23,6.1604
10/20/2021 18:18:24,6.1574
10/20/2021 18:18:25,6.1549
10/20/2021 18:18:26,6.1526
10/20/2021 18:18:27,6.1497
10/20/2021 18:18:28,6.1482
10/20/2021 18:18:29,6.1469
10/20/2021 18:18:30,6.1444
10/20/2021 18:18:31,6.1419
10/20/2021 18:18:32,6.1396
10/20/2021 18:18:33,6.1379
10/20/2021 18:18:34,6.1372
10/20/2021 18:18:35,6.1366
10/20/2021 18:18:36,6.1364
10/20/2021 18:18:37,6.1367
10/20/2021 18:18:38,6.1373
10/20/2021 18:18:39,6.138
10/20/2021 18:18:40,6.1389
10/20/2021 18:18:41,6.1394
10/20/2021 18:18:42,6.139
10/20/2021 18:18:43,6.1384
10/20/2021 18:18:44,6.1372
10/20/2021 18:18:45,6.1369
10/20/2021 18:18:46,6.1369
10/20/2021 18:18:47,6.1369
10/20/2021 18:18:48,6.1366
10/20/2021 18:18:49,6.1361
10/20/2021 18:18:50,6.1349
10/20/2021 18:18:51,6.1328
10/20/2021 18:18:52,6.1291
10/20/2021 18:18:53,6.126
10/20/2021 18:18:54,6.1216
10/20/2021 18:18:55,6.1188
10/20/2021 18:18:56,6.1172
10/20/2021 18:18:57,6.1164
10/20/2021 18:18:58,6.1156
10/20/2021 18:18:59,6.1151
10/20/2021 18:19:00,6.1147
10/20/2021 18:19:01,6.1149
10/20/2021 18:19:02,6.1153
10/20/2021 18:19:03,6.116
10/20/2021 18:19:04,6.1165
10/20/2021 18:19:05,6.1164
10/20/2021 18:19:06,6.1156
10/20/2021 18:19:07,6.1146
10/20/2021 18:19:08,6.1129
10/20/2021 18:19:09,6.1106
10/20/2021 18:19:10,6.1089
10/20/2021 18:19:11,6.1069
10/20/2021 18:19:12,6.1035
10/20/2021 18:19:13,6.1012
10/20/2021 18:19:14,6.0993
10/20/2021 18:19:15,6.0983
10/20/2021 18:19:16,6.0978
10/20/2021 18:19:17,6.0971
10/20/2021 18:19:18,6.0963
10/20/2021 18:19:19,6.0956
10/20/2021 18:19:20,6.0953
10/20/2021 18:19:21,6.0946
10/20/2021 18:19:22,6.0937
10/20/2021 18:19:23,6.0934
10/20/2021 18:19:24,6.0934
10/20/2021 18:19:25,6.0938
10/20/2021 18:19:26,6.0948
10/20/2021 18:19:27,6.0953
10/20/2021 18:19:28,6.0942
10/20/2021 18:19:29,6.0931
10/20/2021 18:19:30,6.0926
10/20/2021 18:19:31,6.0921
10/20/2021 18:19:32,6.0917
10/20/2021 18:19:33,6.0918
10/20/2021 18:19:34,6.0906
10/20/2021 18:19:35,6.0884
10/20/2021 18:19:36,6.0864
10/20/2021 18:19:37,6.0851
10/20/2021 18:19:38,6.0841
10/20/2021 18:19:39,6.0823
10/20/2021 18:19:40,6.0817
10/20/2021 18:19:41,6.0815
10/20/2021 18:19:42,6.0813
10/20/2021 18:19:43,6.0812
10/20/2021 18:19:44,6.0815
10/20/2021 18:19:45,6.0818
10/20/2021 18:19:46,6.0819
10/20/2021 18:19:47,6.0824
10/20/2021 18:19:48,6.083
10/20/2021 18:19:49,6.0838
10/20/2021 18:19:50,6.0843
10/20/2021 18:19:51,6.086
10/20/2021 18:19:52,6.0874
10/20/2021 18:19:53,6.0884
10/20/2021 18:19:54,6.0891
10/20/2021 18:19:55,6.0896
10/20/2021 18:19:56,6.0893
10/20/2021 18:19:57,6.0887
10/20/2021 18:19:58,6.0885
10/20/2021 18:19:59,6.0879
10/20/2021 18:20:00,6.0873
10/20/2021 18:20:01,6.0873
10/20/2021 18:20:02,6.0868
10/20/2021 18:20:03,6.0849
10/20/2021 18:20:04,6.0835
10/20/2021 18:20:05,6.0822
10/20/2021 18:20:06,6.0796
10/20/2021 18:20:07,6.0774
10/20/2021 18:20:08,6.0752
10/20/2021 18:20:09,6.0729
10/20/2021 18:20:10,6.0724
10/20/2021 18:20:11,6.0723
10/20/2021 18:20:12,6.0707
10/20/2021 18:20:13,6.0705
10/20/2021 18:20:14,6.0707
10/20/2021 18:20:15,6.071
10/20/2021 18:20:16,6.0716
10/20/2021 18:20:17,6.0724
10/20/2021 18:20:18,6.0728
10/20/2021 18:20:19,6.0724
10/20/2021 18:20:20,6.0715
10/20/2021 18:20:21,6.0701
10/20/2021 18:20:22,6.0695
10/20/2021 18:20:23,6.0687
10/20/2021 18:20:24,6.0681
10/20/2021 18:20:25,6.0676
10/20/2021 18:20:26,6.0675
10/20/2021 18:20:27,6.0675
10/20/2021 18:20:28,6.0671
10/20/2021 18:20:29,6.0664
10/20/2021 18:20:30,6.0672
10/20/2021 18:20:31,6.0684
10/20/2021 18:20:32,6.07
10/20/2021 18:20:33,6.0715
10/20/2021 18:20:34,6.0722
10/20/2021 18:20:35,6.0726
10/20/2021 18:20:36,6.0734
10/20/2021 18:20:37,6.0747
10/20/2021 18:20:38,6.0764
10/20/2021 18:20:39,6.0778
10/20/2021 18:20:40,6.0791
10/20/2021 18:20:41,6.0794
10/20/2021 18:20:42,6.0792
10/20/2021 18:20:43,6.0795
10/20/2021 18:20:44,6.0797
10/20/2021 18:20:45,6.0809
10/20/2021 18:20:46,6.0805
10/20/2021 18:20:47,6.0803
10/20/2021 18:20:48,6.08
10/20/2021 18:20:49,6.0797
10/20/2021 18:20:50,6.0788
10/20/2021 18:20:51,6.0773
10/20/2021 18:20:52,6.0753
10/20/2021 18:20:53,6.0739
10/20/2021 18:20:54,6.0726
10/20/2021 18:20:55,6.0712
10/20/2021 18:20:56,6.0695
10/20/2021 18:20:57,6.0676
10/20/2021 18:20:58,6.067
10/20/2021 18:20:59,6.0668
10/20/2021 18:21:00,6.0673
10/20/2021 18:21:01,6.0682
10/20/2021 18:21:02,6.0699
10/20/2021 18:21:03,6.0712
10/20/2021 18:21:04,6.0716
10/20/2021 18:21:05,6.0717
10/20/2021 18:21:06,6.0717
10/20/2021 18:21:07,6.0724
10/20/2021 18:21:08,6.0738
10/20/2021 18:21:09,6.0759
10/20/2021 18:21:10,6.0772
10/20/2021 18:21:11,6.0785
10/20/2021 18:21:12,6.0806
10/20/2021 18:21:13,6.0822
10/20/2021 18:21:14,6.0836
10/20/2021 18:21:15,6.0855
10/20/2021 18:21:16,6.0874
10/20/2021 18:21:17,6.0892
10/20/2021 18:21:18,6.0918
10/20/2021 18:21:19,6.0932
10/20/2021 18:21:20,6.0943
10/20/2021 18:21:21,6.0956
10/20/2021 18:21:22,6.0973
10/20/2021 18:21:23,6.0979
10/20/2021 18:21:24,6.0997
10/20/2021 18:21:25,6.1022
10/20/2021 18:21:26,6.1045
10/20/2021 18:21:27,6.1066
10/20/2021 18:21:28,6.1067
10/20/2021 18:21:29,6.1051
10/20/2021 18:21:30,6.1027
10/20/2021 18:21:31,6.1001
10/20/2021 18:21:32,6.0972
10/20/2021 18:21:33,6.0925
10/20/2021 18:21:34,6.0879
10/20/2021 18:21:35,6.082
10/20/2021 18:21:36,6.0783
10/20/2021 18:21:37,6.0739
10/20/2021 18:21:38,6.0672
10/20/2021 18:21:39,6.057
10/20/2021 18:21:40,6.049
10/20/2021 18:21:41,6.0333
10/20/2021 18:21:42,6.0313
10/20/2021 18:21:43,6.0227
10/20/2021 18:21:44,6.013
10/20/2021 18:21:45,5.9992
10/20/2021 18:21:46,5.9886
10/20/2021 18:21:47,5.9733
10/20/2021 18:21:48,5.9621
10/20/2021 18:21:49,5.9511
10/20/2021 18:21:50,5.9393
10/20/2021 18:21:51,5.9282
10/20/2021 18:21:52,5.9135
10/20/2021 18:21:53,5.8923
10/20/2021 18:21:54,5.8872
10/20/2021 18:21:55,5.876
10/20/2021 18:21:56,5.8655
10/20/2021 18:21:57,5.8518
10/20/2021 18:21:58,5.8423
10/20/2021 18:21:59,5.839
10/20/2021 18:22:00,5.8201
10/20/2021 18:22:01,5.8106
10/20/2021 18:22:02,5.8009
10/20/2021 18:22:03,5.7882
10/20/2021 18:22:04,5.7783
10/20/2021 18:22:05,5.7685
10/20/2021 18:22:06,5.7538
10/20/2021 18:22:07,5.7437
10/20/2021 18:22:08,5.7332
10/20/2021 18:22:09,5.7273
10/20/2021 18:22:10,5.7227
10/20/2021 18:22:11,5.7193
10/20/2021 18:22:12,5.7163
10/20/2021 18:22:13,5.7147
10/20/2021 18:22:14,5.7142
10/20/2021 18:22:15,5.7143
10/20/2021 18:22:16,5.7144
10/20/2021 18:22:17,5.714
10/20/2021 18:22:18,5.7136
10/20/2021 18:22:19,5.7131
10/20/2021 18:22:20,5.713
10/20/2021 18:22:21,5.713
10/20/2021 18:22:22,5.7154
10/20/2021 18:22:23,5.7172
10/20/2021 18:22:24,5.7189
10/20/2021 18:22:25,5.7205
10/20/2021 18:22:26,5.7224
10/20/2021 18:22:27,5.7252
10/20/2021 18:22:28,5.7274
10/20/2021 18:22:29,5.7301
10/20/2021 18:22:30,5.7338
10/20/2021 18:22:31,5.7361
10/20/2021 18:22:32,5.7377
10/20/2021 18:22:33,5.7396
10/20/2021 18:22:34,5.7413
10/20/2021 18:22:35,5.7437
10/20/2021 18:22:36,5.7438
10/20/2021 18:22:37,5.7449
10/20/2021 18:22:38,5.7464
10/20/2021 18:22:39,5.7488
10/20/2021 18:22:40,5.7508
10/20/2021 18:22:41,5.753
10/20/2021 18:22:42,5.7558
10/20/2021 18:22:43,5.7598
10/20/2021 18:22:44,5.7627
10/20/2021 18:22:45,5.7671
10/20/2021 18:22:46,5.7708
10/20/2021 18:22:47,5.7747
10/20/2021 18:22:48,5.7804
10/20/2021 18:22:49,5.7845
10/20/2021 18:22:50,5.7889
10/20/2021 18:22:51,5.7937
10/20/2021 18:22:52,5.796
10/20/2021 18:22:53,5.7979
10/20/2021 18:22:54,5.799
10/20/2021 18:22:55,5.7997
10/20/2021 18:22:56,5.8002
10/20/2021 18:22:57,5.8005
10/20/2021 18:22:58,5.8015
10/20/2021 18:22:59,5.8031
10/20/2021 18:23:00,5.8054
10/20/2021 18:23:01,5.8075
10/20/2021 18:23:02,5.81
10/20/2021 18:23:03,5.8133
10/20/2021 18:23:04,5.8156
10/20/2021 18:23:05,5.8172
10/20/2021 18:23:06,5.8185
10/20/2021 18:23:07,5.8196
10/20/2021 18:23:08,5.8217
10/20/2021 18:23:09,5.8234
10/20/2021 18:23:10,5.8257
10/20/2021 18:23:11,5.8289
10/20/2021 18:23:12,5.8335
10/20/2021 18:23:13,5.836
10/20/2021 18:23:14,5.8386
10/20/2021 18:23:15,5.8424
10/20/2021 18:23:16,5.8451
10/20/2021 18:23:17,5.8473
10/20/2021 18:23:18,5.8493
10/20/2021 18:23:19,5.8499
10/20/2021 18:23:20,5.8506
10/20/2021 18:23:21,5.8523
10/20/2021 18:23:22,5.8544
10/20/2021 18:23:23,5.8563
10/20/2021 18:23:24,5.8585
10/20/2021 18:23:25,5.8601
10/20/2021 18:23:26,5.8608
10/20/2021 18:23:27,5.8607
10/20/2021 18:23:28,5.8612
10/20/2021 18:23:29,5.862
10/20/2021 18:23:30,5.864
10/20/2021 18:23:31,5.8658
10/20/2021 18:23:32,5.8689
10/20/2021 18:23:33,5.8719
10/20/2021 18:23:34,5.8754
10/20/2021 18:23:35,5.8793
10/20/2021 18:23:36,5.8833
10/20/2021 18:23:37,5.8863
10/20/2021 18:23:38,5.8886
10/20/2021 18:23:39,5.891
10/20/2021 18:23:40,5.8933
10/20/2021 18:23:41,5.8957
10/20/2021 18:23:42,5.8992
10/20/2021 18:23:43,5.9022
10/20/2021 18:23:44,5.9056
10/20/2021 18:23:45,5.9085
10/20/2021 18:23:46,5.9098
10/20/2021 18:23:47,5.9112
10/20/2021 18:23:48,5.9137
10/20/2021 18:23:49,5.9142
10/20/2021 18:23:50,5.9156
10/20/2021 18:23:51,5.9166
10/20/2021 18:23:52,5.9158
10/20/2021 18:23:53,5.9153
10/20/2021 18:23:54,5.9158
10/20/2021 18:23:55,5.9166
10/20/2021 18:23:56,5.917
10/20/2021 18:23:57,5.918
10/20/2021 18:23:58,5.9193
10/20/2021 18:23:59,5.9205
10/20/2021 18:24:00,5.9221
10/20/2021 18:24:01,5.924
10/20/2021 18:24:02,5.9258
10/20/2021 18:24:03,5.9285
10/20/2021 18:24:04,5.9306
10/20/2021 18:24:05,5.9332
10/20/2021 18:24:06,5.9371
10/20/2021 18:24:07,5.9393
10/20/2021 18:24:08,5.9412
10/20/2021 18:24:09,5.9432
10/20/2021 18:24:10,5.9444
10/20/2021 18:24:11,5.9453
10/20/2021 18:24:12,5.947
10/20/2021 18:24:13,5.9486
10/20/2021 18:24:14,5.95
10/20/2021 18:24:15,5.9516
10/20/2021 18:24:16,5.9528
10/20/2021 18:24:17,5.9538
10/20/2021 18:24:18,5.9545
10/20/2021 18:24:19,5.9549
10/20/2021 18:24:20,5.9553
10/20/2021 18:24:21,5.9563
10/20/2021 18:24:22,5.9567
10/20/2021 18:24:23,5.9566
10/20/2021 18:24:24,5.9563
10/20/2021 18:24:25,5.9566
10/20/2021 18:24:26,5.957
10/20/2021 18:24:27,5.9583
10/20/2021 18:24:28,5.9601
10/20/2021 18:24:29,5.9626
10/20/2021 18:24:30,5.9657
10/20/2021 18:24:31,5.9679
10/20/2021 18:24:32,5.97
10/20/2021 18:24:33,5.9721
10/20/2021 18:24:34,5.9728
10/20/2021 18:24:35,5.9734
10/20/2021 18:24:36,5.9753
10/20/2021 18:24:37,5.9764
10/20/2021 18:24:38,5.9766
10/20/2021 18:24:39,5.9773
10/20/2021 18:24:40,5.9783
10/20/2021 18:24:41,5.9804
10/20/2021 18:24:42,5.9843
10/20/2021 18:24:43,5.9875
10/20/2021 18:24:44,5.9901
10/20/2021 18:24:45,5.992
10/20/2021 18:24:46,5.9927
10/20/2021 18:24:47,5.9941
10/20/2021 18:24:48,5.9972
10/20/2021 18:24:49,5.9995
10/20/2021 18:24:50,6.0015
10/20/2021 18:24:51,6.004
10/20/2021 18:24:52,6.0052
10/20/2021 18:24:53,6.0079
10/20/2021 18:24:54,6.0002
10/20/2021 18:24:55,6.0123
10/20/2021 18:24:56,6.0144
10/20/2021 18:24:57,6.017
10/20/2021 18:24:58,6.0191
10/20/2021 18:24:59,6.0212
10/20/2021 18:25:00,6.0231
10/20/2021 18:25:01,6.0239
10/20/2021 18:25:02,6.0254
10/20/2021 18:25:03,6.0279
10/20/2021 18:25:04,6.0295
10/20/2021 18:25:05,6.0313
10/20/2021 18:25:06,6.0346
10/20/2021 18:25:07,6.0369
10/20/2021 18:25:08,6.0387
10/20/2021 18:25:09,6.0403
10/20/2021 18:25:10,6.0416
10/20/2021 18:25:11,6.0427
10/20/2021 18:25:12,6.0437
10/20/2021 18:25:13,6.0448
10/20/2021 18:25:14,6.047
10/20/2021 18:25:15,6.0498
10/20/2021 18:25:16,6.052
10/20/2021 18:25:17,6.0529
10/20/2021 18:25:18,6.0542
10/20/2021 18:25:19,6.0557
10/20/2021 18:25:20,6.0564
10/20/2021 18:25:21,6.0562
10/20/2021 18:25:22,6.0564
10/20/2021 18:25:23,6.0571
10/20/2021 18:25:24,6.0582
10/20/2021 18:25:25,6.0607
10/20/2021 18:25:26,6.0623
10/20/2021 18:25:27,6.0628
10/20/2021 18:25:28,6.0635
10/20/2021 18:25:29,6.0642
10/20/2021 18:25:30,6.0667
10/20/2021 18:25:31,6.0679
10/20/2021 18:25:32,6.0686
10/20/2021 18:25:33,6.0673
10/20/2021 18:25:34,6.0667
10/20/2021 18:25:35,6.0664
10/20/2021 18:25:36,6.0667
10/20/2021 18:25:37,6.0673
10/20/2021 18:25:38,6.0671
10/20/2021 18:25:39,6.0667
10/20/2021 18:25:40,6.0668
10/20/2021 18:25:41,6.0675
10/20/2021 18:25:42,6.0686
10/20/2021 18:25:43,6.0701
10/20/2021 18:25:44,6.0726
10/20/2021 18:25:45,6.0745
10/20/2021 18:25:46,6.0754
10/20/2021 18:25:47,6.0763
10/20/2021 18:25:48,6.0782
10/20/2021 18:25:49,6.0793
10/20/2021 18:25:50,6.0803
10/20/2021 18:25:51,6.081
10/20/2021 18:25:52,6.0818
10/20/2021 18:25:53,6.082
10/20/2021 18:25:54,6.0804
10/20/2021 18:25:55,6.079
10/20/2021 18:25:56,6.0782
10/20/2021 18:25:57,6.0787
10/20/2021 18:25:58,6.0797
10/20/2021 18:25:59,6.0804
10/20/2021 18:26:00,6.0824
10/20/2021 18:26:01,6.0838
10/20/2021 18:26:02,6.0849
10/20/2021 18:26:03,6.0871
10/20/2021 18:26:04,6.0893
10/20/2021 18:26:05,6.0913
10/20/2021 18:26:06,6.0943
10/20/2021 18:26:07,6.0957
10/20/2021 18:26:08,6.0965
10/20/2021 18:26:09,6.0973
10/20/2021 18:26:10,6.0982
10/20/2021 18:26:11,6.0989
10/20/2021 18:26:12,6.0997
10/20/2021 18:26:13,6.1001
10/20/2021 18:26:14,6.1007
10/20/2021 18:26:15,6.1024
10/20/2021 18:26:16,6.1033
10/20/2021 18:26:17,6.1033
10/20/2021 18:26:18,6.1039
